
****************** INTERNAL NODE VOLTAGE PHASE ANGLE VALUES *********************
NODE ID	VOLTAGE PHASE ANGLE
1	2.96787
2	2.96798
3	2.96803
4	2.9687
5	2.96877
6	2.96831
7	2.96823
8	2.96964
9	2.97079
10	2.97201
11	2.96825
12	2.96818
13	2.968
14	2.96809
15	2.96812
16	2.96815
17	2.96855
18	2.96817
19	2.96809
20	2.96821
21	2.96845
22	2.96887
23	2.9697
24	2.9698
25	2.97075
26	2.97103
27	2.96871
28	2.96843
29	2.96829
30	2.96939
31	2.96832
32	2.96863
33	2.96814
34	2.96839
35	2.96832
36	2.96831
37	2.96849
38	2.96926
39	2.96822
40	2.96823
41	2.96818
42	2.96854
43	2.96832
44	2.96866
45	2.96893
46	2.96939
47	2.9698
48	2.96966
49	2.96983
50	2.96943
51	2.96892
52	2.96874
53	2.96856
54	2.9687
55	2.96865
56	2.96868
57	2.96893
58	2.96877
59	2.96937
60	2.97004
61	2.97019
62	2.97009
63	2.97002
64	2.97035
65	2.97103
66	2.97091
67	2.97038
68	2.97121
69	2.97148
70	2.97021
71	2.97018
72	2.97
73	2.97018
74	2.97002
75	2.97024
76	2.97004
77	2.97098
78	2.97093
79	2.97099
80	2.97144
81	2.97129
82	2.97118
83	2.9714
84	2.97181
85	2.97209
86	2.97187
87	2.97194
88	2.97265
89	2.97339
90	2.97279
91	2.97266
92	2.97248
93	2.97196
94	2.97159
95	2.97135
96	2.97128
97	2.97129
98	2.9713
99	2.9716
100	2.97167
101	2.97185
102	2.97225
103	2.97122
104	2.9708
105	2.97068
106	2.97062
107	2.97039
108	2.97061
109	2.97059
110	2.9706
111	2.97082
112	2.97044
113	2.96856
114	2.96857
115	2.96856
116	2.97121
117	2.9679
118	2.97006
Finished writing Internal Node Voltage Phase Angles
