
****************** INTERNAL NODE VOLTAGE PHASE ANGLE VALUES *********************
NODE ID	VOLTAGE PHASE ANGLE
1	2.99317
2	2.99329
3	2.99334
4	2.99401
5	2.99408
6	2.99361
7	2.99354
8	2.99495
9	2.9961
10	2.99731
11	2.99356
12	2.99349
13	2.99334
14	2.9934
15	2.99341
16	2.99346
17	2.99384
18	2.99346
19	2.99338
20	2.9935
21	2.99375
22	2.99416
23	2.99499
24	2.99509
25	2.99604
26	2.99632
27	2.994
28	2.99373
29	2.99358
30	2.99469
31	2.99361
32	2.99392
33	2.99343
34	2.99368
35	2.99362
36	2.9936
37	2.99378
38	2.99455
39	2.99351
40	2.99352
41	2.99347
42	2.99383
43	2.99361
44	2.99395
45	2.99422
46	2.99469
47	2.99509
48	2.99495
49	2.99513
50	2.99472
51	2.99421
52	2.99404
53	2.99385
54	2.99399
55	2.99394
56	2.99398
57	2.99422
58	2.99406
59	2.99467
60	2.99533
61	2.99548
62	2.99539
63	2.99531
64	2.99564
65	2.99632
66	2.9962
67	2.99567
68	2.9965
69	2.99677
70	2.99551
71	2.99547
72	2.99529
73	2.99547
74	2.99531
75	2.99553
76	2.99533
77	2.99628
78	2.99622
79	2.99628
80	2.99673
81	2.99658
82	2.99648
83	2.99669
84	2.99711
85	2.99738
86	2.99716
87	2.99723
88	2.99795
89	2.99868
90	2.99808
91	2.99796
92	2.99777
93	2.99725
94	2.99688
95	2.99665
96	2.99658
97	2.99658
98	2.99659
99	2.9969
100	2.99696
101	2.99714
102	2.99754
103	2.99652
104	2.99609
105	2.99597
106	2.99592
107	2.99569
108	2.9959
109	2.99588
110	2.99589
111	2.99612
112	2.99573
113	2.99385
114	2.99386
115	2.99386
116	2.9965
117	2.99321
118	2.99535
Finished writing Internal Node Voltage Phase Angles
