
****************** INTERNAL TRANSMISSION LINES FLOWS *********************
TRANSMISSION LINE ID	MW FLOW
1	-0.119294 MW
2	-0.390706 MW
3	-0.319294 MW
4	-0.686831 MW
5	-0.0938751 MW
6	-0.940689 MW
7	0.640687 MW
8	0.865016 MW
9	3.24893 MW
10	0.756392 MW
11	0.345016 MW
12	0.155016 MW
13	-3.77075 MW
14	0.52182 MW
15	-3.77075 MW
16	0.386317 MW
17	0.310764 MW
18	0.132855 MW
19	0.0375576 MW
20	0.2 MW
21	-0.0292364 MW
22	-0.00714481 MW
23	-0.986915 MW
24	0.0682769 MW
25	-0.0177433 MW
26	-0.212442 MW
27	0.755494 MW
28	2.17721 MW
29	0.146273 MW
30	-0.0339106 MW
31	0.155494 MW
32	-0.103719 MW
33	-0.12251 MW
34	-0.283719 MW
35	-0.423719 MW
36	-0.523719 MW
37	-0.201192 MW
38	-1.31943 MW
39	0.926902 MW
40	-0.100596 MW
41	-0.100596 MW
42	0.72804 MW
43	1.25208 MW
44	1.90309 MW
45	0.322716 MW
46	0.110426 MW
47	0.198937 MW
48	0.152716 MW
49	-0.0872839 MW
50	0.247699 MW
51	-0.312356 MW
52	0.0339109 MW
53	0.101062 MW
54	-0.247743 MW
55	0.290117 MW
56	-1.04435 MW
57	0.0417174 MW
58	0.0198831 MW
59	-0.349883 MW
60	2.04911 MW
61	0.253314 MW
62	0.153821 MW
63	-1.80141 MW
64	-0.0166856 MW
65	0.104842 MW
66	-0.167707 MW
67	-0.265158 MW
68	-0.401433 MW
69	-0.401433 MW
70	-0.138283 MW
71	-0.298283 MW
72	-0.341556 MW
73	-0.486726 MW
74	-0.319901 MW
75	-0.142447 MW
76	-0.0574186 MW
77	-0.602482 MW
78	-0.342447 MW
79	0.541869 MW
80	0.669735 MW
81	0.392253 MW
82	0.389557 MW
83	-1.16899 MW
84	-1.16899 MW
85	-0.505497 MW
86	0.371869 MW
87	0.293515 MW
88	0.20622 MW
89	0.113515 MW
90	-0.116485 MW
91	0.0698333 MW
92	0.162161 MW
93	-0.294458 MW
94	-0.224409 MW
95	-0.335758 MW
96	-0.251869 MW
97	-0.0862196 MW
98	-0.275171 MW
99	-0.288987 MW
100	-0.457 MW
101	-0.543967 MW
102	1.6646 MW
103	-1.13555 MW
104	-0.101446 MW
105	0.256353 MW
106	0.59517 MW
107	-0.373008 MW
108	-0.242085 MW
109	-1.6646 MW
110	-2.25977 MW
111	0.338346 MW
112	-1.12317 MW
113	0.522086 MW
114	-0.698953 MW
115	-0.424222 MW
116	-1.26448e-06 MW
117	0.99591 MW
118	1.02084 MW
119	0.503452 MW
120	0.100596 MW
121	0.148465 MW
122	-0.0137474 MW
123	0.100596 MW
124	-9.7817e-13 MW
125	-0.531535 MW
126	-0.368651 MW
127	0.374206 MW
128	-0.635794 MW
129	-0.0442058 MW
130	0.424544 MW
131	-1.01553 MW
132	-0.469076 MW
133	-0.0509349 MW
134	-0.285457 MW
135	-0.675457 MW
136	-0.424222 MW
137	0.074663 MW
138	0.147684 MW
139	0.0511132 MW
140	-0.160774 MW
142	-0.590935 MW
143	-0.0655304 MW
144	-0.13447 MW
145	-0.17553 MW
146	0.176482 MW
147	-0.264314 MW
148	-0.462169 MW
149	-0.0335176 MW
150	-0.744314 MW
151	0.345105 MW
152	0.650749 MW
153	2.18578 MW
154	0.698176 MW
155	0.215854 MW
156	0.215854 MW
157	0.812526 MW
158	0.756931 MW
159	0.372154 MW
160	0.508193 MW
161	0.692526 MW
162	0.743564 MW
163	0.575024 MW
164	-0.16913 MW
165	0.323564 MW
166	0.00231625 MW
167	-0.288887 MW
168	-0.160775 MW
169	-0.238193 MW
170	0.848114 MW
171	0.427917 MW
172	0.457134 MW
173	-0.458193 MW
174	0.270007 MW
175	0.337148 MW
176	0.346135 MW
177	0.317924 MW
178	0.0981911 MW
179	0.154675 MW
180	0.0922062 MW
181	0.125325 MW
182	0.0722063 MW
183	-0.00779353 MW
184	-0.301658 MW
185	0.25 MW
186	0.0210624 MW
Finished writing Internal Transmission lines' MW Flows
