
****************** INTERNAL NODE VOLTAGE PHASE ANGLE VALUES *********************
NODE ID	VOLTAGE PHASE ANGLE
1	3.00672
2	3.00683
3	3.00688
4	3.00755
5	3.00762
6	3.00716
7	3.00708
8	3.00849
9	3.00964
10	3.01085
11	3.00711
12	3.00703
13	3.00688
14	3.00694
15	3.00695
16	3.007
17	3.00738
18	3.007
19	3.00692
20	3.00705
21	3.00729
22	3.0077
23	3.00853
24	3.00863
25	3.00959
26	3.00986
27	3.00755
28	3.00727
29	3.00713
30	3.00823
31	3.00715
32	3.00746
33	3.00697
34	3.00723
35	3.00715
36	3.00715
37	3.00732
38	3.00809
39	3.00706
40	3.00707
41	3.00701
42	3.00737
43	3.00716
44	3.0075
45	3.00776
46	3.00823
47	3.00863
48	3.0085
49	3.00867
50	3.00826
51	3.00775
52	3.00758
53	3.00739
54	3.00754
55	3.00749
56	3.00752
57	3.00776
58	3.0076
59	3.00821
60	3.00887
61	3.00903
62	3.00893
63	3.00885
64	3.00918
65	3.00987
66	3.00974
67	3.00921
68	3.01005
69	3.01031
70	3.00905
71	3.00901
72	3.00883
73	3.00901
74	3.00886
75	3.00907
76	3.00887
77	3.00982
78	3.00976
79	3.00982
80	3.01027
81	3.01013
82	3.01001
83	3.01023
84	3.01066
85	3.01094
86	3.01072
87	3.01079
88	3.01151
89	3.01226
90	3.01166
91	3.01154
92	3.01135
93	3.01084
94	3.01048
95	3.0103
96	3.0101
97	3.01012
98	3.01015
99	3.01047
100	3.01054
101	3.01072
102	3.01112
103	3.0101
104	3.00967
105	3.00955
106	3.0095
107	3.00927
108	3.00948
109	3.00946
110	3.00947
111	3.0097
112	3.00931
113	3.00739
114	3.0074
115	3.0074
116	3.01005
117	3.00675
118	3.00889
Finished writing Internal Node Voltage Phase Angles
