
****************** INTERNAL NODE VOLTAGE PHASE ANGLE VALUES *********************
NODE ID	VOLTAGE PHASE ANGLE
1	5.92812
2	5.92824
3	5.92829
4	5.92895
5	5.92903
6	5.92856
7	5.92849
8	5.92989
9	5.93104
10	5.93226
11	5.92851
12	5.92844
13	5.92828
14	5.92834
15	5.92836
16	5.9284
17	5.92879
18	5.92841
19	5.92833
20	5.92845
21	5.92869
22	5.9291
23	5.92994
24	5.93004
25	5.93099
26	5.93127
27	5.92895
28	5.92867
29	5.92853
30	5.92963
31	5.92856
32	5.92887
33	5.92838
34	5.92863
35	5.92855
36	5.92855
37	5.92873
38	5.9295
39	5.92846
40	5.92847
41	5.92842
42	5.92877
43	5.92856
44	5.9289
45	5.92916
46	5.92963
47	5.93003
48	5.92989
49	5.93007
50	5.92967
51	5.92907
52	5.92883
53	5.92846
54	5.92897
55	5.92891
56	5.92895
57	5.92918
58	5.92897
59	5.92963
60	5.93028
61	5.93044
62	5.93034
63	5.93027
64	5.9306
65	5.93127
66	5.93115
67	5.93062
68	5.93145
69	5.93172
70	5.93046
71	5.93042
72	5.93024
73	5.93042
74	5.93026
75	5.93048
76	5.93028
77	5.93123
78	5.93117
79	5.93123
80	5.93168
81	5.93153
82	5.93142
83	5.93164
84	5.93205
85	5.93233
86	5.93211
87	5.93218
88	5.93289
89	5.93363
90	5.93303
91	5.93291
92	5.93272
93	5.9322
94	5.93183
95	5.93159
96	5.93152
97	5.93153
98	5.93154
99	5.93184
100	5.93191
101	5.93209
102	5.93249
103	5.93146
104	5.93104
105	5.93092
106	5.93086
107	5.93063
108	5.93085
109	5.93083
110	5.93084
111	5.93106
112	5.93068
113	5.9288
114	5.9288
115	5.9288
116	5.93145
117	5.92816
118	5.9303
Finished writing Internal Node Voltage Phase Angles
