
****************** INTERNAL NODE VOLTAGE PHASE ANGLE VALUES *********************
NODE ID	VOLTAGE PHASE ANGLE
1	0.832909
2	0.833028
3	0.833074
4	0.833741
5	0.833816
6	0.833349
7	0.833277
8	0.834683
9	0.835833
10	0.837048
11	0.8333
12	0.833224
13	0.833073
14	0.83313
15	0.833144
16	0.833193
17	0.833576
18	0.833194
19	0.833117
20	0.833239
21	0.83348
22	0.833891
23	0.834723
24	0.834822
25	0.835779
26	0.836057
27	0.833738
28	0.833462
29	0.833318
30	0.83442
31	0.833347
32	0.833655
33	0.833166
34	0.83342
35	0.833344
36	0.833342
37	0.833518
38	0.834287
39	0.83325
40	0.83326
41	0.833209
42	0.833567
43	0.83335
44	0.833689
45	0.833958
46	0.834421
47	0.834827
48	0.83469
49	0.834863
50	0.834456
51	0.833946
52	0.833773
53	0.833588
54	0.83373
55	0.83368
56	0.833714
57	0.833958
58	0.833798
59	0.834405
60	0.835068
61	0.835221
62	0.835125
63	0.835047
64	0.83538
65	0.836063
66	0.835938
67	0.835408
68	0.836243
69	0.836501
70	0.835236
71	0.835201
72	0.83502
73	0.835201
74	0.83504
75	0.835256
76	0.835052
77	0.835993
78	0.83594
79	0.83601
80	0.836485
81	0.836328
82	0.836036
83	0.83815
84	0.838237
85	0.838349
86	0.838132
87	0.838202
88	0.838619
89	0.839149
90	0.8385
91	0.83832
92	0.838045
93	0.837356
94	0.836849
95	0.836526
96	0.836349
97	0.836347
98	0.83643
99	0.836816
100	0.836947
101	0.837248
102	0.837761
103	0.836502
104	0.836074
105	0.835954
106	0.8359
107	0.835671
108	0.835889
109	0.835868
110	0.835874
111	0.836102
112	0.835714
113	0.833586
114	0.833593
115	0.833591
116	0.836243
117	0.832944
118	0.835076
Finished writing Internal Node Voltage Phase Angles
