
****************** INTERNAL NODE VOLTAGE PHASE ANGLE VALUES *********************
NODE ID	VOLTAGE PHASE ANGLE
1	2.9864
2	2.98652
3	2.98656
4	2.98723
5	2.98731
6	2.98684
7	2.98677
8	2.98817
9	2.98932
10	2.99054
11	2.98679
12	2.98671
13	2.98656
14	2.98662
15	2.98663
16	2.98668
17	2.98707
18	2.98668
19	2.98661
20	2.98673
21	2.98697
22	2.98738
23	2.98821
24	2.98831
25	2.98927
26	2.98955
27	2.98723
28	2.98695
29	2.98681
30	2.98791
31	2.98684
32	2.98715
33	2.98666
34	2.98691
35	2.98683
36	2.98683
37	2.98701
38	2.98778
39	2.98674
40	2.98675
41	2.9867
42	2.98706
43	2.98684
44	2.98718
45	2.98745
46	2.98792
47	2.98832
48	2.98819
49	2.98836
50	2.98794
51	2.98752
52	2.98733
53	2.98709
54	2.98719
55	2.98714
56	2.98717
57	2.98743
58	2.98743
59	2.98788
60	2.98855
61	2.9887
62	2.98861
63	2.98852
64	2.98886
65	2.98955
66	2.98943
67	2.98889
68	2.98973
69	2.98999
70	2.98873
71	2.9887
72	2.98851
73	2.9887
74	2.98854
75	2.98876
76	2.98856
77	2.9895
78	2.98944
79	2.98951
80	2.98996
81	2.98981
82	2.9897
83	2.98991
84	2.99033
85	2.9906
86	2.99039
87	2.99046
88	2.99117
89	2.99191
90	2.9913
91	2.99118
92	2.991
93	2.99047
94	2.99011
95	2.98987
96	2.9898
97	2.98981
98	2.98981
99	2.99012
100	2.99019
101	2.99036
102	2.99077
103	2.98974
104	2.98931
105	2.98919
106	2.98914
107	2.98891
108	2.98913
109	2.98911
110	2.98911
111	2.98934
112	2.98895
113	2.98708
114	2.98708
115	2.98708
116	2.98973
117	2.98643
118	2.98858
Finished writing Internal Node Voltage Phase Angles
