
****************** INTERNAL TRANSMISSION LINES FLOWS *********************
TRANSMISSION LINE ID	MW FLOW
1	-0.119339 MW
2	-0.390661 MW
3	-0.319339 MW
4	-0.686731 MW
5	-0.0939326 MW
6	-0.940457 MW
7	0.640467 MW
8	0.864833 MW
9	3.24816 MW
10	0.756144 MW
11	0.344831 MW
12	0.154831 MW
13	-3.77075 MW
14	0.522592 MW
15	-3.77075 MW
16	0.386159 MW
17	0.310452 MW
18	0.132495 MW
19	0.0374781 MW
20	0.2 MW
21	-0.0295477 MW
22	-0.00750511 MW
23	-0.985204 MW
24	0.0675819 MW
25	-0.0194271 MW
26	-0.212522 MW
27	0.754472 MW
28	2.17462 MW
29	0.146315 MW
30	-0.0338731 MW
31	0.154469 MW
32	-0.103494 MW
33	-0.124453 MW
34	-0.283494 MW
35	-0.423495 MW
36	-0.523495 MW
37	-0.201446 MW
38	-1.31901 MW
39	0.926967 MW
40	-0.100723 MW
41	-0.100723 MW
42	0.727499 MW
43	1.25195 MW
44	1.90363 MW
45	0.322685 MW
46	0.110358 MW
47	0.198911 MW
48	0.152685 MW
49	-0.0873145 MW
50	0.251599 MW
51	-0.312342 MW
52	0.0338773 MW
53	0.101108 MW
54	-0.249428 MW
55	0.290809 MW
56	-1.03813 MW
57	0.0328614 MW
58	0.0192028 MW
59	-0.34922 MW
60	2.02685 MW
61	0.244752 MW
62	0.145334 MW
63	-1.77526 MW
64	-0.0252478 MW
65	0.0963354 MW
66	-0.176247 MW
67	-0.273665 MW
68	-0.409956 MW
69	-0.409956 MW
70	-0.147139 MW
71	-0.307139 MW
72	-0.343837 MW
73	-0.493302 MW
74	-0.318366 MW
75	-0.146263 MW
76	-0.0751602 MW
77	-0.583207 MW
78	-0.346263 MW
80	0.798785 MW
81	0.497924 MW
82	0.494501 MW
83	-1.10045 MW
84	-1.10045 MW
85	-0.485548 MW
86	-0.17 MW
87	0.330864 MW
88	0.297922 MW
89	0.150864 MW
90	-0.0791367 MW
91	0.0905783 MW
92	0.433661 MW
93	-0.338729 MW
94	-0.149829 MW
95	-0.389594 MW
96	0.29 MW
97	-0.177922 MW
98	-0.325944 MW
99	-0.34231 MW
100	-0.498929 MW
101	-0.585907 MW
102	1.78293 MW
103	-1.15121 MW
104	-0.12773 MW
105	0.222758 MW
106	0.619172 MW
107	-0.402984 MW
108	-0.271993 MW
109	-1.78293 MW
110	-2.40212 MW
111	0.26116 MW
112	-1.16219 MW
113	0.551993 MW
114	-0.754805 MW
115	-0.407341 MW
116	-6.90744e-05 MW
117	0.993842 MW
118	1.01721 MW
119	0.492519 MW
120	0.100723 MW
121	0.147423 MW
122	-0.0150254 MW
123	0.100723 MW
124	-9.7817e-13 MW
125	-0.532578 MW
126	-0.371961 MW
127	0.371565 MW
128	-0.638435 MW
129	-0.041565 MW
130	0.463129 MW
131	-0.930237 MW
132	-0.429681 MW
133	-0.231081 MW
134	-0.246869 MW
135	-0.636871 MW
136	-0.407341 MW
137	0.0843367 MW
138	0.157363 MW
139	0.131554 MW
140	-0.0804174 MW
141	-0.581347 MW
142	-0.189736 MW
143	-0.315572 MW
144	-0.465774 MW
145	-0.425572 MW
146	0.176483 MW
147	-0.554818 MW
148	-0.753009 MW
149	-0.0335177 MW
150	-1.03482 MW
151	0.320566 MW
152	0.604477 MW
153	1.79884 MW
154	0.574581 MW
155	0.145043 MW
156	0.145042 MW
157	0.619036 MW
158	0.563441 MW
159	0.275122 MW
160	0.410864 MW
161	0.499036 MW
162	0.546019 MW
163	0.35202 MW
164	-0.135564 MW
165	0.12602 MW
166	-0.00736234 MW
167	-0.208446 MW
168	-0.080418 MW
169	-0.140863 MW
170	0.848114 MW
171	0.427917 MW
172	0.457134 MW
173	-0.360863 MW
174	0.270006 MW
175	0.337148 MW
176	0.346135 MW
177	0.317925 MW
178	0.0981913 MW
179	0.154675 MW
180	0.0922049 MW
181	0.125325 MW
182	0.0722065 MW
183	-0.00779366 MW
184	-0.301659 MW
185	0.249999 MW
186	0.0211045 MW
Finished writing Internal Transmission lines' MW Flows
