
****************** INTERNAL TRANSMISSION LINES FLOWS *********************
TRANSMISSION LINE ID	MW FLOW
1	-0.119144 MW
2	-0.390856 MW
3	-0.319144 MW
4	-0.687171 MW
5	-0.0936844 MW
6	-0.941451 MW
7	0.64145 MW
8	0.865634 MW
9	3.25151 MW
10	0.757252 MW
11	0.345634 MW
12	0.155634 MW
13	-3.77075 MW
14	0.519242 MW
15	-3.77075 MW
16	0.386758 MW
17	0.311944 MW
18	0.134234 MW
19	0.0375787 MW
20	0.2 MW
21	-0.0280556 MW
22	-0.00576625 MW
23	-0.99517 MW
24	0.0613482 MW
26	-0.212421 MW
27	0.756373 MW
28	2.18421 MW
29	0.145188 MW
30	-0.0349401 MW
31	0.156373 MW
32	-0.104831 MW
33	-0.127448 MW
34	-0.284831 MW
35	-0.424831 MW
36	-0.524831 MW
37	-0.204941 MW
38	-1.31837 MW
39	0.928476 MW
40	-0.10247 MW
41	-0.10247 MW
42	0.727518 MW
43	1.25262 MW
44	1.90361 MW
45	0.323086 MW
46	0.110538 MW
47	0.198995 MW
48	0.153086 MW
49	-0.0869139 MW
50	0.238645 MW
51	-0.31307 MW
52	0.0349401 MW
53	0.101005 MW
54	-0.23 MW
55	0.289583 MW
56	-1.04927 MW
57	0.0422432 MW
58	0.0204173 MW
59	-0.350417 MW
60	2.03797 MW
61	0.253888 MW
62	0.154389 MW
63	-1.79932 MW
64	-0.0161117 MW
65	0.105413 MW
66	-0.167135 MW
67	-0.264587 MW
68	-0.400861 MW
69	-0.400861 MW
70	-0.137757 MW
71	-0.297757 MW
72	-0.341427 MW
73	-0.48633 MW
74	-0.320006 MW
75	-0.142212 MW
76	-0.056306 MW
77	-0.6037 MW
78	-0.342212 MW
79	0.542138 MW
80	0.67006 MW
81	0.392528 MW
82	0.389831 MW
83	-1.16749 MW
84	-1.16749 MW
85	-0.506755 MW
86	0.372138 MW
87	0.293617 MW
88	0.206443 MW
89	0.113617 MW
90	-0.116383 MW
91	0.069915 MW
92	0.162429 MW
93	-0.294156 MW
94	-0.224622 MW
95	-0.335463 MW
96	-0.252138 MW
97	-0.086443 MW
98	-0.274905 MW
99	-0.288707 MW
100	-0.456828 MW
101	-0.543778 MW
102	1.66382 MW
103	-1.1353 MW
104	-0.101526 MW
105	0.256143 MW
106	0.594519 MW
107	-0.373153 MW
108	-0.24223 MW
109	-1.66382 MW
110	-2.25834 MW
111	0.335636 MW
112	-1.11695 MW
113	0.52223 MW
114	-0.719104 MW
115	-0.397844 MW
116	1.79226e-07 MW
117	0.994523 MW
118	1.01613 MW
119	0.486922 MW
120	0.10247 MW
121	0.146159 MW
122	-0.0165758 MW
123	0.10247 MW
124	-9.7817e-13 MW
125	-0.533841 MW
126	-0.374128 MW
127	0.369836 MW
128	-0.640164 MW
129	-0.0398358 MW
130	0.461147 MW
131	-0.934619 MW
132	-0.431705 MW
133	-0.232194 MW
134	-0.248853 MW
135	-0.638853 MW
136	-0.397844 MW
137	0.0847176 MW
138	0.157744 MW
139	0.131728 MW
140	-0.080244 MW
141	-0.581548 MW
142	-0.190646 MW
143	-0.315659 MW
144	-0.465889 MW
145	-0.425659 MW
146	0.176482 MW
147	-0.55492 MW
148	-0.753111 MW
149	-0.0335176 MW
150	-1.03492 MW
151	0.320557 MW
152	0.604461 MW
153	1.7987 MW
154	0.574538 MW
155	0.145018 MW
156	0.145018 MW
157	0.618997 MW
158	0.563403 MW
159	0.275058 MW
160	0.410799 MW
161	0.498997 MW
162	0.546088 MW
163	0.352097 MW
164	-0.135785 MW
165	0.126088 MW
166	-0.00774386 MW
167	-0.208272 MW
168	-0.080244 MW
169	-0.140799 MW
170	0.848115 MW
171	0.427917 MW
172	0.457134 MW
173	-0.360799 MW
174	0.270007 MW
175	0.337148 MW
176	0.346136 MW
177	0.317924 MW
178	0.098191 MW
179	0.154675 MW
180	0.0922064 MW
181	0.125325 MW
182	0.0722064 MW
183	-0.00779364 MW
184	-0.301658 MW
185	0.25 MW
186	0.0210046 MW
Finished writing Internal Transmission lines' MW Flows
