
****************** INTERNAL TRANSMISSION LINES FLOWS *********************
TRANSMISSION LINE ID	MW FLOW
1	-0.119311 MW
2	-0.390689 MW
3	-0.319311 MW
4	-0.686792 MW
5	-0.093897 MW
6	-0.940615 MW
7	0.640614 MW
8	0.864945 MW
9	3.24866 MW
10	0.75631 MW
11	0.344945 MW
12	0.154945 MW
13	-3.77075 MW
14	0.522091 MW
15	-3.77075 MW
16	0.386209 MW
17	0.310714 MW
18	0.132804 MW
19	0.0373899 MW
20	0.2 MW
21	-0.0292858 MW
22	-0.00719586 MW
23	-0.987616 MW
24	0.0678492 MW
25	-0.016715 MW
26	-0.21261 MW
27	0.755632 MW
28	2.17534 MW
29	0.144809 MW
30	-0.0353303 MW
31	0.155632 MW
32	-0.105148 MW
33	-0.121371 MW
34	-0.285148 MW
35	-0.425148 MW
36	-0.525148 MW
37	-0.208921 MW
38	-1.31582 MW
39	0.929588 MW
40	-0.10446 MW
41	-0.10446 MW
42	0.724623 MW
43	1.25228 MW
44	1.90651 MW
45	0.323142 MW
46	0.110275 MW
47	0.198859 MW
48	0.153142 MW
49	-0.0868578 MW
50	0.253263 MW
51	-0.313393 MW
52	0.0353303 MW
53	0.101141 MW
54	-0.246715 MW
55	0.290225 MW
56	-1.04335 MW
57	0.0417543 MW
58	0.0197751 MW
59	-0.349775 MW
60	2.04727 MW
61	0.253466 MW
62	0.153971 MW
63	-1.79401 MW
64	-0.0165338 MW
65	0.104993 MW
66	-0.167556 MW
67	-0.265007 MW
68	-0.401281 MW
69	-0.401281 MW
70	-0.138246 MW
71	-0.298246 MW
72	-0.342017 MW
73	-0.486228 MW
74	-0.32101 MW
75	-0.141799 MW
76	-0.0526822 MW
77	-0.608328 MW
78	-0.341799 MW
79	0.542655 MW
80	0.670685 MW
81	0.393058 MW
82	0.390357 MW
83	-1.1646 MW
84	-1.1646 MW
85	-0.511422 MW
86	0.372655 MW
87	0.293813 MW
88	0.206872 MW
89	0.113813 MW
90	-0.116187 MW
91	0.0700717 MW
92	0.16294 MW
93	-0.293574 MW
94	-0.225033 MW
95	-0.334896 MW
96	-0.252655 MW
97	-0.0868721 MW
98	-0.274392 MW
99	-0.28817 MW
100	-0.456497 MW
101	-0.543414 MW
102	1.66231 MW
103	-1.13482 MW
104	-0.10168 MW
105	0.255739 MW
106	0.593267 MW
107	-0.373432 MW
108	-0.242509 MW
109	-1.66231 MW
110	-2.25558 MW
111	0.330425 MW
112	-1.10367 MW
113	0.522509 MW
114	-0.778087 MW
115	-0.325588 MW
116	-1.15156e-06 MW
117	0.987268 MW
118	1.00142 MW
119	0.440605 MW
120	0.10446 MW
121	0.141112 MW
122	-0.0227645 MW
123	0.10446 MW
124	-1.95634e-12 MW
125	-0.538888 MW
126	-0.388555 MW
127	0.358323 MW
128	-0.651677 MW
129	-0.0283227 MW
131	-0.707949 MW
132	-0.327005 MW
133	-0.174674 MW
134	-0.71 MW
135	-1.1 MW
136	-0.325588 MW
137	0.0649675 MW
138	0.137983 MW
139	0.122718 MW
140	-0.0892445 MW
141	-0.571055 MW
142	-0.143619 MW
143	-0.311145 MW
144	-0.459909 MW
145	-0.421145 MW
146	0.176482 MW
147	-0.549676 MW
148	-0.747861 MW
149	-0.0335176 MW
150	-1.02968 MW
151	0.321 MW
152	0.605296 MW
153	1.80569 MW
154	0.576769 MW
155	0.146296 MW
156	0.146296 MW
157	0.620949 MW
158	0.565354 MW
159	0.278348 MW
160	0.4141 MW
161	0.500949 MW
162	0.542557 MW
163	0.348111 MW
164	-0.124365 MW
165	0.122557 MW
166	0.0120171 MW
167	-0.217282 MW
168	-0.0892445 MW
169	-0.1441 MW
170	0.848115 MW
171	0.427917 MW
172	0.457134 MW
173	-0.3641 MW
174	0.270007 MW
175	0.337148 MW
176	0.346136 MW
177	0.317924 MW
178	0.0981911 MW
179	0.154675 MW
180	0.0922064 MW
181	0.125325 MW
182	0.0722065 MW
183	-0.00779356 MW
184	-0.301658 MW
185	0.25 MW
186	0.0211417 MW
Finished writing Internal Transmission lines' MW Flows
