
****************** INTERNAL TRANSMISSION LINES FLOWS *********************
TRANSMISSION LINE ID	MW FLOW
1	-0.119286 MW
2	-0.390714 MW
3	-0.319286 MW
4	-0.686848 MW
5	-0.0938656 MW
6	-0.940728 MW
7	0.640728 MW
8	0.865047 MW
9	3.24906 MW
10	0.756438 MW
11	0.345047 MW
12	0.155047 MW
13	-3.77075 MW
14	0.52169 MW
15	-3.77075 MW
16	0.386327 MW
17	0.31084 MW
18	0.132946 MW
19	0.037525 MW
20	0.2 MW
21	-0.0291602 MW
22	-0.0070544 MW
23	-0.987661 MW
24	0.0683381 MW
25	-0.0168914 MW
26	-0.212475 MW
27	0.755845 MW
28	2.17734 MW
29	0.145762 MW
30	-0.0344044 MW
31	0.155845 MW
32	-0.104273 MW
33	-0.121544 MW
34	-0.284273 MW
35	-0.424273 MW
36	-0.524273 MW
37	-0.203758 MW
38	-1.31832 MW
39	0.927802 MW
40	-0.101879 MW
41	-0.101879 MW
42	0.727033 MW
43	1.25219 MW
44	1.9041 MW
45	0.32287 MW
46	0.110394 MW
47	0.198921 MW
48	0.15287 MW
49	-0.0871302 MW
50	0.248451 MW
51	-0.312713 MW
52	0.0344044 MW
53	0.101079 MW
54	-0.246891 MW
55	0.289954 MW
56	-1.04585 MW
57	0.0443525 MW
58	0.020046 MW
59	-0.350046 MW
60	2.05508 MW
61	0.255902 MW
62	0.156385 MW
63	-1.80662 MW
64	-0.0140983 MW
65	0.107413 MW
66	-0.165127 MW
67	-0.262587 MW
68	-0.398857 MW
69	-0.398857 MW
70	-0.135647 MW
71	-0.295647 MW
72	-0.341039 MW
73	-0.484609 MW
74	-0.320735 MW
75	-0.141096 MW
76	-0.0505459 MW
77	-0.610189 MW
78	-0.341096 MW
79	0.561523 MW
80	0.693517 MW
81	0.412403 MW
82	0.409569 MW
83	-1.19907 MW
84	-1.19907 MW
85	-0.51343 MW
86	0.391523 MW
87	0.300966 MW
88	0.222551 MW
89	0.120966 MW
90	-0.109034 MW
91	0.0757997 MW
92	0.181683 MW
93	-0.272333 MW
94	-0.239997 MW
95	-0.314203 MW
96	-0.271523 MW
97	-0.102551 MW
98	-0.255702 MW
99	-0.26854 MW
101	-0.681202 MW
102	1.90077 MW
103	-0.759975 MW
104	-0.0200253 MW
105	0.242985 MW
106	0.343459 MW
107	-0.338942 MW
108	-0.208098 MW
109	-1.90077 MW
110	-2.24423 MW
111	0.330465 MW
112	-1.10497 MW
113	0.488098 MW
114	-0.709449 MW
115	-0.395521 MW
116	-8.12365e-07 MW
117	0.993569 MW
118	1.01528 MW
119	0.485216 MW
120	0.101879 MW
121	0.146261 MW
122	-0.01645 MW
123	0.101879 MW
124	0 MW
125	-0.533739 MW
126	-0.374472 MW
127	0.369561 MW
128	-0.640439 MW
129	-0.0395608 MW
130	0.460662 MW
131	-0.935691 MW
132	-0.4322 MW
133	-0.232466 MW
134	-0.249338 MW
135	-0.639338 MW
136	-0.395521 MW
137	0.0848109 MW
138	0.157837 MW
139	0.13177 MW
140	-0.0802016 MW
141	-0.581598 MW
142	-0.190868 MW
143	-0.31568 MW
144	-0.465918 MW
145	-0.42568 MW
146	0.176482 MW
147	-0.554945 MW
148	-0.753135 MW
149	-0.0335176 MW
150	-1.03494 MW
151	0.320555 MW
152	0.604457 MW
153	1.79867 MW
154	0.574527 MW
155	0.145012 MW
156	0.145012 MW
157	0.618988 MW
158	0.563393 MW
159	0.275042 MW
160	0.410784 MW
161	0.498988 MW
162	0.546105 MW
163	0.352116 MW
164	-0.135839 MW
165	0.126105 MW
166	-0.0078372 MW
167	-0.20823 MW
168	-0.0802016 MW
169	-0.140784 MW
170	0.848115 MW
171	0.427917 MW
172	0.457134 MW
173	-0.360784 MW
174	0.270007 MW
175	0.337148 MW
176	0.346136 MW
177	0.317924 MW
178	0.098191 MW
179	0.154675 MW
180	0.0922064 MW
181	0.125325 MW
182	0.0722063 MW
183	-0.00779368 MW
184	-0.301658 MW
185	0.25 MW
186	0.0210793 MW
Finished writing Internal Transmission lines' MW Flows
