
****************** INTERNAL NODE VOLTAGE PHASE ANGLE VALUES *********************
NODE ID	VOLTAGE PHASE ANGLE
1	2.99823
2	2.99835
3	2.99839
4	2.99906
5	2.99914
6	2.99867
7	2.9986
8	3
9	3.00115
10	3.00237
11	2.99862
12	2.99854
13	2.99839
14	2.99845
15	2.99846
16	2.99851
17	2.99889
18	2.99851
19	2.99844
20	2.99856
21	2.9988
22	2.99921
23	3.00004
24	3.00014
25	3.0011
26	3.00138
27	2.99906
28	2.99878
29	2.99864
30	2.99974
31	2.99867
32	2.99897
33	2.99848
34	2.99874
35	2.99866
36	2.99866
37	2.99883
38	2.99961
39	2.99856
40	2.99857
41	2.99852
42	2.99887
43	2.99866
44	2.99899
45	2.99926
46	2.99972
47	3.00012
48	2.99998
49	3.00016
50	2.99974
51	2.99923
52	2.99905
53	2.99886
54	2.999
55	2.99895
56	2.99898
57	2.99923
58	2.99907
59	2.99966
60	2.99981
61	3.00067
62	3.00031
63	3.00037
64	3.00074
65	3.00139
66	3.00123
67	3.00065
68	3.00157
69	3.00183
70	3.00056
71	3.00053
72	3.00034
73	3.00053
74	3.00037
75	3.00059
76	3.00039
77	3.00134
78	3.00128
79	3.00134
80	3.00179
81	3.00164
82	3.00153
83	3.00175
84	3.00216
85	3.00244
86	3.00222
87	3.00229
88	3.003
89	3.00374
90	3.00314
91	3.00302
92	3.00283
93	3.00231
94	3.00194
95	3.0017
96	3.00164
97	3.00164
98	3.00165
99	3.00196
100	3.00202
101	3.0022
102	3.0026
103	3.00158
104	3.00115
105	3.00103
106	3.00097
107	3.00074
108	3.00096
109	3.00094
110	3.00095
111	3.00118
112	3.00079
113	2.9989
114	2.99891
115	2.99891
116	3.00157
117	2.99826
118	3.00041
Finished writing Internal Node Voltage Phase Angles
