
****************** INTERNAL NODE VOLTAGE PHASE ANGLE VALUES *********************
NODE ID	VOLTAGE PHASE ANGLE
1	0.137131
2	0.13725
3	0.137296
4	0.137963
5	0.138038
6	0.137571
7	0.137499
8	0.138905
9	0.140055
10	0.141269
11	0.137522
12	0.137447
13	0.137295
14	0.137353
15	0.137366
16	0.137415
17	0.137798
18	0.137416
19	0.137339
20	0.137461
21	0.137702
22	0.138114
23	0.138947
24	0.139047
25	0.140002
26	0.140279
27	0.137961
28	0.137685
29	0.137541
30	0.138642
31	0.13757
32	0.137878
33	0.137388
34	0.137641
35	0.137566
36	0.137564
37	0.137739
38	0.138508
39	0.137471
40	0.137481
41	0.13743
42	0.137787
43	0.137571
44	0.13791
45	0.138179
46	0.138642
47	0.139049
48	0.138911
49	0.139084
50	0.138676
51	0.138166
52	0.137993
53	0.137807
54	0.137949
55	0.1379
56	0.137934
57	0.138177
58	0.138017
59	0.138624
60	0.139286
61	0.13944
62	0.139343
63	0.139266
64	0.139599
65	0.140281
66	0.140157
67	0.139627
68	0.14046
69	0.140726
70	0.139465
71	0.139429
72	0.139246
73	0.139429
74	0.139271
75	0.139487
76	0.139287
77	0.140235
78	0.140177
79	0.140238
80	0.140688
81	0.140541
82	0.140433
83	0.140646
84	0.141062
85	0.141335
86	0.141118
87	0.141187
88	0.141901
89	0.142638
90	0.142035
91	0.141914
92	0.141729
93	0.141205
94	0.140839
95	0.140602
96	0.140534
97	0.14054
98	0.140545
99	0.140853
100	0.140918
101	0.141096
102	0.1415
103	0.140461
104	0.140067
105	0.139959
106	0.139899
107	0.139673
108	0.139945
109	0.139641
110	0.139702
111	0.13993
112	0.139542
113	0.137808
114	0.137816
115	0.137814
116	0.14046
117	0.137167
118	0.139309
Finished writing Internal Node Voltage Phase Angles
