
****************** INTERNAL TRANSMISSION LINES FLOWS *********************
TRANSMISSION LINE ID	MW FLOW
1	-0.119303 MW
2	-0.390697 MW
3	-0.319303 MW
4	-0.686811 MW
5	-0.0938863 MW
6	-0.940653 MW
7	0.640646 MW
8	0.864979 MW
9	3.2488 MW
10	0.756347 MW
11	0.34498 MW
12	0.15498 MW
13	-3.77075 MW
14	0.521949 MW
15	-3.77075 MW
16	0.386271 MW
17	0.31072 MW
18	0.132807 MW
19	0.0375081 MW
20	0.2 MW
21	-0.0292797 MW
22	-0.00719312 MW
23	-0.98692 MW
24	0.0681075 MW
25	-0.0176607 MW
26	-0.212492 MW
27	0.75543 MW
28	2.17652 MW
29	0.145926 MW
30	-0.0342474 MW
31	0.155429 MW
32	-0.104038 MW
33	-0.122426 MW
34	-0.284038 MW
35	-0.424038 MW
36	-0.524038 MW
37	-0.203059 MW
38	-1.31853 MW
39	0.927548 MW
40	-0.101529 MW
41	-0.101529 MW
42	0.727172 MW
43	1.25211 MW
44	1.90396 MW
45	0.322815 MW
46	0.110384 MW
47	0.198913 MW
48	0.152815 MW
49	-0.0871849 MW
50	0.249391 MW
51	-0.312603 MW
52	0.0342473 MW
53	0.101082 MW
54	-0.247661 MW
55	0.290202 MW
56	-1.04351 MW
57	0.040883 MW
58	0.0197934 MW
59	-0.349789 MW
60	2.04654 MW
61	0.252536 MW
62	0.153049 MW
63	-1.79715 MW
64	-0.0174645 MW
65	0.104068 MW
66	-0.168485 MW
67	-0.265932 MW
68	-0.402208 MW
69	-0.402208 MW
70	-0.139117 MW
71	-0.299117 MW
72	-0.341883 MW
73	-0.487234 MW
74	-0.320019 MW
75	-0.142656 MW
76	-0.05798 MW
77	-0.602039 MW
78	-0.342656 MW
79	0.551443 MW
80	0.616708 MW
81	0.404788 MW
82	0.402006 MW
83	-1.16141 MW
84	-1.16141 MW
85	-0.505008 MW
86	0.381443 MW
87	0.18 MW
88	0.266708 MW
90	-0.23 MW
91	0.0609587 MW
92	0.0893805 MW
93	-0.301333 MW
94	-0.228887 MW
95	-0.340154 MW
96	-0.261443 MW
97	-0.146708 MW
98	-0.278682 MW
99	-0.292674 MW
100	-0.460876 MW
101	-0.547831 MW
102	1.67533 MW
103	-1.13687 MW
104	-0.104006 MW
105	0.253006 MW
106	0.597002 MW
107	-0.375965 MW
108	-0.245036 MW
109	-1.67533 MW
110	-2.27233 MW
111	0.329102 MW
112	-1.12223 MW
113	0.525036 MW
114	-0.723146 MW
115	-0.399087 MW
116	-1.78577e-05 MW
117	0.993652 MW
118	1.01586 MW
119	0.487424 MW
120	0.101529 MW
121	0.146612 MW
122	-0.0160195 MW
123	0.101529 MW
124	-9.7817e-13 MW
125	-0.533388 MW
126	-0.373713 MW
127	0.370167 MW
128	-0.639833 MW
129	-0.040167 MW
130	0.461407 MW
131	-0.934045 MW
132	-0.43144 MW
133	-0.232048 MW
134	-0.248593 MW
135	-0.638593 MW
136	-0.399087 MW
137	0.084668 MW
138	0.157694 MW
139	0.131705 MW
140	-0.0802665 MW
141	-0.58152 MW
142	-0.190527 MW
143	-0.315647 MW
144	-0.465874 MW
145	-0.425647 MW
146	0.176482 MW
147	-0.554906 MW
148	-0.753097 MW
149	-0.0335176 MW
150	-1.03491 MW
151	0.320558 MW
152	0.604463 MW
153	1.79872 MW
154	0.574543 MW
155	0.145021 MW
156	0.145021 MW
157	0.619002 MW
158	0.563407 MW
159	0.275066 MW
160	0.410807 MW
161	0.499002 MW
162	0.546079 MW
163	0.352086 MW
164	-0.135756 MW
165	0.126078 MW
166	-0.00769435 MW
167	-0.208295 MW
168	-0.0802664 MW
169	-0.140808 MW
170	0.848114 MW
171	0.427917 MW
172	0.457134 MW
173	-0.360807 MW
174	0.270007 MW
175	0.337148 MW
176	0.346135 MW
177	0.317924 MW
178	0.0981911 MW
179	0.154675 MW
180	0.0922061 MW
181	0.125325 MW
182	0.0722059 MW
183	-0.00779361 MW
184	-0.301658 MW
185	0.25 MW
186	0.0210814 MW
Finished writing Internal Transmission lines' MW Flows
