
****************** INTERNAL NODE VOLTAGE PHASE ANGLE VALUES *********************
NODE ID	VOLTAGE PHASE ANGLE
1	2.97569
2	2.97581
3	2.97585
4	2.97652
5	2.97659
6	2.97613
7	2.97606
8	2.97741
9	2.97856
10	2.97978
11	2.97612
12	2.97601
13	2.97487
14	2.97586
15	2.9757
16	2.97593
17	2.97619
18	2.97579
19	2.97569
20	2.97583
21	2.97608
22	2.9765
23	2.97735
24	2.97745
25	2.97841
26	2.9787
27	2.97636
28	2.97608
29	2.97594
30	2.97707
31	2.97597
32	2.97628
33	2.97575
34	2.97603
35	2.97596
36	2.97596
37	2.97613
38	2.97692
39	2.97587
40	2.97588
41	2.97583
42	2.97619
43	2.97597
44	2.97631
45	2.97658
46	2.97704
47	2.97745
48	2.97731
49	2.97749
50	2.97708
51	2.97657
52	2.9764
53	2.97621
54	2.97635
55	2.9763
56	2.97634
57	2.97658
58	2.97642
59	2.97703
60	2.97769
61	2.97784
62	2.97775
63	2.97767
64	2.978
65	2.97869
66	2.97856
67	2.97803
68	2.97886
69	2.97913
70	2.97787
71	2.97783
72	2.97765
73	2.97783
74	2.97767
75	2.97789
76	2.97769
77	2.97864
78	2.97858
79	2.97864
80	2.97909
81	2.97894
82	2.97884
83	2.97905
84	2.97947
85	2.97974
86	2.97952
87	2.97959
88	2.98031
89	2.98104
90	2.98044
91	2.98032
92	2.98013
93	2.97961
94	2.97924
95	2.97901
96	2.97894
97	2.97894
98	2.97895
99	2.97926
100	2.97932
101	2.9795
102	2.9799
103	2.97888
104	2.97845
105	2.97833
106	2.97828
107	2.97805
108	2.97826
109	2.97824
110	2.97825
111	2.97848
112	2.97809
113	2.9762
114	2.97622
115	2.97621
116	2.97886
117	2.97573
118	2.97771
Finished writing Internal Node Voltage Phase Angles
