
****************** INTERNAL TRANSMISSION LINES FLOWS *********************
TRANSMISSION LINE ID	MW FLOW
1	-0.1193 MW
2	-0.390699 MW
3	-0.3193 MW
4	-0.686816 MW
5	-0.0938835 MW
6	-0.940656 MW
7	0.640657 MW
8	0.864988 MW
9	3.24882 MW
10	0.756358 MW
11	0.344989 MW
12	0.154989 MW
13	-3.77075 MW
14	0.521925 MW
15	-3.77075 MW
16	0.386281 MW
17	0.310736 MW
18	0.132824 MW
19	0.0375118 MW
20	0.2 MW
21	-0.0292644 MW
22	-0.00717552 MW
23	-0.987004 MW
24	0.0681348 MW
25	-0.0175706 MW
26	-0.212488 MW
27	0.755477 MW
28	2.17662 MW
29	0.145909 MW
30	-0.034264 MW
31	0.155477 MW
32	-0.104065 MW
33	-0.122323 MW
34	-0.284065 MW
35	-0.424065 MW
36	-0.524065 MW
37	-0.203141 MW
38	-1.3185 MW
39	0.927579 MW
40	-0.101571 MW
41	-0.101571 MW
42	0.727158 MW
43	1.25212 MW
44	1.90397 MW
45	0.322821 MW
46	0.110385 MW
47	0.198917 MW
48	0.152821 MW
49	-0.0871788 MW
50	0.249282 MW
51	-0.312614 MW
52	0.0342639 MW
53	0.101085 MW
54	-0.247571 MW
55	0.290176 MW
56	-1.04379 MW
57	0.0412894 MW
58	0.0198233 MW
59	-0.349821 MW
60	2.04754 MW
61	0.25293 MW
62	0.153439 MW
63	-1.79826 MW
64	-0.0170703 MW
65	0.10446 MW
66	-0.168091 MW
67	-0.26554 MW
68	-0.401816 MW
69	-0.401816 MW
70	-0.138711 MW
71	-0.298711 MW
72	-0.341784 MW
73	-0.486926 MW
74	-0.320103 MW
75	-0.142473 MW
76	-0.0571094 MW
77	-0.602993 MW
78	-0.342473 MW
79	0.555584 MW
80	0.67553 MW
81	0.377866 MW
82	0.375269 MW
83	-1.1645 MW
84	-1.1645 MW
85	-0.505994 MW
86	0.385584 MW
87	0.279133 MW
88	0.226397 MW
89	0.0991334 MW
90	-0.130867 MW
91	0.165933 MW
93	-0.271453 MW
94	-0.121269 MW
95	-0.342797 MW
96	-0.265584 MW
97	-0.106397 MW
98	-0.287428 MW
99	-0.301859 MW
100	-0.458948 MW
101	-0.545903 MW
102	1.66988 MW
103	-1.13614 MW
104	-0.102804 MW
105	0.254538 MW
106	0.595878 MW
107	-0.374596 MW
108	-0.24367 MW
109	-1.66988 MW
110	-2.26576 MW
111	0.332545 MW
112	-1.12022 MW
113	0.523671 MW
114	-0.721539 MW
115	-0.398666 MW
116	5.13082e-06 MW
117	0.993643 MW
118	1.01579 MW
119	0.487166 MW
120	0.101571 MW
121	0.146571 MW
122	-0.01607 MW
123	0.101571 MW
124	-9.7817e-13 MW
125	-0.533429 MW
126	-0.373802 MW
127	0.370096 MW
128	-0.639904 MW
129	-0.0400958 MW
130	0.461322 MW
131	-0.934237 MW
132	-0.431528 MW
133	-0.232096 MW
134	-0.24868 MW
135	-0.63868 MW
136	-0.398666 MW
137	0.084685 MW
138	0.157711 MW
139	0.131713 MW
140	-0.0802584 MW
141	-0.581529 MW
142	-0.190567 MW
143	-0.315651 MW
144	-0.465879 MW
145	-0.425651 MW
146	0.176482 MW
147	-0.554911 MW
148	-0.753101 MW
149	-0.0335176 MW
150	-1.03491 MW
151	0.320558 MW
152	0.604462 MW
153	1.79871 MW
154	0.574541 MW
155	0.14502 MW
156	0.14502 MW
157	0.619 MW
158	0.563405 MW
159	0.275063 MW
160	0.410805 MW
161	0.499 MW
162	0.546081 MW
163	0.352089 MW
164	-0.135765 MW
165	0.126081 MW
166	-0.00771118 MW
167	-0.208286 MW
168	-0.0802583 MW
169	-0.140805 MW
170	0.848115 MW
171	0.427917 MW
172	0.457134 MW
173	-0.360805 MW
174	0.270007 MW
175	0.337148 MW
176	0.346135 MW
177	0.317924 MW
178	0.0981912 MW
179	0.154675 MW
180	0.0922058 MW
181	0.125325 MW
182	0.072206 MW
183	-0.00779359 MW
184	-0.301658 MW
185	0.25 MW
186	0.0210838 MW
Finished writing Internal Transmission lines' MW Flows
