
****************** INTERNAL TRANSMISSION LINES FLOWS *********************
TRANSMISSION LINE ID	MW FLOW
1	-0.15753 MW
2	-0.352492 MW
3	-0.35753 MW
4	-0.742538 MW
6	-0.925797 MW
7	0.625786 MW
8	0.848667 MW
9	3.2567 MW
10	0.739618 MW
11	0.328662 MW
12	0.138662 MW
13	-3.77085 MW
14	0.514118 MW
15	-3.77085 MW
16	0.353916 MW
17	0.311497 MW
18	0.136122 MW
19	0.0411626 MW
20	0.2 MW
21	-0.0285028 MW
22	-0.00387797 MW
23	-0.985041 MW
24	0.0694525 MW
25	-0.0168038 MW
26	-0.208837 MW
27	0.755152 MW
28	2.17119 MW
29	0.146195 MW
30	-0.0339868 MW
31	0.155123 MW
32	-0.103759 MW
33	-0.121711 MW
34	-0.283743 MW
35	-0.423789 MW
36	-0.523854 MW
37	-0.20316 MW
38	-1.31813 MW
39	0.927341 MW
40	-0.101645 MW
41	-0.10165 MW
42	0.726473 MW
43	1.25181 MW
44	1.90473 MW
45	0.3227 MW
46	0.110294 MW
47	0.198867 MW
48	0.152709 MW
49	-0.0872831 MW
50	0.247633 MW
51	-0.312437 MW
52	0.033999 MW
53	0.101128 MW
54	-0.246806 MW
55	0.290173 MW
56	-1.04368 MW
57	0.0417454 MW
58	0.0198284 MW
59	-0.349798 MW
60	2.04746 MW
61	0.253352 MW
62	0.153857 MW
63	-1.79981 MW
64	-0.0166513 MW
65	0.104892 MW
66	-0.167644 MW
67	-0.26509 MW
68	-0.401361 MW
69	-0.401361 MW
70	-0.138258 MW
71	-0.298224 MW
72	-0.341656 MW
73	-0.48656 MW
74	-0.320184 MW
75	-0.142252 MW
76	-0.0561342 MW
77	-0.604061 MW
78	-0.342299 MW
79	0.542089 MW
80	0.669989 MW
81	0.392461 MW
82	0.389764 MW
83	-1.16789 MW
84	-1.16789 MW
85	-0.507098 MW
86	0.372091 MW
87	0.293575 MW
88	0.206441 MW
89	0.113594 MW
90	-0.11641 MW
91	0.0698931 MW
92	0.162384 MW
93	-0.29425 MW
94	-0.224548 MW
95	-0.335556 MW
96	-0.252037 MW
97	-0.086341 MW
98	-0.27499 MW
99	-0.288797 MW
100	-0.456879 MW
101	-0.543829 MW
102	1.664 MW
103	-1.13532 MW
104	-0.101485 MW
105	0.256211 MW
106	0.594624 MW
107	-0.37311 MW
108	-0.242208 MW
109	-1.664 MW
110	-2.25861 MW
111	0.336257 MW
112	-1.11822 MW
113	0.522164 MW
114	-0.719937 MW
115	-0.398273 MW
116	4.62346e-05 MW
117	0.993636 MW
118	1.01568 MW
119	0.4869 MW
120	0.101638 MW
121	0.146497 MW
122	-0.0161582 MW
123	0.10164 MW
124	0 MW
125	-0.533495 MW
126	-0.37387 MW
127	0.369939 MW
128	-0.63987 MW
129	-0.0398932 MW
130	0.461232 MW
131	-0.934441 MW
132	-0.431623 MW
133	-0.232113 MW
134	-0.248786 MW
135	-0.638768 MW
136	-0.398273 MW
137	0.0847407 MW
138	0.157778 MW
139	0.131756 MW
140	-0.0802137 MW
141	-0.581573 MW
142	-0.190535 MW
143	-0.315697 MW
144	-0.465904 MW
145	-0.425614 MW
146	0.176461 MW
147	-0.554885 MW
148	-0.753063 MW
149	-0.0335096 MW
150	-1.03485 MW
151	0.320563 MW
152	0.604473 MW
153	1.79889 MW
154	0.574596 MW
155	0.145032 MW
156	0.145072 MW
157	0.619028 MW
158	0.563381 MW
159	0.275039 MW
160	0.410904 MW
161	0.498915 MW
162	0.546032 MW
163	0.352038 MW
164	-0.135823 MW
165	0.126038 MW
166	-0.00775528 MW
167	-0.20825 MW
168	-0.0802341 MW
169	-0.140715 MW
170	0.8481 MW
171	0.42791 MW
172	0.457114 MW
173	-0.360791 MW
174	0.270002 MW
175	0.337135 MW
176	0.346127 MW
177	0.317887 MW
178	0.0981606 MW
179	0.154658 MW
180	0.0921798 MW
181	0.125317 MW
182	0.0721549 MW
183	-0.00774154 MW
184	-0.301647 MW
185	0.249983 MW
186	0.0211368 MW
Finished writing Internal Transmission lines' MW Flows
