
****************** INTERNAL TRANSMISSION LINES FLOWS *********************
TRANSMISSION LINE ID	MW FLOW
1	-0.119308 MW
2	-0.390692 MW
3	-0.319308 MW
4	-0.686798 MW
5	-0.0938934 MW
6	-0.940618 MW
7	0.640618 MW
8	0.864957 MW
9	3.24869 MW
10	0.756315 MW
11	0.344957 MW
12	0.154957 MW
13	-3.77075 MW
14	0.522062 MW
15	-3.77075 MW
16	0.386256 MW
17	0.310677 MW
18	0.132756 MW
19	0.0375043 MW
20	0.2 MW
21	-0.0293232 MW
22	-0.00724407 MW
23	-0.986633 MW
24	0.0680202 MW
25	-0.0179546 MW
26	-0.212496 MW
27	0.755269 MW
28	2.1762 MW
29	0.145992 MW
30	-0.0341852 MW
31	0.155269 MW
32	-0.103947 MW
33	-0.122763 MW
34	-0.283947 MW
35	-0.423947 MW
36	-0.523947 MW
37	-0.202789 MW
38	-1.31861 MW
39	0.927451 MW
40	-0.101395 MW
41	-0.101395 MW
42	0.727228 MW
43	1.25209 MW
44	1.9039 MW
45	0.322794 MW
46	0.11038 MW
47	0.198913 MW
48	0.152794 MW
49	-0.0872064 MW
50	0.249763 MW
51	-0.312559 MW
52	0.0341853 MW
53	0.101087 MW
54	-0.247955 MW
55	0.290305 MW
56	-1.04261 MW
57	0.0395443 MW
58	0.019695 MW
59	-0.349695 MW
60	2.04326 MW
61	0.251236 MW
62	0.151761 MW
63	-1.7935 MW
64	-0.0187636 MW
65	0.102778 MW
66	-0.16978 MW
67	-0.267222 MW
68	-0.403501 MW
69	-0.403501 MW
70	-0.140456 MW
71	-0.300456 MW
72	-0.342209 MW
73	-0.488246 MW
74	-0.319743 MW
75	-0.143258 MW
76	-0.0608467 MW
77	-0.598896 MW
78	-0.343258 MW
79	0.566285 MW
80	0.532285 MW
81	0.424315 MW
82	0.421398 MW
83	-1.15124 MW
84	-1.15124 MW
85	-0.501761 MW
86	0.396285 MW
88	0.362285 MW
89	-0.18 MW
90	-0.41 MW
91	0.0467959 MW
92	-0.026276 MW
93	-0.312595 MW
94	-0.235722 MW
95	-0.347482 MW
96	-0.276285 MW
97	-0.242285 MW
98	-0.28457 MW
99	-0.298858 MW
100	-0.467226 MW
101	-0.554185 MW
102	1.69329 MW
103	-1.13926 MW
104	-0.107965 MW
105	0.247957 MW
106	0.600701 MW
107	-0.380473 MW
108	-0.249534 MW
109	-1.69329 MW
110	-2.29399 MW
111	0.317763 MW
112	-1.1289 MW
113	0.529534 MW
114	-0.728431 MW
115	-0.400466 MW
116	-3.54295e-07 MW
117	0.993683 MW
118	1.01609 MW
119	0.488273 MW
120	0.101395 MW
121	0.146748 MW
122	-0.0158535 MW
123	0.101395 MW
124	-9.7817e-13 MW
125	-0.533252 MW
126	-0.373421 MW
127	0.3704 MW
128	-0.6396 MW
129	-0.0404 MW
130	0.461695 MW
131	-0.933409 MW
132	-0.431146 MW
133	-0.231887 MW
134	-0.248305 MW
135	-0.638305 MW
136	-0.400466 MW
137	0.0846123 MW
138	0.157638 MW
139	0.13168 MW
140	-0.080292 MW
141	-0.581492 MW
142	-0.190395 MW
143	-0.315634 MW
144	-0.465857 MW
145	-0.425634 MW
146	0.176482 MW
147	-0.554892 MW
148	-0.753082 MW
149	-0.0335176 MW
150	-1.03489 MW
151	0.320559 MW
152	0.604465 MW
153	1.79874 MW
154	0.57455 MW
155	0.145024 MW
156	0.145024 MW
157	0.619008 MW
158	0.563413 MW
159	0.275076 MW
160	0.410817 MW
161	0.499008 MW
162	0.546069 MW
163	0.352075 MW
164	-0.135724 MW
165	0.126069 MW
166	-0.00763847 MW
167	-0.20832 MW
168	-0.080292 MW
169	-0.140817 MW
170	0.848115 MW
171	0.427917 MW
172	0.457134 MW
173	-0.360817 MW
174	0.270007 MW
175	0.337148 MW
176	0.346136 MW
177	0.317924 MW
178	0.098191 MW
179	0.154675 MW
180	0.0922064 MW
181	0.125325 MW
182	0.0722064 MW
183	-0.00779365 MW
184	-0.301658 MW
185	0.25 MW
186	0.0210866 MW
Finished writing Internal Transmission lines' MW Flows
