
****************** INTERNAL NODE VOLTAGE PHASE ANGLE VALUES *********************
NODE ID	VOLTAGE PHASE ANGLE
1	2.99739
2	2.99751
3	2.99756
4	2.99822
5	2.9983
6	2.99783
7	2.99776
8	2.99917
9	3.00031
10	3.00151
11	2.99778
12	2.99771
13	2.99756
14	2.99762
15	2.99764
16	2.99768
17	2.99807
18	2.99769
19	2.99761
20	2.99774
21	2.99798
22	2.99839
23	2.99922
24	2.99934
25	3.00027
26	3.00054
27	2.99823
28	2.99796
29	2.99781
30	2.99891
31	2.99784
32	2.99815
33	2.99767
34	2.99793
35	2.99785
36	2.99785
37	2.99803
38	2.99879
39	2.99776
40	2.99777
41	2.99772
42	2.99808
43	2.99786
44	2.99821
45	2.99848
46	2.99895
47	2.99936
48	2.99922
49	2.99939
50	2.99898
51	2.99847
52	2.9983
53	2.99811
54	2.99825
55	2.99821
56	2.99824
57	2.99848
58	2.99832
59	2.99893
60	2.99959
61	2.99975
62	2.99965
63	2.99958
64	2.99991
65	3.0006
66	3.00046
67	2.99994
68	3.00079
69	3.00106
70	2.9998
71	2.99976
72	2.99956
73	2.99976
74	2.99962
75	2.99984
76	2.99965
77	3.00062
78	3.00056
79	3.00062
80	3.00108
81	3.00089
82	3.00085
83	3.00107
84	3.0015
85	3.00177
86	3.00156
87	3.00163
88	3.00235
89	3.00309
90	3.00249
91	3.00237
92	3.0022
93	3.00168
94	3.00131
95	3.00106
96	3.00097
97	3.00095
98	3.00099
99	3.00134
100	3.00145
101	3.0016
102	3.00198
103	3.00108
104	3.00067
105	3.00057
106	3.0005
107	3.00028
108	3.00059
109	3.0006
110	3.00069
111	3.00092
112	0
113	2.99808
114	2.99809
115	2.99808
116	3.00079
117	2.99743
118	2.99966
Finished writing Internal Node Voltage Phase Angles
