
****************** INTERNAL TRANSMISSION LINES FLOWS *********************
TRANSMISSION LINE ID	MW FLOW
1	-0.119299 MW
2	-0.390701 MW
3	-0.319299 MW
4	-0.68682 MW
5	-0.0938812 MW
6	-0.940664 MW
7	0.640666 MW
8	0.864996 MW
9	3.24885 MW
10	0.756368 MW
11	0.344996 MW
12	0.154996 MW
13	-3.77075 MW
14	0.521901 MW
15	-3.77075 MW
16	0.386287 MW
17	0.310748 MW
18	0.132839 MW
19	0.0375135 MW
20	0.2 MW
21	-0.0292521 MW
22	-0.00716139 MW
23	-0.98708 MW
24	0.0681589 MW
25	-0.0174918 MW
26	-0.212486 MW
27	0.75552 MW
28	2.1767 MW
29	0.145892 MW
30	-0.0342803 MW
31	0.15552 MW
32	-0.104089 MW
33	-0.122233 MW
34	-0.284089 MW
35	-0.424089 MW
36	-0.524089 MW
37	-0.20321 MW
38	-1.31848 MW
39	0.927603 MW
40	-0.101605 MW
41	-0.101605 MW
42	0.727144 MW
43	1.25213 MW
44	1.90399 MW
45	0.322826 MW
46	0.110386 MW
47	0.198917 MW
48	0.152826 MW
49	-0.0871732 MW
50	0.249192 MW
51	-0.312626 MW
52	0.0342804 MW
53	0.101084 MW
54	-0.247492 MW
55	0.290151 MW
56	-1.04402 MW
57	0.0416396 MW
58	0.0198478 MW
59	-0.349847 MW
60	2.0484 MW
61	0.253269 MW
62	0.153776 MW
63	-1.79921 MW
64	-0.0167306 MW
65	0.104798 MW
66	-0.167752 MW
67	-0.265202 MW
68	-0.401477 MW
69	-0.401477 MW
70	-0.13836 MW
71	-0.29836 MW
72	-0.341699 MW
73	-0.486661 MW
74	-0.320175 MW
75	-0.142316 MW
76	-0.0563598 MW
77	-0.603815 MW
78	-0.342316 MW
79	0.542757 MW
80	0.670022 MW
81	0.39109 MW
82	0.388403 MW
83	-1.16716 MW
84	-1.16716 MW
85	-0.506843 MW
86	0.372757 MW
87	0.292426 MW
88	0.207596 MW
89	0.112426 MW
90	-0.117574 MW
92	0.22574 MW
93	-0.29161 MW
94	-0.289874 MW
95	-0.340126 MW
96	-0.252757 MW
97	-0.0875963 MW
98	-0.274988 MW
99	-0.288795 MW
100	-0.457288 MW
101	-0.544241 MW
102	1.66518 MW
103	-1.13552 MW
104	-0.101769 MW
105	0.255857 MW
106	0.594912 MW
107	-0.373417 MW
108	-0.242494 MW
109	-1.66518 MW
110	-2.2601 MW
111	0.335508 MW
112	-1.11847 MW
113	0.522494 MW
114	-0.720163 MW
115	-0.398312 MW
116	-1.87197e-07 MW
117	0.993633 MW
118	1.01573 MW
119	0.486942 MW
120	0.101605 MW
121	0.146536 MW
122	-0.0161131 MW
123	0.101605 MW
124	-9.7817e-13 MW
125	-0.533464 MW
126	-0.373878 MW
127	0.370035 MW
128	-0.639965 MW
129	-0.0400347 MW
130	0.461241 MW
131	-0.934403 MW
132	-0.431605 MW
133	-0.232139 MW
134	-0.248754 MW
135	-0.638755 MW
136	-0.398312 MW
137	0.0846991 MW
138	0.157725 MW
139	0.131719 MW
140	-0.0802524 MW
141	-0.581538 MW
142	-0.190601 MW
143	-0.315654 MW
144	-0.465883 MW
145	-0.425654 MW
146	0.176482 MW
147	-0.554915 MW
148	-0.753105 MW
149	-0.0335176 MW
150	-1.03491 MW
151	0.320557 MW
152	0.604461 MW
153	1.79871 MW
154	0.57454 MW
155	0.145019 MW
156	0.145019 MW
157	0.618999 MW
158	0.563404 MW
159	0.275061 MW
160	0.410802 MW
161	0.498999 MW
162	0.546084 MW
163	0.352093 MW
164	-0.135774 MW
165	0.126084 MW
166	-0.00772536 MW
167	-0.208281 MW
168	-0.0802523 MW
169	-0.140802 MW
170	0.848115 MW
171	0.427917 MW
172	0.457134 MW
173	-0.360802 MW
174	0.270007 MW
175	0.337148 MW
176	0.346136 MW
177	0.317924 MW
178	0.098191 MW
179	0.154675 MW
180	0.0922062 MW
181	0.125325 MW
182	0.0722062 MW
183	-0.00779356 MW
184	-0.301658 MW
185	0.25 MW
186	0.0210842 MW
Finished writing Internal Transmission lines' MW Flows
