
****************** INTERNAL NODE VOLTAGE PHASE ANGLE VALUES *********************
NODE ID	VOLTAGE PHASE ANGLE
1	3.02355
2	3.02366
3	3.02371
4	3.02438
5	3.02445
6	3.02399
7	3.02391
8	3.02532
9	3.02647
10	3.02768
11	3.02394
12	3.02386
13	3.02371
14	3.02377
15	3.02378
16	3.02383
17	3.02421
18	3.02383
19	3.02375
20	3.02388
21	3.02412
22	3.02453
23	3.02536
24	3.02546
25	3.02642
26	3.02669
27	3.02438
28	3.0241
29	3.02396
30	3.02506
31	3.02398
32	3.02429
33	3.0238
34	3.02406
35	3.02398
36	3.02398
37	3.02415
38	3.02492
39	3.02389
40	3.0239
41	3.02385
42	3.0242
43	3.02399
44	3.02433
45	3.02459
46	3.02506
47	3.02546
48	3.02533
49	3.0255
50	3.02509
51	3.02458
52	3.02441
53	3.02422
54	3.02437
55	3.02432
56	3.02435
57	3.02459
58	3.02443
59	3.02504
60	3.0257
61	3.02586
62	3.02576
63	3.02568
64	3.02602
65	3.0267
66	3.02657
67	3.02604
68	3.02688
69	3.02714
70	3.02588
71	3.02584
72	3.02566
73	0
74	3.02569
75	3.0259
76	3.0257
77	3.02665
78	3.02659
79	3.02665
80	3.0271
81	3.02696
82	3.02685
83	3.02706
84	3.02748
85	3.02775
86	3.02753
87	3.0276
88	3.02832
89	3.02905
90	3.02845
91	3.02833
92	3.02815
93	3.02762
94	3.02726
95	3.02702
96	3.02695
97	3.02696
98	3.02696
99	3.02727
100	3.02733
101	3.02751
102	3.02792
103	3.02689
104	3.02646
105	3.02634
106	3.02629
107	3.02606
108	3.02628
109	3.02626
110	3.02626
111	3.02649
112	3.0261
113	3.02422
114	3.02423
115	3.02423
116	3.02688
117	3.02358
118	3.02573
Finished writing Internal Node Voltage Phase Angles
