
****************** INTERNAL TRANSMISSION LINES FLOWS *********************
TRANSMISSION LINE ID	MW FLOW
1	-0.119301 MW
2	-0.390725 MW
3	-0.319301 MW
4	-0.686796 MW
5	-0.0938777 MW
6	-0.940668 MW
7	0.640644 MW
8	0.864967 MW
9	3.24884 MW
10	0.756347 MW
11	0.344988 MW
12	0.154988 MW
13	-3.77081 MW
14	0.521998 MW
15	-3.77081 MW
16	0.386263 MW
17	0.310774 MW
18	0.132872 MW
19	0.03755 MW
20	0.2 MW
21	-0.0292258 MW
22	-0.00712811 MW
23	-0.987062 MW
24	0.0682283 MW
25	-0.017473 MW
26	-0.21245 MW
27	0.755554 MW
28	2.17676 MW
29	0.145913 MW
30	-0.0342777 MW
31	0.155525 MW
32	-0.104075 MW
33	-0.122213 MW
34	-0.284077 MW
35	-0.424101 MW
36	-0.524122 MW
37	-0.203314 MW
38	-1.31849 MW
39	0.927629 MW
40	-0.101652 MW
41	-0.101657 MW
42	0.727156 MW
43	1.25215 MW
44	1.904 MW
45	0.322842 MW
46	0.110397 MW
47	0.198933 MW
48	0.152847 MW
49	-0.0871791 MW
50	0.249208 MW
51	-0.312648 MW
52	0.0342756 MW
53	0.101073 MW
54	-0.247464 MW
55	0.290206 MW
56	-1.04416 MW
57	0.0417353 MW
58	0.0198544 MW
59	-0.349902 MW
60	2.04859 MW
61	0.253291 MW
62	0.153797 MW
63	-1.79939 MW
64	-0.0167097 MW
65	0.104965 MW
66	-0.16762 MW
67	-0.265084 MW
68	-0.401374 MW
69	-0.401374 MW
70	-0.138267 MW
71	-0.298264 MW
72	-0.341671 MW
73	-0.486597 MW
74	-0.320215 MW
75	-0.14226 MW
76	-0.0561452 MW
77	-0.60406 MW
78	-0.342362 MW
79	0.5421 MW
80	0.670001 MW
81	0.392476 MW
82	0.389779 MW
83	-1.16782 MW
84	-1.16782 MW
85	-0.507095 MW
86	0.372077 MW
87	0.293598 MW
88	0.206404 MW
89	0.113588 MW
90	-0.116392 MW
91	0.0699067 MW
92	0.162382 MW
93	-0.294233 MW
94	-0.224613 MW
95	-0.335542 MW
96	-0.252092 MW
97	-0.086395 MW
98	-0.274973 MW
99	-0.288779 MW
100	-0.456872 MW
101	-0.543825 MW
102	1.66399 MW
103	-1.13535 MW
104	-0.10151 MW
105	0.256185 MW
106	0.594626 MW
107	-0.373118 MW
108	-0.242204 MW
109	-1.66399 MW
110	-2.25861 MW
111	0.336183 MW
112	-1.11779 MW
113	0.522186 MW
114	-0.720338 MW
115	-0.397451 MW
116	5.36383e-06 MW
117	0.993542 MW
118	1.0156 MW
119	0.486505 MW
120	0.101614 MW
121	0.146503 MW
122	-0.0161498 MW
123	0.101654 MW
124	0 MW
125	-0.533484 MW
126	-0.374016 MW
127	0.369972 MW
128	-0.640092 MW
129	-0.0399302 MW
130	0.462187 MW
131	-0.932343 MW
132	-0.430654 MW
133	-0.236778 MW
134	-0.247784 MW
135	-0.637838 MW
136	-0.397451 MW
137	0.0849992 MW
138	0.158023 MW
139	0.133842 MW
140	-0.078132 MW
141	-0.596553 MW
142	-0.180219 MW
143	-0.322114 MW
144	-0.474434 MW
145	-0.432094 MW
146	0.176487 MW
147	-0.562431 MW
148	-0.760636 MW
149	-0.0335238 MW
150	-1.04244 MW
151	0.270328 MW
152	0.509746 MW
153	1.89716 MW
154	0.605986 MW
156	-1.04844e-06 MW
157	0.61395 MW
158	0.55836 MW
159	0.272526 MW
160	0.408256 MW
161	0.49396 MW
162	0.54094 MW
163	0.346272 MW
164	-0.134923 MW
165	0.120919 MW
166	-0.00802834 MW
167	-0.206155 MW
168	-0.0781249 MW
169	-0.138235 MW
170	0.848119 MW
171	0.427921 MW
172	0.457139 MW
173	-0.35829 MW
174	0.27001 MW
175	0.337154 MW
176	0.346125 MW
177	0.317934 MW
178	0.0981912 MW
179	0.154676 MW
180	0.0922024 MW
181	0.125326 MW
182	0.0721866 MW
183	-0.00781959 MW
184	-0.301667 MW
185	0.250005 MW
186	0.021179 MW
Finished writing Internal Transmission lines' MW Flows
