
****************** INTERNAL TRANSMISSION LINES FLOWS *********************
TRANSMISSION LINE ID	MW FLOW
1	0.2 MW
2	-0.71 MW
4	-0.857158 MW
5	-0.242842 MW
6	-0.895144 MW
7	0.595144 MW
8	0.815021 MW
9	3.27244 MW
10	0.705119 MW
11	0.295021 MW
12	0.105021 MW
13	-3.77074 MW
14	0.498297 MW
15	-3.77074 MW
16	0.2872 MW
17	0.313063 MW
18	0.142914 MW
19	0.0487242 MW
20	0.2 MW
21	-0.0269373 MW
22	0.00291419 MW
23	-0.980743 MW
24	0.0720029 MW
25	-0.0152828 MW
26	-0.201276 MW
27	0.754263 MW
28	2.15959 MW
29	0.146779 MW
30	-0.0334696 MW
31	0.154262 MW
32	-0.10322 MW
33	-0.120515 MW
34	-0.28322 MW
35	-0.42322 MW
36	-0.52322 MW
37	-0.202926 MW
38	-1.31717 MW
39	0.926879 MW
40	-0.101463 MW
41	-0.101463 MW
42	0.724844 MW
43	1.25116 MW
44	1.9063 MW
45	0.32245 MW
46	0.109993 MW
47	0.198713 MW
48	0.15245 MW
49	-0.0875496 MW
50	0.245005 MW
51	-0.312114 MW
52	0.0334696 MW
53	0.101287 MW
54	-0.245283 MW
55	0.290299 MW
56	-1.04266 MW
57	0.0418488 MW
58	0.0197008 MW
59	-0.349701 MW
60	2.04504 MW
61	0.253445 MW
62	0.15395 MW
63	-1.80004 MW
64	-0.0165554 MW
65	0.104972 MW
66	-0.167578 MW
67	-0.265028 MW
68	-0.401303 MW
69	-0.401303 MW
70	-0.138151 MW
71	-0.298151 MW
72	-0.341624 MW
73	-0.486527 MW
74	-0.320158 MW
75	-0.142254 MW
76	-0.0561566 MW
77	-0.604002 MW
78	-0.342254 MW
79	0.542093 MW
80	0.670005 MW
81	0.392482 MW
82	0.389784 MW
83	-1.16773 MW
84	-1.16773 MW
85	-0.507043 MW
86	0.372093 MW
87	0.2936 MW
88	0.206405 MW
89	0.1136 MW
90	-0.1164 MW
91	0.069902 MW
92	0.162388 MW
93	-0.294205 MW
94	-0.224587 MW
95	-0.335511 MW
96	-0.252093 MW
97	-0.0864053 MW
98	-0.274948 MW
99	-0.288753 MW
100	-0.456854 MW
101	-0.543806 MW
102	1.66393 MW
103	-1.13534 MW
104	-0.101511 MW
105	0.25618 MW
106	0.594611 MW
107	-0.373126 MW
108	-0.242204 MW
109	-1.66393 MW
110	-2.25854 MW
111	0.336066 MW
112	-1.1183 MW
113	0.522204 MW
114	-0.720017 MW
115	-0.39828 MW
116	-4.76226e-06 MW
117	0.993479 MW
118	1.01566 MW
119	0.486906 MW
120	0.101463 MW
121	0.146594 MW
122	-0.0160415 MW
123	0.101463 MW
124	-1.95634e-12 MW
125	-0.533406 MW
126	-0.373849 MW
127	0.370058 MW
128	-0.639942 MW
129	-0.0400579 MW
130	0.461246 MW
131	-0.934402 MW
132	-0.431605 MW
133	-0.232125 MW
134	-0.248755 MW
135	-0.638755 MW
136	-0.39828 MW
137	0.0847046 MW
138	0.157731 MW
139	0.131722 MW
140	-0.0802501 MW
141	-0.581522 MW
142	-0.190603 MW
143	-0.315647 MW
144	-0.465875 MW
145	-0.425647 MW
146	0.176482 MW
147	-0.554907 MW
148	-0.753097 MW
149	-0.0335181 MW
150	-1.03491 MW
151	0.320556 MW
152	0.604458 MW
153	1.79868 MW
154	0.574532 MW
155	0.145014 MW
156	0.145014 MW
157	0.618988 MW
158	0.563393 MW
159	0.275053 MW
160	0.410794 MW
161	0.498988 MW
162	0.54608 MW
163	0.352088 MW
164	-0.135787 MW
165	0.12608 MW
166	-0.00773079 MW
167	-0.208278 MW
168	-0.0802501 MW
169	-0.140794 MW
170	0.848107 MW
171	0.427915 MW
172	0.457132 MW
173	-0.360794 MW
174	0.270007 MW
175	0.337148 MW
176	0.346133 MW
177	0.317923 MW
178	0.0981923 MW
179	0.154675 MW
180	0.0922036 MW
181	0.125325 MW
182	0.0722037 MW
183	-0.00779639 MW
184	-0.301663 MW
185	0.25 MW
186	0.0212871 MW
Finished writing Internal Transmission lines' MW Flows
