
****************** INTERNAL NODE VOLTAGE PHASE ANGLE VALUES *********************
NODE ID	VOLTAGE PHASE ANGLE
1	2.97512
2	2.97524
3	2.97528
4	2.97595
5	2.97603
6	2.97556
7	2.97549
8	2.97689
9	2.97804
10	2.97926
11	2.97551
12	2.97544
13	2.97528
14	2.97534
15	2.97536
16	2.97541
17	2.97579
18	2.97541
19	2.97533
20	2.97547
21	2.97573
22	2.97615
23	2.97701
24	2.97715
25	2.97803
26	2.9783
27	2.97599
28	2.97571
29	2.97556
30	2.97663
31	2.97559
32	2.97591
33	2.97537
34	2.97561
35	2.97553
36	2.97553
37	2.97571
38	2.97646
39	2.97544
40	2.97545
41	2.9754
42	2.97577
43	2.97555
44	2.97591
45	2.97618
46	2.97666
47	2.9771
48	2.97691
49	2.97708
50	2.97666
51	2.97613
52	2.97596
53	2.97576
54	2.9759
55	2.97584
56	2.97588
57	2.97614
58	2.97598
59	2.97653
60	2.97718
61	2.97733
62	2.97724
63	2.97716
64	2.97748
65	2.97814
66	2.97807
67	2.97753
68	2.97827
69	2.97912
70	2.97773
71	2.97768
72	2.97743
73	2.97768
74	2.97753
75	2.97775
76	2.97749
77	2.97835
78	2.97829
79	2.97833
80	2.97872
81	2.97843
82	2.97851
83	2.97872
84	2.97914
85	2.97941
86	2.97919
87	2.97926
88	2.97997
89	2.9807
90	2.9801
91	2.97998
92	2.97979
93	2.97926
94	2.9789
95	2.97866
96	2.97859
97	2.97859
98	2.97859
99	2.9789
100	2.97897
101	2.97915
102	2.97956
103	2.97853
104	2.9781
105	2.97798
106	2.97792
107	2.97769
108	2.97791
109	2.97789
110	2.9779
111	2.97813
112	2.97774
113	2.97581
114	2.97584
115	2.97584
116	2.97827
117	2.97516
118	2.97754
Finished writing Internal Node Voltage Phase Angles
