
****************** INTERNAL TRANSMISSION LINES FLOWS *********************
TRANSMISSION LINE ID	MW FLOW
1	-0.118879 MW
2	-0.391121 MW
3	-0.318879 MW
4	-0.687774 MW
5	-0.0933467 MW
6	-0.942446 MW
7	0.642449 MW
8	0.866729 MW
9	3.25534 MW
10	0.758376 MW
11	0.346729 MW
12	0.156729 MW
13	-3.77072 MW
14	0.515389 MW
15	-3.77072 MW
16	0.388923 MW
17	0.311901 MW
18	0.134023 MW
19	0.0416742 MW
20	0.2 MW
21	-0.0280986 MW
22	-0.00597741 MW
23	-0.969191 MW
24	0.0577036 MW
25	-0.0225878 MW
26	-0.208326 MW
27	0.743559 MW
28	2.22274 MW
29	0.301346 MW
30	-0.109687 MW
31	0.143559 MW
32	-0.122737 MW
33	-0.126 MW
34	-0.302737 MW
35	-0.442737 MW
36	-0.542737 MW
37	-0.185405 MW
38	-1.2869 MW
39	0.859568 MW
40	-0.0927027 MW
41	-0.0927027 MW
42	0.683519 MW
43	1.24012 MW
44	1.94763 MW
45	0.479995 MW
46	-0.00105043 MW
47	0.141174 MW
48	0.309995 MW
49	0.0699954 MW
50	0.240284 MW
52	0.109686 MW
53	0.158831 MW
54	-0.252588 MW
55	0.28998 MW
56	-1.04562 MW
57	0.0396465 MW
58	0.0200199 MW
59	-0.350022 MW
60	2.05182 MW
61	0.251535 MW
62	0.152057 MW
63	-1.81153 MW
64	-0.0184651 MW
65	0.103074 MW
66	-0.169482 MW
67	-0.266926 MW
68	-0.403204 MW
69	-0.403204 MW
70	-0.140353 MW
71	-0.300353 MW
72	-0.342754 MW
73	-0.487599 MW
74	-0.321093 MW
75	-0.142447 MW
76	-0.054995 MW
77	-0.606099 MW
78	-0.342447 MW
79	0.541971 MW
80	0.669858 MW
81	0.392357 MW
82	0.38966 MW
83	-1.1684 MW
84	-1.1684 MW
85	-0.509065 MW
86	0.371971 MW
87	0.293554 MW
88	0.206304 MW
89	0.113554 MW
90	-0.116446 MW
91	0.0698655 MW
92	0.162271 MW
93	-0.294343 MW
94	-0.22449 MW
95	-0.335645 MW
96	-0.251971 MW
97	-0.0863041 MW
98	-0.27507 MW
99	-0.288881 MW
100	-0.456931 MW
101	-0.543891 MW
102	1.66428 MW
103	-1.13546 MW
104	-0.101473 MW
105	0.256277 MW
106	0.594894 MW
107	-0.373059 MW
108	-0.242137 MW
109	-1.66428 MW
110	-2.25917 MW
111	0.33728 MW
112	-1.13164 MW
113	0.522137 MW
114	-0.729061 MW
115	-0.402556 MW
116	-5.10098e-06 MW
117	0.984411 MW
118	1.0116 MW
119	0.486841 MW
120	0.0927026 MW
121	0.150391 MW
122	-0.0113855 MW
123	0.0927027 MW
124	-9.7817e-13 MW
125	-0.529609 MW
126	-0.371405 MW
127	0.372008 MW
128	-0.637992 MW
129	-0.0420084 MW
130	0.462147 MW
131	-0.932411 MW
132	-0.430685 MW
133	-0.231605 MW
134	-0.247854 MW
135	-0.637854 MW
136	-0.402556 MW
137	0.0845376 MW
138	0.157564 MW
139	0.131646 MW
140	-0.0803258 MW
141	-0.581412 MW
142	-0.190193 MW
143	-0.3156 MW
144	-0.465812 MW
145	-0.4256 MW
146	0.176481 MW
147	-0.554851 MW
148	-0.753042 MW
149	-0.0335189 MW
150	-1.03485 MW
151	0.320558 MW
152	0.604462 MW
153	1.79872 MW
154	0.574542 MW
155	0.14502 MW
156	0.14502 MW
157	0.618993 MW
158	0.563398 MW
159	0.275073 MW
160	0.410814 MW
161	0.498993 MW
162	0.546044 MW
163	0.352047 MW
164	-0.135699 MW
165	0.126044 MW
166	-0.00756365 MW
167	-0.208354 MW
168	-0.080326 MW
169	-0.140814 MW
170	0.848099 MW
171	0.427914 MW
172	0.457131 MW
173	-0.360814 MW
174	0.270008 MW
175	0.337148 MW
176	0.34613 MW
177	0.317921 MW
178	0.0981939 MW
179	0.154675 MW
180	0.0922006 MW
181	0.125325 MW
182	0.0722008 MW
183	-0.00779881 MW
184	-0.301668 MW
185	0.25 MW
186	0.0788296 MW
Finished writing Internal Transmission lines' MW Flows
