
****************** INTERNAL TRANSMISSION LINES FLOWS *********************
TRANSMISSION LINE ID	MW FLOW
1	-0.117665 MW
2	-0.392335 MW
3	-0.317665 MW
4	-0.690535 MW
5	-0.0917998 MW
6	-0.949043 MW
7	0.649043 MW
8	0.871744 MW
9	3.27712 MW
10	0.7658 MW
11	0.351744 MW
12	0.161744 MW
13	-3.77075 MW
14	0.493629 MW
15	-3.77075 MW
16	0.390931 MW
17	0.323911 MW
18	0.148225 MW
19	0.0372346 MW
20	0.2 MW
21	-0.0160891 MW
22	0.00822531 MW
23	-1.08231 MW
24	0.211381 MW
25	-0.0369301 MW
26	-0.212765 MW
27	0.853763 MW
28	2.24991 MW
29	0.0844891 MW
30	-0.0934263 MW
31	0.253763 MW
32	0.18 MW
33	-0.164855 MW
35	-0.14 MW
36	-0.24 MW
37	-0.146619 MW
38	-1.19614 MW
39	1.03276 MW
40	-0.0733093 MW
41	-0.0733093 MW
42	0.620194 MW
43	1.26752 MW
44	2.01094 MW
45	0.341695 MW
46	0.108099 MW
47	0.197731 MW
48	0.171695 MW
49	-0.0683055 MW
50	0.25466 MW
51	-0.355161 MW
52	0.0934263 MW
53	0.102269 MW
54	-0.26693 MW
55	0.286767 MW
56	-1.07525 MW
57	0.0336226 MW
58	0.0232331 MW
59	-0.353233 MW
60	2.08916 MW
61	0.246595 MW
62	0.147161 MW
63	-1.8345 MW
64	-0.0234047 MW
65	0.098166 MW
66	-0.174409 MW
67	-0.271834 MW
68	-0.408122 MW
69	-0.408122 MW
70	-0.146377 MW
71	-0.306377 MW
72	-0.345782 MW
73	-0.490595 MW
74	-0.323514 MW
75	-0.143059 MW
76	-0.0524233 MW
77	-0.611091 MW
78	-0.343059 MW
79	0.541576 MW
80	0.66938 MW
81	0.391952 MW
82	0.389258 MW
83	-1.17063 MW
84	-1.17063 MW
85	-0.513841 MW
86	0.371576 MW
87	0.293404 MW
88	0.205976 MW
89	0.113404 MW
90	-0.116596 MW
91	0.0697443 MW
92	0.161871 MW
93	-0.294788 MW
94	-0.224176 MW
95	-0.336079 MW
96	-0.251576 MW
97	-0.085976 MW
98	-0.275462 MW
99	-0.289292 MW
100	-0.457188 MW
101	-0.544173 MW
102	1.66545 MW
103	-1.13583 MW
104	-0.101359 MW
105	0.256582 MW
106	0.595881 MW
107	-0.372849 MW
108	-0.241928 MW
109	-1.66545 MW
110	-2.26134 MW
111	0.341304 MW
112	-1.16079 MW
113	0.521928 MW
114	-0.748733 MW
115	-0.412059 MW
116	1.23709e-07 MW
117	0.964313 MW
118	1.00257 MW
119	0.486578 MW
120	0.0733092 MW
121	0.158786 MW
122	-0.00109145 MW
123	0.0733093 MW
124	-4.89085e-13 MW
125	-0.521214 MW
126	-0.36603 MW
127	0.376298 MW
128	-0.633702 MW
129	-0.0462975 MW
130	0.464113 MW
131	-0.928062 MW
132	-0.428676 MW
133	-0.23053 MW
134	-0.245886 MW
135	-0.635886 MW
136	-0.412059 MW
137	0.0841465 MW
138	0.157172 MW
139	0.131467 MW
140	-0.0805042 MW
141	-0.581244 MW
142	-0.189286 MW
143	-0.315528 MW
144	-0.465716 MW
145	-0.425528 MW
146	0.176482 MW
147	-0.554768 MW
148	-0.752959 MW
149	-0.0335176 MW
150	-1.03477 MW
151	0.32057 MW
152	0.604485 MW
153	1.7989 MW
154	0.574602 MW
155	0.145055 MW
156	0.145055 MW
157	0.619054 MW
158	0.563459 MW
159	0.275153 MW
160	0.410895 MW
161	0.499054 MW
162	0.545985 MW
163	0.351981 MW
164	-0.135454 MW
165	0.125985 MW
166	-0.00717244 MW
167	-0.208533 MW
168	-0.0805041 MW
169	-0.140895 MW
170	0.848115 MW
171	0.427917 MW
172	0.457134 MW
173	-0.360895 MW
174	0.270007 MW
175	0.337148 MW
176	0.346136 MW
177	0.317924 MW
178	0.098191 MW
179	0.154675 MW
180	0.0922064 MW
181	0.125325 MW
182	0.0722064 MW
183	-0.00779361 MW
184	-0.301658 MW
185	0.25 MW
186	0.0222687 MW
Finished writing Internal Transmission lines' MW Flows
