
****************** INTERNAL NODE VOLTAGE PHASE ANGLE VALUES *********************
NODE ID	VOLTAGE PHASE ANGLE
1	3.00774
2	3.00786
3	3.0079
4	3.00857
5	3.00864
6	3.00818
7	3.0081
8	3.00951
9	3.01066
10	3.01188
11	3.00813
12	3.00805
13	3.0079
14	3.00796
15	3.00797
16	3.00802
17	3.0084
18	3.00802
19	3.00795
20	3.00807
21	3.00832
22	3.00873
23	3.00957
24	3.00969
25	3.01062
26	3.01089
27	3.00858
28	3.0083
29	3.00816
30	3.00925
31	3.00818
32	3.0085
33	3.00799
34	3.00824
35	3.00816
36	3.00816
37	3.00834
38	3.0091
39	3.00807
40	3.00807
41	3.00802
42	3.00838
43	3.00817
44	3.0085
45	3.00877
46	3.00923
47	3.00964
48	3.0095
49	3.00967
50	3.00926
51	3.00875
52	3.00858
53	3.00839
54	3.00853
55	3.00848
56	3.00852
57	3.00876
58	3.0086
59	3.0092
60	3.00987
61	3.01002
62	3.00992
63	3.00985
64	3.01018
65	3.01086
66	3.01074
67	3.01021
68	3.01103
69	3.01133
70	3.01016
71	3.01011
72	3.00991
73	3.01011
74	3.01002
75	3.01025
76	3.00922
77	3.01072
78	3.01066
79	3.01073
80	3.0112
81	3.01109
82	3.01093
83	3.01114
84	3.01156
85	3.01183
86	3.01162
87	3.01168
88	3.0124
89	3.01314
90	3.01253
91	3.01241
92	3.01223
93	3.01171
94	3.01134
95	3.0111
96	3.01103
97	3.01104
98	3.01105
99	3.01136
100	3.01142
101	3.0116
102	3.012
103	3.01098
104	3.01055
105	3.01043
106	3.01037
107	3.01014
108	3.01036
109	3.01034
110	3.01035
111	3.01058
112	3.01019
113	3.00842
114	3.00843
115	3.00843
116	3.01103
117	3.00777
118	3.00904
Finished writing Internal Node Voltage Phase Angles
