
****************** INTERNAL TRANSMISSION LINES FLOWS *********************
TRANSMISSION LINE ID	MW FLOW
1	-0.119298 MW
2	-0.390702 MW
3	-0.319298 MW
4	-0.686821 MW
5	-0.0938809 MW
6	-0.940668 MW
7	0.640668 MW
8	0.864997 MW
9	3.24886 MW
10	0.75637 MW
11	0.344997 MW
12	0.154997 MW
13	-3.77075 MW
14	0.521894 MW
15	-3.77075 MW
16	0.386288 MW
17	0.310751 MW
18	0.132842 MW
19	0.0375129 MW
20	0.2 MW
21	-0.0292495 MW
22	-0.00715825 MW
23	-0.987103 MW
24	0.0681626 MW
25	-0.0174675 MW
26	-0.212487 MW
27	0.755531 MW
28	2.17671 MW
29	0.145881 MW
30	-0.034291 MW
31	0.155531 MW
32	-0.104101 MW
33	-0.122205 MW
34	-0.284101 MW
35	-0.424101 MW
36	-0.524101 MW
37	-0.203263 MW
38	-1.31846 MW
39	0.927622 MW
40	-0.101631 MW
41	-0.101631 MW
42	0.727125 MW
43	1.25213 MW
44	1.90401 MW
45	0.32283 MW
46	0.110386 MW
47	0.198916 MW
48	0.15283 MW
49	-0.08717 MW
50	0.249191 MW
51	-0.312633 MW
52	0.034291 MW
53	0.101084 MW
54	-0.247468 MW
55	0.290146 MW
56	-1.04408 MW
57	0.0417275 MW
58	0.0198539 MW
59	-0.349854 MW
60	2.04862 MW
61	0.253355 MW
62	0.153861 MW
63	-1.79942 MW
64	-0.0166448 MW
65	0.104883 MW
66	-0.167667 MW
67	-0.265117 MW
68	-0.401392 MW
69	-0.401392 MW
70	-0.138273 MW
71	-0.298273 MW
72	-0.34168 MW
73	-0.486593 MW
74	-0.320198 MW
75	-0.142273 MW
76	-0.0561493 MW
77	-0.604049 MW
78	-0.342273 MW
79	0.54208 MW
80	0.66999 MW
81	0.392469 MW
82	0.389771 MW
83	-1.16781 MW
84	-1.16781 MW
85	-0.507085 MW
86	0.37208 MW
87	0.293595 MW
88	0.206395 MW
89	0.113595 MW
90	-0.116405 MW
91	0.0698973 MW
92	0.162371 MW
93	-0.294221 MW
94	-0.224576 MW
95	-0.335527 MW
96	-0.25208 MW
97	-0.0863945 MW
98	-0.274962 MW
99	-0.288768 MW
100	-0.456865 MW
101	-0.543819 MW
102	1.66399 MW
103	-1.13536 MW
104	-0.101509 MW
105	0.256188 MW
106	0.594661 MW
107	-0.373121 MW
108	-0.242199 MW
109	-1.66399 MW
110	-2.25865 MW
111	0.336224 MW
112	-1.11795 MW
113	0.522199 MW
114	-0.720158 MW
115	-0.397789 MW
116	3.79395e-09 MW
117	0.993594 MW
118	1.01563 MW
119	0.486611 MW
120	0.101631 MW
121	0.146495 MW
122	-0.0161637 MW
123	0.101631 MW
124	-9.7817e-13 MW
125	-0.533505 MW
126	-0.373985 MW
127	0.36995 MW
128	-0.64005 MW
129	-0.0399497 MW
130	0.461834 MW
131	-0.933102 MW
132	-0.431004 MW
133	-0.235152 MW
134	-0.248166 MW
135	-0.638166 MW
136	-0.397789 MW
137	0.0848689 MW
138	0.157895 MW
139	0.133057 MW
140	-0.0789167 MW
141	-0.591175 MW
142	-0.183977 MW
143	-0.319799 MW
144	-0.471376 MW
145	-0.429799 MW
146	0.176482 MW
147	-0.559731 MW
148	-0.757927 MW
149	-0.0335176 MW
150	-1.03973 MW
152	0.832327 MW
153	1.86166 MW
154	0.594647 MW
155	0.0523273 MW
156	0.0523273 MW
157	0.615792 MW
158	0.560197 MW
159	0.273452 MW
160	0.409188 MW
161	0.495792 MW
162	0.542813 MW
163	0.3484 MW
164	-0.135223 MW
165	0.122813 MW
166	-0.0078952 MW
167	-0.206943 MW
168	-0.0789167 MW
169	-0.139188 MW
170	0.848115 MW
171	0.427917 MW
172	0.457134 MW
173	-0.359188 MW
174	0.270007 MW
175	0.337148 MW
176	0.346136 MW
177	0.317924 MW
178	0.098191 MW
179	0.154675 MW
180	0.0922063 MW
181	0.125325 MW
182	0.0722064 MW
183	-0.00779363 MW
184	-0.301658 MW
185	0.25 MW
186	0.0210835 MW
Finished writing Internal Transmission lines' MW Flows
