
****************** INTERNAL TRANSMISSION LINES FLOWS *********************
TRANSMISSION LINE ID	MW FLOW
1	-0.119342 MW
2	-0.390658 MW
3	-0.319342 MW
4	-0.686722 MW
5	-0.0939365 MW
6	-0.940439 MW
7	0.64044 MW
8	0.864817 MW
9	3.24809 MW
10	0.756114 MW
11	0.344818 MW
12	0.154818 MW
13	-3.77075 MW
14	0.52266 MW
15	-3.77075 MW
16	0.386184 MW
17	0.31037 MW
18	0.132395 MW
19	0.0375799 MW
20	0.2 MW
21	-0.0296298 MW
22	-0.00760501 MW
23	-0.983983 MW
24	0.0679031 MW
25	-0.0211543 MW
26	-0.21242 MW
27	0.754063 MW
28	2.17514 MW
29	0.14745 MW
30	-0.0327793 MW
31	0.154062 MW
32	-0.102332 MW
33	-0.125703 MW
34	-0.282332 MW
35	-0.422332 MW
36	-0.522332 MW
37	-0.195617 MW
38	-1.32164 MW
39	0.924924 MW
40	-0.0978086 MW
41	-0.0978086 MW
42	0.729928 MW
43	1.25175 MW
44	1.90121 MW
45	0.322349 MW
46	0.110452 MW
47	0.198953 MW
48	0.15235 MW
49	-0.0876493 MW
50	0.248729 MW
51	-0.311545 MW
52	0.0327784 MW
53	0.101052 MW
54	-0.251154 MW
55	0.288897 MW
56	-1.05557 MW
57	0.0509797 MW
58	0.0210994 MW
59	-0.351098 MW
60	2.01783 MW
61	0.360004 MW
63	-1.7691 MW
64	0.0900045 MW
65	0.0813223 MW
66	-0.191317 MW
67	-0.288677 MW
68	-0.424997 MW
69	-0.424997 MW
70	-0.129021 MW
71	-0.289021 MW
72	-0.338005 MW
73	-0.481016 MW
74	-0.318773 MW
75	-0.140023 MW
76	-0.050423 MW
77	-0.608349 MW
78	-0.340023 MW
79	0.540209 MW
80	0.667725 MW
81	0.39055 MW
82	0.387866 MW
83	-1.17827 MW
84	-1.17827 MW
85	-0.511876 MW
86	0.370209 MW
87	0.292886 MW
88	0.20484 MW
89	0.112886 MW
90	-0.117114 MW
91	0.0693288 MW
92	0.160523 MW
93	-0.296331 MW
94	-0.223082 MW
95	-0.337582 MW
96	-0.25021 MW
97	-0.0848406 MW
98	-0.27682 MW
99	-0.290719 MW
100	-0.458067 MW
101	-0.545138 MW
102	1.66944 MW
103	-1.13711 MW
104	-0.100952 MW
105	0.25765 MW
106	0.599196 MW
107	-0.37211 MW
108	-0.24119 MW
109	-1.66944 MW
110	-2.26864 MW
111	0.355108 MW
112	-1.11648 MW
113	0.52119 MW
114	-0.717905 MW
115	-0.398608 MW
116	-2.64601e-05 MW
117	0.989495 MW
118	1.01363 MW
119	0.485881 MW
120	0.0978087 MW
121	0.148088 MW
122	-0.0142098 MW
123	0.0978087 MW
124	-9.7817e-13 MW
125	-0.531912 MW
126	-0.373128 MW
127	0.370633 MW
128	-0.639366 MW
129	-0.0406338 MW
130	0.461304 MW
131	-0.934266 MW
132	-0.431542 MW
133	-0.232103 MW
134	-0.248692 MW
135	-0.638693 MW
136	-0.398608 MW
137	0.0846875 MW
138	0.157714 MW
139	0.131715 MW
140	-0.0802569 MW
141	-0.581532 MW
142	-0.190574 MW
143	-0.315651 MW
144	-0.46588 MW
145	-0.425651 MW
146	0.176482 MW
147	-0.554911 MW
148	-0.753102 MW
149	-0.0335176 MW
150	-1.03491 MW
151	0.320558 MW
152	0.604463 MW
153	1.79871 MW
154	0.574542 MW
155	0.145019 MW
156	0.145019 MW
157	0.619 MW
158	0.563405 MW
159	0.275063 MW
160	0.410804 MW
161	0.499 MW
162	0.546081 MW
163	0.35209 MW
164	-0.135765 MW
165	0.126082 MW
166	-0.00771347 MW
167	-0.208285 MW
168	-0.0802573 MW
169	-0.140805 MW
170	0.848117 MW
171	0.427918 MW
172	0.457135 MW
173	-0.360805 MW
174	0.270007 MW
175	0.337149 MW
176	0.346136 MW
177	0.317924 MW
178	0.098191 MW
179	0.154675 MW
180	0.0922073 MW
181	0.125325 MW
182	0.0722067 MW
183	-0.00779428 MW
184	-0.301658 MW
185	0.25 MW
186	0.0210523 MW
Finished writing Internal Transmission lines' MW Flows
