
****************** INTERNAL NODE VOLTAGE PHASE ANGLE VALUES *********************
NODE ID	VOLTAGE PHASE ANGLE
1	0.542396
2	0.542515
3	0.542562
4	0.543229
5	0.543304
6	0.542836
7	0.542764
8	0.544172
9	0.545322
10	0.546537
11	0.542787
12	0.542711
13	0.542559
14	0.542616
15	0.542628
16	0.54268
17	0.543063
18	0.542679
19	0.5426
20	0.542725
21	0.542968
22	0.543383
23	0.54422
24	0.544325
25	0.545273
26	0.54555
27	0.54323
28	0.542954
29	0.542809
30	0.543911
31	0.542838
32	0.543147
33	0.542638
34	0.542876
35	0.542802
36	0.542799
37	0.542977
38	0.543783
39	0.542667
40	0.542653
41	0.542583
42	0.542888
43	0.542738
44	0.542977
45	0.54321
46	0.543659
47	0.544077
48	0.543894
49	0.544057
50	0.543691
51	0.543232
52	0.543071
53	0.54292
54	0.543088
55	0.54305
56	0.543077
57	0.543267
58	0.543116
59	0.543906
60	0.544649
61	0.544803
62	0.544737
63	0.544597
64	0.544955
65	0.545668
66	0.545698
67	0.545099
68	0.545815
69	0.546021
70	0.544761
71	0.544723
72	0.544532
73	0.544723
74	0.544572
75	0.544791
76	0.544598
77	0.545556
78	0.5455
79	0.545563
80	0.546019
81	0.545887
82	0.545759
83	0.545972
84	0.546389
85	0.546662
86	0.546445
87	0.546515
88	0.547229
89	0.547966
90	0.547364
91	0.547242
92	0.547058
93	0.546533
94	0.546168
95	0.545931
96	0.545862
97	0.54587
98	0.545876
99	0.546183
100	0.546247
101	0.546425
102	0.546829
103	0.545802
104	0.545374
105	0.545254
106	0.545201
107	0.544971
108	0.54519
109	0.545169
110	0.545175
111	0.545402
112	0.545015
113	0.543074
114	0.543085
115	0.543083
116	0.545815
117	0.542431
118	0.544616
Finished writing Internal Node Voltage Phase Angles
