
****************** INTERNAL NODE VOLTAGE PHASE ANGLE VALUES *********************
NODE ID	VOLTAGE PHASE ANGLE
1	3.01291
2	3.01303
3	3.01307
4	3.01374
5	3.01382
6	3.01335
7	3.01328
8	3.01468
9	3.01583
10	3.01705
11	3.0133
12	3.01322
13	3.01307
14	3.01313
15	3.01314
16	3.01319
17	3.01358
18	3.01319
19	3.01312
20	3.01324
21	3.01348
22	3.01389
23	3.01473
24	3.01483
25	3.01578
26	3.01606
27	3.01374
28	3.01346
29	3.01332
30	3.01442
31	3.01335
32	3.01366
33	3.01317
34	3.01342
35	3.01334
36	3.01334
37	3.01352
38	3.01429
39	3.01325
40	3.01326
41	3.01321
42	3.01357
43	3.01335
44	3.01369
45	3.01396
46	3.01442
47	3.01483
48	3.01469
49	3.01486
50	3.01445
51	3.01394
52	3.01377
53	3.01359
54	3.01373
55	3.01368
56	3.01371
57	3.01396
58	3.0138
59	3.0144
60	3.01507
61	3.01522
62	3.01512
63	3.01505
64	3.01538
65	3.01606
66	3.01594
67	3.01541
68	3.01624
69	3.01651
70	3.01524
71	3.01521
72	3.01503
73	3.01521
74	3.01505
75	3.01527
76	3.01507
77	3.01602
78	3.01596
79	3.01602
80	3.01646
81	3.01632
82	3.01623
83	3.01645
84	3.01687
85	3.01715
86	3.01693
87	3.017
88	3.01772
89	3.01846
90	3.01786
91	3.01774
92	3.01756
93	3.01703
94	3.01667
95	3.01642
96	3.01634
97	3.01633
98	3.01635
99	3.01677
100	3.01677
101	3.01694
102	3.01733
103	3.01632
104	3.0159
105	3.01578
106	3.01572
107	3.01549
108	3.01571
109	3.01569
110	3.0157
111	3.01592
112	3.01554
113	3.01359
114	3.01359
115	3.01359
116	3.01624
117	3.01294
118	3.01509
Finished writing Internal Node Voltage Phase Angles
