
****************** INTERNAL NODE VOLTAGE PHASE ANGLE VALUES *********************
NODE ID	VOLTAGE PHASE ANGLE
1	5.24753
2	5.24765
3	5.2477
4	5.24836
5	5.24844
6	5.24797
7	5.2479
8	5.24931
9	5.25046
10	5.25167
11	5.24792
12	5.24785
13	5.2477
14	5.24775
15	5.24777
16	5.24782
17	5.2482
18	5.24782
19	5.24774
20	5.24786
21	5.24811
22	5.24852
23	5.24936
24	5.24946
25	5.25041
26	5.25068
27	5.24837
28	5.24809
29	5.24795
30	5.24904
31	5.24797
32	5.24828
33	5.24778
34	5.24803
35	5.24796
36	5.24795
37	5.24813
38	5.24891
39	5.24787
40	5.24788
41	5.24783
42	5.24819
43	5.2479
44	5.24815
45	5.24838
46	5.24865
47	5.24963
48	5.24924
49	5.2495
50	5.24909
51	5.24858
52	5.24841
53	5.24822
54	5.24837
55	5.24832
56	5.24835
57	5.24859
58	5.24843
59	5.24904
60	5.24971
61	5.24986
62	5.24976
63	5.24969
64	5.25002
65	5.2507
66	5.25058
67	5.25005
68	5.25089
69	5.25117
70	5.2499
71	5.24986
72	5.24967
73	5.24986
74	5.2497
75	5.24992
76	5.24972
77	5.25067
78	5.25061
79	5.25067
80	5.25112
81	5.25097
82	5.25087
83	5.25108
84	5.2515
85	5.25177
86	5.25155
87	5.25162
88	5.25233
89	5.25307
90	5.25247
91	5.25235
92	5.25216
93	5.25164
94	5.25127
95	5.25104
96	5.25097
97	5.25097
98	5.25098
99	5.25129
100	5.25135
101	5.25153
102	5.25193
103	5.25091
104	5.25048
105	5.25036
106	5.2503
107	5.25007
108	5.25029
109	5.25027
110	5.25028
111	5.25051
112	5.25012
113	5.24821
114	5.24822
115	5.24822
116	5.25089
117	5.24757
118	5.24974
Finished writing Internal Node Voltage Phase Angles
