
****************** INTERNAL TRANSMISSION LINES FLOWS *********************
TRANSMISSION LINE ID	MW FLOW
1	-0.119295 MW
2	-0.390705 MW
3	-0.319295 MW
4	-0.686829 MW
5	-0.0938766 MW
6	-0.940684 MW
7	0.640684 MW
8	0.865011 MW
9	3.24891 MW
10	0.756389 MW
11	0.345011 MW
12	0.155011 MW
13	-3.77075 MW
14	0.521837 MW
15	-3.77075 MW
16	0.386302 MW
17	0.310772 MW
18	0.132866 MW
19	0.0375238 MW
20	0.2 MW
21	-0.0292284 MW
22	-0.00713405 MW
23	-0.987185 MW
24	0.0684649 MW
25	-0.0176433 MW
26	-0.212476 MW
27	0.755686 MW
28	2.17694 MW
29	0.145879 MW
30	-0.0342922 MW
31	0.155686 MW
32	-0.104134 MW
33	-0.121715 MW
34	-0.284134 MW
35	-0.424134 MW
36	-0.524134 MW
37	-0.203249 MW
38	-1.3185 MW
39	0.927614 MW
40	-0.101625 MW
41	-0.101625 MW
42	0.727174 MW
43	1.25214 MW
44	1.90396 MW
45	0.322832 MW
46	0.110391 MW
47	0.198919 MW
48	0.152832 MW
49	-0.0871678 MW
50	0.24886 MW
51	-0.312633 MW
52	0.0342923 MW
53	0.10108 MW
54	-0.247643 MW
55	0.31 MW
56	-1.06321 MW
57	0.0414916 MW
59	-0.33 MW
60	2.04817 MW
61	0.253409 MW
62	0.153914 MW
63	-1.79931 MW
64	-0.0165908 MW
65	0.104937 MW
66	-0.167613 MW
67	-0.265063 MW
68	-0.401338 MW
69	-0.401338 MW
70	-0.138508 MW
71	-0.298508 MW
72	-0.341782 MW
73	-0.486726 MW
74	-0.320254 MW
75	-0.142319 MW
76	-0.0562103 MW
77	-0.604044 MW
78	-0.342319 MW
79	0.54207 MW
80	0.669978 MW
81	0.392459 MW
82	0.389761 MW
83	-1.16787 MW
84	-1.16787 MW
85	-0.507069 MW
86	0.37207 MW
87	0.293592 MW
88	0.206386 MW
89	0.113592 MW
90	-0.116408 MW
91	0.0698943 MW
92	0.162361 MW
93	-0.294232 MW
94	-0.224568 MW
95	-0.335537 MW
96	-0.25207 MW
97	-0.0863865 MW
98	-0.274972 MW
99	-0.288778 MW
100	-0.456872 MW
101	-0.543825 MW
102	1.66402 MW
103	-1.13537 MW
104	-0.101506 MW
105	0.256196 MW
106	0.594684 MW
107	-0.373116 MW
108	-0.242194 MW
109	-1.66402 MW
110	-2.2587 MW
111	0.336322 MW
112	-1.11799 MW
113	0.522194 MW
114	-0.719772 MW
115	-0.398206 MW
116	-6.40986e-06 MW
117	0.993641 MW
118	1.01572 MW
119	0.486881 MW
120	0.101624 MW
121	0.146522 MW
122	-0.0161301 MW
123	0.101625 MW
124	-9.7817e-13 MW
125	-0.533478 MW
126	-0.373902 MW
127	0.370016 MW
128	-0.639984 MW
129	-0.0400159 MW
130	0.461223 MW
131	-0.934451 MW
132	-0.431627 MW
133	-0.232151 MW
134	-0.248776 MW
135	-0.638777 MW
136	-0.398206 MW
137	0.0847033 MW
138	0.15773 MW
139	0.131722 MW
140	-0.0802503 MW
141	-0.58154 MW
142	-0.190611 MW
143	-0.315655 MW
144	-0.465885 MW
145	-0.425655 MW
146	0.176482 MW
147	-0.554916 MW
148	-0.753106 MW
149	-0.0335176 MW
150	-1.03492 MW
151	0.320557 MW
152	0.604461 MW
153	1.79871 MW
154	0.574539 MW
155	0.145018 MW
156	0.145018 MW
157	0.618999 MW
158	0.563404 MW
159	0.27506 MW
160	0.410802 MW
161	0.498999 MW
162	0.546085 MW
163	0.352093 MW
164	-0.135776 MW
165	0.126085 MW
166	-0.00772949 MW
167	-0.208278 MW
168	-0.0802502 MW
169	-0.140802 MW
170	0.848115 MW
171	0.427917 MW
172	0.457134 MW
173	-0.360802 MW
174	0.270007 MW
175	0.337148 MW
176	0.346136 MW
177	0.317924 MW
178	0.098191 MW
179	0.154675 MW
180	0.0922064 MW
181	0.125325 MW
182	0.0722063 MW
183	-0.00779361 MW
184	-0.301658 MW
185	0.25 MW
186	0.021081 MW
Finished writing Internal Transmission lines' MW Flows
