
****************** INTERNAL TRANSMISSION LINES FLOWS *********************
TRANSMISSION LINE ID	MW FLOW
1	-0.119295 MW
2	-0.390705 MW
3	-0.319295 MW
4	-0.686829 MW
5	-0.093876 MW
6	-0.940685 MW
7	0.640687 MW
8	0.865013 MW
9	3.24891 MW
10	0.756392 MW
11	0.345013 MW
12	0.155013 MW
13	-3.77075 MW
14	0.521835 MW
15	-3.77075 MW
16	0.3863 MW
17	0.310778 MW
18	0.132874 MW
19	0.0375178 MW
20	0.2 MW
21	-0.0292221 MW
22	-0.0071264 MW
23	-0.987267 MW
24	0.0682168 MW
25	-0.0172983 MW
26	-0.212482 MW
27	0.755624 MW
28	2.1769 MW
29	0.14585 MW
30	-0.0343207 MW
31	0.155625 MW
32	-0.104148 MW
33	-0.122011 MW
34	-0.284148 MW
35	-0.424148 MW
36	-0.524148 MW
37	-0.203387 MW
38	-1.31843 MW
39	0.927667 MW
40	-0.101693 MW
41	-0.101693 MW
42	0.727108 MW
43	1.25215 MW
44	1.90402 MW
45	0.322841 MW
46	0.110389 MW
47	0.198918 MW
48	0.152841 MW
49	-0.0871597 MW
50	0.248955 MW
51	-0.312654 MW
52	0.0343204 MW
53	0.101082 MW
54	-0.247298 MW
55	0.290088 MW
56	-1.04461 MW
57	0.0425101 MW
58	0.0199128 MW
59	-0.349911 MW
60	2.05055 MW
61	0.254114 MW
62	0.154613 MW
63	-1.8016 MW
64	-0.015886 MW
65	0.105637 MW
66	-0.16691 MW
67	-0.264363 MW
68	-0.400636 MW
69	-0.400636 MW
70	-0.13749 MW
71	-0.29749 MW
72	-0.341487 MW
73	-0.486003 MW
74	-0.320355 MW
75	-0.141924 MW
76	-0.0544926 MW
77	-0.605862 MW
78	-0.341924 MW
79	0.538297 MW
80	0.665412 MW
81	0.38859 MW
82	0.385919 MW
83	-1.15678 MW
84	-1.15678 MW
85	-0.508959 MW
86	0.368297 MW
87	0.292161 MW
88	0.203251 MW
89	0.112161 MW
90	-0.117839 MW
91	0.0687491 MW
92	0.158613 MW
93	-0.298481 MW
94	-0.221576 MW
95	-0.339677 MW
96	-0.248297 MW
97	-0.083251 MW
98	-0.278711 MW
99	-0.292705 MW
100	-0.453639 MW
101	-0.557078 MW
102	1.67005 MW
103	-1.31733 MW
104	0.0836972 MW
106	0.533709 MW
107	-0.408653 MW
108	-0.27765 MW
109	-1.67005 MW
110	-2.20376 MW
111	0.385134 MW
112	-1.11414 MW
113	0.55765 MW
114	-0.716719 MW
115	-0.397413 MW
116	3.28568e-06 MW
117	0.993613 MW
118	1.01559 MW
119	0.486388 MW
120	0.101693 MW
121	0.146447 MW
122	-0.0162216 MW
123	0.101693 MW
124	-9.7817e-13 MW
125	-0.533552 MW
126	-0.374069 MW
127	0.369882 MW
128	-0.640118 MW
129	-0.0398824 MW
130	0.461057 MW
131	-0.934816 MW
132	-0.431796 MW
133	-0.232244 MW
134	-0.248942 MW
135	-0.638942 MW
136	-0.397413 MW
137	0.0847352 MW
138	0.157761 MW
139	0.131736 MW
140	-0.0802357 MW
141	-0.581556 MW
142	-0.190687 MW
143	-0.315662 MW
144	-0.465894 MW
145	-0.425662 MW
146	0.176482 MW
147	-0.554924 MW
148	-0.753115 MW
149	-0.0335176 MW
150	-1.03492 MW
151	0.320557 MW
152	0.60446 MW
153	1.79869 MW
154	0.574536 MW
155	0.145016 MW
156	0.145016 MW
157	0.618995 MW
158	0.5634 MW
159	0.275055 MW
160	0.410796 MW
161	0.498995 MW
162	0.54609 MW
163	0.3521 MW
164	-0.135794 MW
165	0.12609 MW
166	-0.00776143 MW
167	-0.208264 MW
168	-0.0802358 MW
169	-0.140796 MW
170	0.848115 MW
171	0.427917 MW
172	0.457134 MW
173	-0.360796 MW
174	0.270007 MW
175	0.337148 MW
176	0.346136 MW
177	0.317924 MW
178	0.098191 MW
179	0.154675 MW
180	0.0922066 MW
181	0.125325 MW
182	0.0722062 MW
183	-0.00779364 MW
184	-0.301658 MW
185	0.25 MW
186	0.0210829 MW
Finished writing Internal Transmission lines' MW Flows
