
****************** INTERNAL TRANSMISSION LINES FLOWS *********************
TRANSMISSION LINE ID	MW FLOW
1	-0.119091 MW
2	-0.390909 MW
3	-0.319091 MW
4	-0.687293 MW
5	-0.0936161 MW
6	-0.941576 MW
7	0.64157 MW
8	0.865855 MW
9	3.25213 MW
10	0.757387 MW
11	0.345856 MW
12	0.155856 MW
13	-3.77075 MW
14	0.518622 MW
15	-3.77075 MW
16	0.387516 MW
17	0.31144 MW
18	0.133575 MW
19	0.0393395 MW
20	0.2 MW
21	-0.0285603 MW
22	-0.0064254 MW
23	-0.980545 MW
24	0.0650508 MW
25	-0.0194906 MW
26	-0.210661 MW
27	0.751431 MW
28	2.19802 MW
29	0.192881 MW
30	-0.0474945 MW
31	0.151431 MW
32	-0.109664 MW
33	-0.123856 MW
34	-0.289664 MW
35	-0.429664 MW
36	-0.529664 MW
37	-0.198286 MW
38	-1.32794 MW
39	0.926565 MW
40	-0.099143 MW
41	-0.099143 MW
42	0.703873 MW
43	1.2194 MW
44	1.92726 MW
45	0.17 MW
46	0.18949 MW
47	0.239909 MW
49	-0.24 MW
50	0.247857 MW
51	-0.418463 MW
52	0.0474958 MW
53	0.0600954 MW
54	-0.249491 MW
55	0.290039 MW
56	-1.045 MW
57	0.0411006 MW
58	0.0199559 MW
59	-0.34995 MW
60	2.05057 MW
61	0.252811 MW
62	0.153322 MW
63	-1.80272 MW
64	-0.0171884 MW
65	0.104343 MW
66	-0.168208 MW
67	-0.265657 MW
68	-0.401933 MW
69	-0.401933 MW
70	-0.1389 MW
71	-0.2989 MW
72	-0.341999 MW
73	-0.4869 MW
74	-0.320459 MW
75	-0.142332 MW
76	-0.0558416 MW
77	-0.604618 MW
78	-0.342332 MW
79	0.542041 MW
80	0.669942 MW
81	0.392429 MW
82	0.389731 MW
83	-1.16803 MW
84	-1.16803 MW
85	-0.507632 MW
86	0.372041 MW
87	0.293581 MW
88	0.206362 MW
89	0.11358 MW
90	-0.11642 MW
91	0.0698859 MW
92	0.162334 MW
93	-0.294264 MW
94	-0.224546 MW
95	-0.335568 MW
96	-0.252041 MW
97	-0.0863622 MW
98	-0.275 MW
99	-0.288807 MW
100	-0.45689 MW
101	-0.543845 MW
102	1.6641 MW
103	-1.13539 MW
104	-0.101497 MW
105	0.256219 MW
106	0.594751 MW
107	-0.3731 MW
108	-0.242178 MW
109	-1.6641 MW
110	-2.25885 MW
111	0.336607 MW
112	-1.12181 MW
113	0.522178 MW
114	-0.722366 MW
115	-0.399432 MW
116	-3.71143e-06 MW
117	0.991073 MW
118	1.01457 MW
119	0.486865 MW
120	0.099143 MW
121	0.147598 MW
122	-0.0148109 MW
123	0.0991429 MW
124	-9.7817e-13 MW
125	-0.532402 MW
126	-0.373209 MW
127	0.370569 MW
128	-0.639431 MW
129	-0.0405687 MW
130	0.46148 MW
131	-0.933884 MW
132	-0.431365 MW
133	-0.232007 MW
134	-0.248521 MW
135	-0.63852 MW
136	-0.399432 MW
137	0.0846542 MW
138	0.15768 MW
139	0.1317 MW
140	-0.0802724 MW
141	-0.581513 MW
142	-0.190494 MW
143	-0.315644 MW
144	-0.46587 MW
145	-0.425644 MW
146	0.176482 MW
147	-0.554903 MW
148	-0.753093 MW
149	-0.0335176 MW
150	-1.0349 MW
151	0.320558 MW
152	0.604463 MW
153	1.79872 MW
154	0.574545 MW
155	0.145022 MW
156	0.145022 MW
157	0.619003 MW
158	0.563409 MW
159	0.275069 MW
160	0.41081 MW
161	0.499004 MW
162	0.546076 MW
163	0.352083 MW
164	-0.135746 MW
165	0.126075 MW
166	-0.0076805 MW
167	-0.208301 MW
168	-0.0802721 MW
169	-0.14081 MW
170	0.848115 MW
171	0.427917 MW
172	0.457134 MW
173	-0.36081 MW
174	0.270007 MW
175	0.337149 MW
176	0.346136 MW
177	0.317925 MW
178	0.0981909 MW
179	0.154675 MW
180	0.0922063 MW
181	0.125325 MW
182	0.0722064 MW
183	-0.00779393 MW
184	-0.301658 MW
185	0.25 MW
186	-0.019909 MW
Finished writing Internal Transmission lines' MW Flows
