
****************** INTERNAL NODE VOLTAGE PHASE ANGLE VALUES *********************
NODE ID	VOLTAGE PHASE ANGLE
1	3.00056
2	3.00068
3	3.00072
4	3.00139
5	3.00146
6	3.001
7	3.00093
8	3.00233
9	3.00348
10	3.0047
11	3.00095
12	3.00087
13	3.00072
14	3.00078
15	3.00079
16	3.00084
17	3.00122
18	3.00084
19	3.00077
20	3.00089
21	3.00113
22	3.00154
23	3.00237
24	3.00247
25	3.00343
26	3.00371
27	3.00139
28	3.00111
29	3.00097
30	3.00207
31	3.001
32	3.0013
33	3.00081
34	3.00107
35	3.00099
36	3.00099
37	3.00117
38	3.00193
39	3.0009
40	3.00091
41	3.00086
42	3.00122
43	3.001
44	3.00134
45	3.00161
46	3.00207
47	3.00248
48	3.00234
49	3.00252
50	3.0021
51	3.00167
52	3.00157
53	3.00107
54	3.00135
55	3.0013
56	3.00134
57	3.00159
58	3.00148
59	3.00204
60	3.00271
61	3.00286
62	3.00276
63	3.00268
64	3.00302
65	3.00371
66	3.00358
67	3.00305
68	3.00389
69	3.00415
70	3.00289
71	3.00285
72	3.00267
73	3.00285
74	3.0027
75	3.00291
76	3.00271
77	3.00366
78	3.0036
79	3.00366
80	3.00411
81	3.00397
82	3.00386
83	3.00407
84	3.00449
85	3.00476
86	3.00454
87	3.00461
88	3.00533
89	3.00606
90	3.00546
91	3.00534
92	3.00516
93	3.00463
94	3.00427
95	3.00403
96	3.00396
97	3.00397
98	3.00397
99	3.00428
100	3.00434
101	3.00452
102	3.00493
103	3.0039
104	3.00347
105	3.00335
106	3.0033
107	3.00307
108	3.00329
109	3.00327
110	3.00327
111	3.0035
112	3.00311
113	3.00123
114	3.00124
115	3.00124
116	3.00389
117	3.00059
118	3.00274
Finished writing Internal Node Voltage Phase Angles
