
****************** INTERNAL TRANSMISSION LINES FLOWS *********************
TRANSMISSION LINE ID	MW FLOW
1	-0.119317 MW
2	-0.390683 MW
3	-0.319317 MW
4	-0.686778 MW
5	-0.0939046 MW
6	-0.940574 MW
7	0.640574 MW
8	0.86492 MW
9	3.24854 MW
10	0.756265 MW
11	0.34492 MW
12	0.15492 MW
13	-3.77075 MW
14	0.522213 MW
15	-3.77075 MW
16	0.386228 MW
17	0.310611 MW
18	0.132679 MW
19	0.037496 MW
20	0.2 MW
21	-0.029389 MW
22	-0.00732053 MW
23	-0.986218 MW
24	0.067892 MW
25	-0.0183834 MW
26	-0.212504 MW
27	0.755037 MW
28	2.17575 MW
29	0.146084 MW
30	-0.0340969 MW
31	0.155037 MW
32	-0.103816 MW
33	-0.123255 MW
34	-0.283816 MW
35	-0.423816 MW
36	-0.523816 MW
37	-0.202398 MW
38	-1.31873 MW
39	0.927309 MW
40	-0.101199 MW
41	-0.101199 MW
42	0.727306 MW
43	1.25205 MW
44	1.90383 MW
45	0.322763 MW
46	0.110374 MW
47	0.19891 MW
48	0.152763 MW
49	-0.0872372 MW
50	0.250293 MW
51	-0.312497 MW
52	0.0340969 MW
53	0.10109 MW
54	-0.248383 MW
55	0.290447 MW
56	-1.04131 MW
57	0.0376049 MW
58	0.0195534 MW
59	-0.349553 MW
60	2.03849 MW
61	0.249355 MW
62	0.149896 MW
63	-1.7882 MW
64	-0.0206452 MW
65	0.100908 MW
66	-0.171657 MW
67	-0.269092 MW
68	-0.405375 MW
69	-0.405375 MW
70	-0.142395 MW
71	-0.302395 MW
72	-0.342681 MW
73	-0.489714 MW
74	-0.319343 MW
75	-0.14413 MW
76	-0.0650011 MW
77	-0.594342 MW
78	-0.34413 MW
79	0.29 MW
80	0.72988 MW
81	0.441505 MW
82	0.438471 MW
83	-1.1365 MW
84	-1.1365 MW
85	-0.497054 MW
86	0.12 MW
87	0.310925 MW
88	0.248955 MW
89	0.130925 MW
90	-0.099075 MW
91	0.0795132 MW
92	0.28852 MW
93	-0.314921 MW
94	-0.189815 MW
95	-0.360671 MW
97	-0.128955 MW
98	-0.298672 MW
99	-0.313668 MW
100	-0.476428 MW
101	-0.563393 MW
102	1.71931 MW
103	-1.14273 MW
104	-0.113701 MW
105	0.240643 MW
106	0.60606 MW
107	-0.387006 MW
108	-0.256052 MW
109	-1.71931 MW
110	-2.32536 MW
111	0.301332 MW
112	-1.13855 MW
113	0.536052 MW
114	-0.736087 MW
115	-0.402462 MW
116	-5.00187e-07 MW
117	0.993729 MW
118	1.01641 MW
119	0.489506 MW
120	0.101199 MW
121	0.146944 MW
122	-0.015613 MW
123	0.101199 MW
124	-9.7817e-13 MW
125	-0.533056 MW
126	-0.372997 MW
127	0.370738 MW
128	-0.639262 MW
129	-0.0407384 MW
130	0.462111 MW
131	-0.932489 MW
132	-0.430721 MW
133	-0.231653 MW
134	-0.247889 MW
135	-0.637889 MW
136	-0.402462 MW
137	0.0845321 MW
138	0.157558 MW
139	0.131643 MW
140	-0.0803285 MW
141	-0.581449 MW
142	-0.190204 MW
143	-0.315616 MW
144	-0.465833 MW
145	-0.425616 MW
146	0.176482 MW
147	-0.554871 MW
148	-0.753061 MW
149	-0.0335176 MW
150	-1.03487 MW
151	0.320561 MW
152	0.604468 MW
153	1.79877 MW
154	0.574559 MW
155	0.14503 MW
156	0.14503 MW
157	0.619016 MW
158	0.563421 MW
159	0.275089 MW
160	0.41083 MW
161	0.499016 MW
162	0.546055 MW
163	0.352059 MW
164	-0.135677 MW
165	0.126055 MW
166	-0.00755823 MW
167	-0.208357 MW
168	-0.0803285 MW
169	-0.14083 MW
170	0.848115 MW
171	0.427917 MW
172	0.457134 MW
173	-0.36083 MW
174	0.270007 MW
175	0.337148 MW
176	0.346136 MW
177	0.317924 MW
178	0.098191 MW
179	0.154675 MW
180	0.0922064 MW
181	0.125325 MW
182	0.0722064 MW
183	-0.00779364 MW
184	-0.301658 MW
185	0.25 MW
186	0.0210896 MW
Finished writing Internal Transmission lines' MW Flows
