
****************** INTERNAL TRANSMISSION LINES FLOWS *********************
TRANSMISSION LINE ID	MW FLOW
1	-0.119325 MW
2	-0.390675 MW
3	-0.319325 MW
4	-0.68676 MW
5	-0.0939143 MW
6	-0.940557 MW
7	0.640559 MW
8	0.864888 MW
9	3.24845 MW
10	0.756248 MW
11	0.344888 MW
12	0.154888 MW
13	-3.77075 MW
14	0.522292 MW
15	-3.77075 MW
16	0.386108 MW
17	0.3107 MW
18	0.132795 MW
19	0.0372104 MW
20	0.2 MW
21	-0.0292997 MW
22	-0.00720501 MW
23	-0.988643 MW
24	0.0674612 MW
25	-0.0153223 MW
26	-0.21279 MW
27	0.755928 MW
28	2.17356 MW
29	0.143144 MW
30	-0.036945 MW
31	0.155929 MW
32	-0.1068 MW
33	-0.11981 MW
34	-0.2868 MW
35	-0.4268 MW
36	-0.526799 MW
37	-0.217657 MW
38	-1.31177 MW
39	0.932627 MW
40	-0.108828 MW
41	-0.108828 MW
42	0.720819 MW
43	1.25252 MW
44	1.91031 MW
45	0.32363 MW
46	0.110112 MW
47	0.198773 MW
48	0.15363 MW
49	-0.0863706 MW
50	0.259046 MW
51	-0.314571 MW
52	0.0369451 MW
53	0.101224 MW
54	-0.245323 MW
55	0.290235 MW
56	-1.04327 MW
57	0.0432167 MW
58	0.0197648 MW
59	-0.349767 MW
60	2.04819 MW
61	0.254676 MW
62	0.15517 MW
63	-1.78915 MW
64	-0.0153237 MW
65	0.106196 MW
66	-0.166349 MW
67	-0.263804 MW
68	-0.400077 MW
69	-0.400077 MW
70	-0.136783 MW
71	-0.296783 MW
72	-0.340963 MW
73	-0.485821 MW
74	-0.319675 MW
75	-0.14208 MW
76	-0.0564702 MW
77	-0.603205 MW
78	-0.34208 MW
79	0.542241 MW
80	0.670185 MW
81	0.392634 MW
82	0.389935 MW
83	-1.16691 MW
84	-1.16691 MW
85	-0.506299 MW
86	0.372241 MW
87	0.293656 MW
88	0.206529 MW
89	0.113656 MW
90	-0.116344 MW
91	0.069947 MW
92	0.162534 MW
93	-0.294039 MW
94	-0.224706 MW
95	-0.335349 MW
96	-0.252241 MW
97	-0.0865283 MW
98	-0.274802 MW
99	-0.288599 MW
100	-0.456761 MW
101	-0.543704 MW
102	1.66352 MW
103	-1.13521 MW
104	-0.101557 MW
105	0.256061 MW
106	0.594272 MW
107	-0.373209 MW
108	-0.242287 MW
109	-1.66352 MW
110	-2.25779 MW
111	0.334597 MW
112	-1.10519 MW
113	0.522286 MW
114	-0.722663 MW
115	-0.382506 MW
116	-2.08418e-06 MW
117	0.941274 MW
118	1.05338 MW
119	0.500308 MW
120	0.108828 MW
122	0.0636174 MW
123	0.108828 MW
124	-1.95634e-12 MW
125	-0.68 MW
126	-0.390099 MW
127	0.357091 MW
128	-0.652909 MW
129	-0.027091 MW
130	0.45795 MW
131	-0.94169 MW
132	-0.434971 MW
133	-0.233987 MW
134	-0.252052 MW
135	-0.642052 MW
136	-0.382506 MW
137	0.0853346 MW
138	0.158361 MW
139	0.13201 MW
140	-0.0799621 MW
141	-0.581874 MW
142	-0.192113 MW
143	-0.315799 MW
144	-0.466075 MW
145	-0.425799 MW
146	0.176482 MW
147	-0.555083 MW
148	-0.753273 MW
149	-0.0335176 MW
150	-1.03508 MW
151	0.320543 MW
152	0.604434 MW
153	1.79848 MW
154	0.574468 MW
155	0.144978 MW
156	0.144977 MW
157	0.618936 MW
158	0.563341 MW
159	0.274955 MW
160	0.410696 MW
161	0.498936 MW
162	0.546197 MW
163	0.35222 MW
164	-0.13614 MW
165	0.126197 MW
166	-0.00836109 MW
167	-0.20799 MW
168	-0.0799622 MW
169	-0.140696 MW
170	0.848115 MW
171	0.427917 MW
172	0.457134 MW
173	-0.360696 MW
174	0.270007 MW
175	0.337148 MW
176	0.346136 MW
177	0.317924 MW
178	0.0981909 MW
179	0.154675 MW
180	0.0922066 MW
181	0.125325 MW
182	0.0722065 MW
183	-0.00779348 MW
184	-0.301658 MW
185	0.25 MW
186	0.0212234 MW
Finished writing Internal Transmission lines' MW Flows
