
****************** INTERNAL TRANSMISSION LINES FLOWS *********************
TRANSMISSION LINE ID	MW FLOW
1	-0.0658646 MW
2	-0.444135 MW
3	-0.265865 MW
4	-0.808349 MW
5	-0.0257862 MW
7	-0.3 MW
8	1.08577 MW
9	3.12221 MW
10	1.22809 MW
11	0.565772 MW
12	0.375772 MW
13	-3.77075 MW
14	0.648537 MW
15	-3.77075 MW
16	-0.0295903 MW
17	0.257683 MW
18	0.100106 MW
19	-0.00332708 MW
20	0.2 MW
21	-0.0823173 MW
22	-0.0398937 MW
23	-1.03432 MW
24	0.0426199 MW
25	-0.0305079 MW
26	-0.253327 MW
27	0.766124 MW
28	2.26678 MW
29	0.141391 MW
30	-0.0383838 MW
31	0.166124 MW
32	-0.109369 MW
33	-0.131888 MW
34	-0.289369 MW
35	-0.429369 MW
36	-0.529369 MW
37	-0.204631 MW
38	-1.32583 MW
39	0.931097 MW
40	-0.102315 MW
41	-0.102315 MW
42	0.739605 MW
43	1.25724 MW
44	1.89153 MW
45	0.324758 MW
46	0.11248 MW
47	0.200001 MW
48	0.154758 MW
49	-0.0852421 MW
50	0.273283 MW
51	-0.315195 MW
52	0.0383838 MW
53	0.0999978 MW
54	-0.260508 MW
55	0.289271 MW
56	-1.05215 MW
57	0.0409922 MW
58	0.0207295 MW
59	-0.350729 MW
60	2.0695 MW
61	0.252803 MW
62	0.153314 MW
63	-1.79622 MW
64	-0.017197 MW
65	0.104334 MW
66	-0.168218 MW
67	-0.265666 MW
68	-0.401942 MW
69	-0.401942 MW
70	-0.139008 MW
71	-0.299008 MW
72	-0.342007 MW
73	-0.487001 MW
74	-0.320394 MW
75	-0.142405 MW
76	-0.0562563 MW
77	-0.604137 MW
78	-0.342405 MW
79	0.54197 MW
80	0.669857 MW
81	0.392356 MW
82	0.38966 MW
83	-1.16843 MW
84	-1.16843 MW
85	-0.50714 MW
86	0.37197 MW
87	0.293554 MW
88	0.206303 MW
89	0.113554 MW
90	-0.116446 MW
91	0.0698639 MW
92	0.162262 MW
93	-0.294345 MW
94	-0.224489 MW
95	-0.335647 MW
96	-0.25197 MW
97	-0.0863035 MW
98	-0.275071 MW
99	-0.288882 MW
100	-0.456936 MW
101	-0.543896 MW
102	1.66431 MW
103	-1.13546 MW
104	-0.101476 MW
105	0.256274 MW
106	0.594926 MW
107	-0.373062 MW
108	-0.24214 MW
109	-1.66431 MW
110	-2.25923 MW
111	0.337331 MW
112	-1.11644 MW
113	0.52214 MW
114	-0.718667 MW
115	-0.397768 MW
116	-2.39282e-07 MW
117	0.994343 MW
118	1.01602 MW
119	0.486822 MW
120	0.102315 MW
121	0.146217 MW
122	-0.0165044 MW
123	0.102315 MW
124	-9.7817e-13 MW
125	-0.533783 MW
126	-0.374114 MW
127	0.369847 MW
128	-0.640153 MW
129	-0.0398466 MW
130	0.461132 MW
131	-0.934653 MW
132	-0.431721 MW
133	-0.232203 MW
134	-0.248868 MW
135	-0.638868 MW
136	-0.397768 MW
137	0.0847208 MW
138	0.157747 MW
139	0.131729 MW
140	-0.0802424 MW
141	-0.581549 MW
142	-0.190653 MW
143	-0.315659 MW
144	-0.46589 MW
145	-0.425659 MW
146	0.176482 MW
147	-0.554921 MW
148	-0.753111 MW
149	-0.0335176 MW
150	-1.03492 MW
151	0.320557 MW
152	0.60446 MW
153	1.7987 MW
154	0.574537 MW
155	0.145017 MW
156	0.145017 MW
157	0.618997 MW
158	0.563402 MW
159	0.275057 MW
160	0.410799 MW
161	0.498997 MW
162	0.546088 MW
163	0.352097 MW
164	-0.135786 MW
165	0.126088 MW
166	-0.00774706 MW
167	-0.208271 MW
168	-0.0802424 MW
169	-0.140799 MW
170	0.848115 MW
171	0.427917 MW
172	0.457134 MW
173	-0.360799 MW
174	0.270007 MW
175	0.337148 MW
176	0.346136 MW
177	0.317924 MW
178	0.098191 MW
179	0.154675 MW
180	0.0922064 MW
181	0.125325 MW
182	0.0722064 MW
183	-0.00779359 MW
184	-0.301658 MW
185	0.25 MW
186	0.0199983 MW
Finished writing Internal Transmission lines' MW Flows
