
****************** INTERNAL TRANSMISSION LINES FLOWS *********************
TRANSMISSION LINE ID	MW FLOW
1	-0.119264 MW
2	-0.390736 MW
3	-0.319264 MW
4	-0.686899 MW
5	-0.093837 MW
6	-0.940854 MW
7	0.640854 MW
8	0.86514 MW
9	3.24947 MW
10	0.75658 MW
11	0.34514 MW
12	0.15514 MW
13	-3.77075 MW
14	0.521276 MW
15	-3.77075 MW
16	0.38635 MW
17	0.311084 MW
18	0.133235 MW
19	0.03743 MW
20	0.2 MW
21	-0.0289164 MW
22	-0.00676484 MW
23	-0.989995 MW
24	0.0688402 MW
25	-0.0145264 MW
26	-0.21257 MW
27	0.757065 MW
28	2.17777 MW
29	0.144127 MW
30	-0.0359835 MW
31	0.157065 MW
32	-0.106067 MW
33	-0.118028 MW
34	-0.286067 MW
35	-0.426067 MW
36	-0.526067 MW
37	-0.211979 MW
38	-1.31477 MW
39	0.930678 MW
40	-0.10599 MW
41	-0.10599 MW
42	0.723822 MW
43	1.25252 MW
44	1.90731 MW
45	0.323362 MW
46	0.110293 MW
47	0.198868 MW
48	0.153362 MW
49	-0.0866377 MW
50	0.250811 MW
51	-0.313855 MW
52	0.0359835 MW
53	0.101132 MW
54	-0.244526 MW
55	0.286976 MW
56	-1.07332 MW
57	0.0783182 MW
58	0.0230245 MW
59	-0.353024 MW
60	2.07165 MW
61	0.25012 MW
62	0.150655 MW
63	-1.82084 MW
64	-0.01988 MW
65	0.101668 MW
66	-0.170894 MW
67	-0.268332 MW
68	-0.404613 MW
69	-0.404613 MW
70	-0.101682 MW
71	-0.261682 MW
72	-0.192877 MW
73	-0.598805 MW
75	-0.313669 MW
76	0.212385 MW
77	-0.552385 MW
78	-0.513669 MW
79	0.541171 MW
80	0.66889 MW
81	0.391537 MW
82	0.388846 MW
83	-1.17289 MW
84	-1.17289 MW
85	-0.514589 MW
86	0.371171 MW
87	0.293251 MW
88	0.205639 MW
89	0.113251 MW
90	-0.116749 MW
91	0.0696213 MW
92	0.161468 MW
93	-0.295245 MW
94	-0.223855 MW
95	-0.336524 MW
96	-0.251171 MW
97	-0.0856393 MW
98	-0.275863 MW
99	-0.289714 MW
100	-0.457448 MW
101	-0.544458 MW
102	1.66663 MW
103	-1.13621 MW
104	-0.101238 MW
105	0.256898 MW
106	0.596864 MW
107	-0.372631 MW
108	-0.241709 MW
109	-1.66663 MW
110	-2.2635 MW
111	0.345391 MW
112	-1.15338 MW
113	0.521709 MW
114	-0.748782 MW
115	-0.404596 MW
116	-7.01771e-10 MW
117	0.999277 MW
118	1.01962 MW
119	0.492474 MW
120	0.10599 MW
121	0.145132 MW
122	-0.0178343 MW
123	0.10599 MW
124	-1.95634e-12 MW
125	-0.534868 MW
126	-0.373455 MW
127	0.370372 MW
128	-0.639628 MW
129	-0.0403724 MW
130	0.462558 MW
131	-0.931501 MW
132	-0.430265 MW
133	-0.231401 MW
134	-0.247442 MW
135	-0.637442 MW
136	-0.404596 MW
137	0.084447 MW
138	0.157473 MW
139	0.131605 MW
140	-0.0803666 MW
141	-0.581402 MW
142	-0.189999 MW
143	-0.315596 MW
144	-0.465806 MW
145	-0.425596 MW
146	0.176482 MW
147	-0.554847 MW
148	-0.753038 MW
149	-0.0335176 MW
150	-1.03485 MW
151	0.320563 MW
152	0.604472 MW
153	1.7988 MW
154	0.574568 MW
155	0.145035 MW
156	0.145035 MW
157	0.619023 MW
158	0.563429 MW
159	0.275103 MW
160	0.410844 MW
161	0.499023 MW
162	0.546038 MW
163	0.352041 MW
164	-0.135627 MW
165	0.126038 MW
166	-0.0074731 MW
167	-0.208395 MW
168	-0.0803666 MW
169	-0.140844 MW
170	0.848115 MW
171	0.427917 MW
172	0.457134 MW
173	-0.360844 MW
174	0.270007 MW
175	0.337148 MW
176	0.346136 MW
177	0.317924 MW
178	0.098191 MW
179	0.154675 MW
180	0.0922065 MW
181	0.125325 MW
182	0.0722065 MW
183	-0.00779352 MW
184	-0.301658 MW
185	0.25 MW
186	0.0211318 MW
Finished writing Internal Transmission lines' MW Flows
