
****************** INTERNAL NODE VOLTAGE PHASE ANGLE VALUES *********************
NODE ID	VOLTAGE PHASE ANGLE
1	2.98137
2	2.98149
3	2.98153
4	2.9822
5	2.98228
6	2.98181
7	2.98174
8	2.98314
9	2.98429
10	2.98551
11	2.98176
12	2.98168
13	2.98153
14	2.98159
15	2.9816
16	2.98165
17	2.98204
18	2.98165
19	2.98158
20	2.9817
21	2.98194
22	2.98235
23	2.98319
24	2.98329
25	2.98424
26	2.98452
27	2.9822
28	2.98192
29	2.98178
30	2.98288
31	2.98181
32	2.98212
33	2.98163
34	2.98188
35	2.9818
36	2.9818
37	2.98198
38	2.98275
39	2.98171
40	2.98172
41	2.98167
42	2.98203
43	2.98181
44	2.98215
45	2.98242
46	2.98288
47	2.98329
48	2.98315
49	2.98332
50	2.98292
51	2.9824
52	2.98223
53	2.98205
54	2.98219
55	2.98214
56	2.98217
57	2.98242
58	2.98226
59	2.98286
60	2.98353
61	2.98368
62	2.98358
63	2.98351
64	2.98384
65	2.98452
66	2.9844
67	2.98387
68	2.9847
69	2.98497
70	2.9837
71	2.98367
72	2.98348
73	2.98367
74	2.98351
75	2.98373
76	2.98353
77	2.98447
78	2.98442
79	2.98448
80	2.98493
81	2.98478
82	2.98467
83	2.98489
84	2.9853
85	2.98557
86	2.98536
87	2.98543
88	2.98614
89	2.98688
90	2.98627
91	2.98615
92	2.98597
93	2.98544
94	2.98508
95	2.98484
96	2.98477
97	2.98478
98	2.98478
99	2.98509
100	2.98516
101	2.98534
102	2.98574
103	2.98478
104	2.98411
105	2.98406
106	2.98403
107	2.98379
108	2.98403
109	2.98402
110	2.98406
111	2.98429
112	2.9839
113	2.98205
114	2.98205
115	2.98205
116	2.9847
117	2.9814
118	2.98355
Finished writing Internal Node Voltage Phase Angles
