
****************** INTERNAL TRANSMISSION LINES FLOWS *********************
TRANSMISSION LINE ID	MW FLOW
1	-0.119299 MW
2	-0.390701 MW
3	-0.319299 MW
4	-0.686819 MW
5	-0.0938816 MW
6	-0.940665 MW
7	0.640665 MW
8	0.864994 MW
9	3.24886 MW
10	0.756367 MW
11	0.344994 MW
12	0.154994 MW
13	-3.77075 MW
14	0.521895 MW
15	-3.77075 MW
16	0.386281 MW
17	0.310748 MW
18	0.132839 MW
19	0.0375066 MW
20	0.2 MW
21	-0.0292525 MW
22	-0.00716134 MW
23	-0.987122 MW
24	0.06815 MW
25	-0.0174398 MW
26	-0.212493 MW
27	0.755535 MW
28	2.17666 MW
29	0.145837 MW
30	-0.0343319 MW
31	0.155534 MW
32	-0.104142 MW
33	-0.122174 MW
34	-0.284142 MW
35	-0.424142 MW
36	-0.524142 MW
37	-0.203482 MW
38	-1.31836 MW
39	0.927698 MW
40	-0.101741 MW
41	-0.101741 MW
42	0.727026 MW
43	1.25214 MW
44	1.9041 MW
45	0.322842 MW
46	0.110382 MW
47	0.198913 MW
48	0.152842 MW
49	-0.0871571 MW
50	0.24934 MW
51	-0.312662 MW
52	0.0343322 MW
53	0.101084 MW
54	-0.24744 MW
55	0.290147 MW
56	-1.04405 MW
57	0.0417273 MW
58	0.0198511 MW
59	-0.34985 MW
60	2.04857 MW
61	0.253358 MW
62	0.153864 MW
63	-1.79923 MW
64	-0.0166419 MW
65	0.104886 MW
66	-0.167664 MW
67	-0.265114 MW
68	-0.401389 MW
69	-0.401389 MW
70	-0.138273 MW
71	-0.298273 MW
72	-0.341693 MW
73	-0.486579 MW
74	-0.32023 MW
75	-0.142255 MW
76	-0.0560163 MW
77	-0.604214 MW
78	-0.342255 MW
79	0.5421 MW
80	0.670014 MW
81	0.392489 MW
82	0.389792 MW
83	-1.16769 MW
84	-1.16769 MW
85	-0.507252 MW
86	0.3721 MW
87	0.293603 MW
88	0.206411 MW
89	0.113603 MW
90	-0.116397 MW
91	0.0699045 MW
92	0.162396 MW
93	-0.294195 MW
94	-0.224594 MW
95	-0.335502 MW
96	-0.2521 MW
97	-0.0864117 MW
98	-0.27494 MW
99	-0.288744 MW
100	-0.45685 MW
101	-0.543802 MW
102	1.66392 MW
103	-1.13534 MW
104	-0.101515 MW
105	0.256172 MW
106	0.594612 MW
107	-0.373133 MW
108	-0.24221 MW
109	-1.66392 MW
110	-2.25853 MW
111	0.336008 MW
112	-1.11743 MW
113	0.52221 MW
114	-0.722367 MW
115	-0.395006 MW
116	-1.49096e-05 MW
117	0.993354 MW
118	1.01509 MW
119	0.484847 MW
120	0.101741 MW
121	0.146287 MW
122	-0.016418 MW
123	0.101741 MW
124	-9.7817e-13 MW
125	-0.533712 MW
126	-0.374545 MW
127	0.369504 MW
128	-0.640497 MW
129	-0.0395032 MW
130	0.465738 MW
131	-0.924461 MW
132	-0.427013 MW
133	-0.254462 MW
134	-0.244256 MW
135	-0.634256 MW
136	-0.395006 MW
137	0.0684532 MW
138	0.141471 MW
139	0.106301 MW
141	-0.593099 MW
142	-0.201363 MW
143	-0.320626 MW
144	-0.472472 MW
145	-0.430626 MW
146	0.176482 MW
147	-0.560691 MW
148	-0.758889 MW
149	-0.0335176 MW
150	-1.04069 MW
151	0.320069 MW
152	0.603541 MW
153	1.79101 MW
154	0.572081 MW
155	0.14361 MW
156	0.14361 MW
157	0.620417 MW
158	0.564822 MW
159	0.267872 MW
160	0.403591 MW
161	0.500417 MW
162	0.566407 MW
163	0.375034 MW
164	-0.176202 MW
165	0.146406 MW
166	0.00852964 MW
167	-0.233699 MW
168	4.2319e-08 MW
169	-0.133591 MW
170	0.848117 MW
171	0.427918 MW
172	0.457135 MW
173	-0.353591 MW
174	0.270007 MW
175	0.337149 MW
176	0.346136 MW
177	0.317925 MW
178	0.0981904 MW
179	0.154675 MW
180	0.0922057 MW
181	0.125325 MW
182	0.0722067 MW
183	-0.00779399 MW
184	-0.301658 MW
185	0.25 MW
186	0.0210889 MW
Finished writing Internal Transmission lines' MW Flows
