
****************** INTERNAL TRANSMISSION LINES FLOWS *********************
TRANSMISSION LINE ID	MW FLOW
1	-0.119291 MW
2	-0.390701 MW
3	-0.319291 MW
4	-0.686815 MW
5	-0.0938737 MW
6	-0.940569 MW
7	0.640676 MW
8	0.864999 MW
9	3.24896 MW
10	0.756367 MW
11	0.345006 MW
12	0.155006 MW
13	-3.77106 MW
14	0.522131 MW
15	-3.77106 MW
16	0.386328 MW
17	0.310818 MW
18	0.132919 MW
19	0.0375977 MW
20	0.2 MW
21	-0.0291825 MW
22	-0.00708119 MW
23	-0.98706 MW
24	0.0682499 MW
25	-0.0174914 MW
26	-0.212402 MW
27	0.755535 MW
28	2.17706 MW
29	0.146004 MW
30	-0.0342137 MW
31	0.15556 MW
32	-0.103993 MW
33	-0.122226 MW
34	-0.283985 MW
35	-0.423981 MW
36	-0.523983 MW
37	-0.202422 MW
38	-1.31895 MW
39	0.927376 MW
40	-0.101213 MW
41	-0.101214 MW
42	0.727512 MW
43	1.25218 MW
44	1.90384 MW
45	0.32281 MW
46	0.110435 MW
47	0.198965 MW
48	0.152822 MW
49	-0.0871951 MW
50	0.24897 MW
51	-0.312563 MW
52	0.0341729 MW
53	0.101083 MW
54	-0.247488 MW
55	0.290187 MW
56	-1.04453 MW
57	0.0416946 MW
58	0.0197057 MW
59	-0.349991 MW
60	2.04909 MW
61	0.253298 MW
62	0.15381 MW
63	-1.80016 MW
64	-0.0166858 MW
65	0.104851 MW
66	-0.167704 MW
67	-0.265157 MW
68	-0.401422 MW
69	-0.401422 MW
70	-0.138308 MW
71	-0.298307 MW
72	-0.341656 MW
73	-0.486657 MW
74	-0.320088 MW
75	-0.142338 MW
76	-0.056617 MW
77	-0.603462 MW
78	-0.342334 MW
79	0.542048 MW
80	0.669945 MW
81	0.392438 MW
82	0.389741 MW
83	-1.16829 MW
84	-1.16829 MW
85	-0.506492 MW
86	0.372048 MW
87	0.29359 MW
88	0.206374 MW
89	0.113588 MW
90	-0.116416 MW
91	0.0698817 MW
92	0.162371 MW
93	-0.294357 MW
94	-0.224503 MW
95	-0.335666 MW
96	-0.252057 MW
97	-0.0863809 MW
98	-0.275086 MW
99	-0.288898 MW
100	-0.456925 MW
101	-0.543887 MW
102	1.66424 MW
103	-1.13548 MW
104	-0.101496 MW
105	0.256251 MW
106	0.594822 MW
107	-0.373102 MW
108	-0.242183 MW
109	-1.66424 MW
110	-2.259 MW
111	0.336807 MW
112	-1.11934 MW
113	0.522176 MW
114	-0.712598 MW
115	-0.408181 MW
116	2.30249e-05 MW
117	0.994451 MW
118	1.01758 MW
119	0.492897 MW
120	0.10121 MW
121	0.147242 MW
122	-0.0152533 MW
123	0.101213 MW
124	-9.55244e-14 MW
125	-0.532779 MW
126	-0.371996 MW
127	0.371542 MW
128	-0.638468 MW
129	-0.0415472 MW
130	0.447724 MW
131	-0.964216 MW
132	-0.445376 MW
133	-0.165713 MW
134	-0.262226 MW
135	-0.652244 MW
136	-0.408181 MW
137	0.0809901 MW
138	0.154017 MW
139	0.102122 MW
140	-0.109822 MW
141	-0.368231 MW
142	-0.337529 MW
143	-0.223924 MW
144	-0.344345 MW
145	-0.333935 MW
146	0.176477 MW
148	-1.09478 MW
149	-0.0335214 MW
150	-0.48 MW
151	0.329577 MW
152	0.621469 MW
153	1.94091 MW
154	0.619961 MW
155	0.171046 MW
156	0.171037 MW
157	0.690056 MW
158	0.634455 MW
159	0.310705 MW
160	0.446557 MW
161	0.570043 MW
162	0.618562 MW
163	0.433905 MW
164	-0.148034 MW
165	0.198552 MW
166	-0.00401105 MW
167	-0.237884 MW
168	-0.109825 MW
169	-0.176555 MW
170	0.848167 MW
171	0.427944 MW
172	0.457155 MW
173	-0.396555 MW
174	0.270024 MW
175	0.337168 MW
176	0.34616 MW
177	0.317938 MW
178	0.0981688 MW
179	0.154673 MW
180	0.0922914 MW
181	0.125329 MW
182	0.072183 MW
183	-0.00784773 MW
184	-0.301678 MW
185	0.250002 MW
186	0.0210827 MW
Finished writing Internal Transmission lines' MW Flows
