
****************** INTERNAL NODE VOLTAGE PHASE ANGLE VALUES *********************
NODE ID	VOLTAGE PHASE ANGLE
1	2.9898
2	2.98992
3	2.98996
4	2.99063
5	2.9907
6	2.99024
7	2.99016
8	2.99157
9	2.99272
10	2.99394
11	2.99019
12	2.99011
13	2.98996
14	2.99002
15	2.99003
16	2.99008
17	2.99046
18	2.99008
19	2.99001
20	2.99013
21	2.99037
22	2.99078
23	2.99161
24	2.99171
25	2.99267
26	2.99294
27	2.99063
28	2.99035
29	2.99021
30	2.99131
31	2.99023
32	2.99054
33	2.99005
34	2.99031
35	2.99023
36	2.99023
37	2.99041
38	2.99117
39	2.99014
40	2.99015
41	2.9901
42	2.99045
43	2.99024
44	2.99058
45	2.99085
46	2.99131
47	2.99172
48	2.99158
49	2.99175
50	2.99134
51	2.99083
52	2.99066
53	2.99048
54	2.99062
55	2.99057
56	2.9906
57	2.99085
58	2.99069
59	2.99129
60	2.99195
61	2.99211
62	2.99201
63	2.99193
64	2.99227
65	2.99295
66	2.99283
67	2.9923
68	2.99313
69	2.9934
70	2.99213
71	2.99209
72	2.99191
73	2.99209
74	2.99194
75	2.99216
76	2.99196
77	2.9929
78	2.99285
79	2.99291
80	2.99336
81	2.99321
82	2.9931
83	2.99332
84	2.99373
85	2.99401
86	2.99379
87	2.99386
88	2.99457
89	2.99531
90	2.99471
91	2.99458
92	2.9944
93	2.99387
94	2.99351
95	2.99327
96	2.9932
97	2.99321
98	2.99322
99	2.99352
100	2.99359
101	2.99377
102	2.99417
103	2.99314
104	2.99272
105	2.9926
106	2.99254
107	2.99231
108	2.99253
109	2.99251
110	2.99252
111	2.99274
112	2.99236
113	2.99047
114	2.99048
115	2.99048
116	2.99313
117	2.98983
118	2.99198
Finished writing Internal Node Voltage Phase Angles
