
****************** INTERNAL TRANSMISSION LINES FLOWS *********************
TRANSMISSION LINE ID	MW FLOW
1	-0.118991 MW
2	-0.391009 MW
3	-0.318991 MW
4	-0.68752 MW
5	-0.0934894 MW
6	-0.946672 MW
7	0.646674 MW
8	0.866267 MW
9	3.26359 MW
10	0.763132 MW
11	0.346266 MW
12	0.156266 MW
13	-3.77075 MW
14	0.507162 MW
15	-3.77075 MW
16	0.369805 MW
17	0.34 MW
18	0.124547 MW
19	0.0312934 MW
20	0.2 MW
22	-0.0154528 MW
23	-0.974173 MW
24	0.073942 MW
25	-0.0152215 MW
26	-0.218707 MW
27	0.752151 MW
28	2.16731 MW
29	0.146242 MW
30	-0.0339679 MW
31	0.152151 MW
32	-0.103157 MW
33	-0.12075 MW
34	-0.283157 MW
35	-0.423157 MW
36	-0.523157 MW
37	-0.203158 MW
38	-1.31745 MW
39	0.927451 MW
40	-0.101579 MW
41	-0.101579 MW
42	0.725602 MW
43	1.25162 MW
44	1.90553 MW
45	0.322661 MW
46	0.110159 MW
47	0.1988 MW
48	0.152661 MW
49	-0.0873392 MW
50	0.245386 MW
51	-0.312441 MW
52	0.0339678 MW
53	0.101202 MW
54	-0.245221 MW
55	0.290276 MW
56	-1.04289 MW
57	0.041862 MW
58	0.0197221 MW
59	-0.349726 MW
60	2.04525 MW
61	0.253459 MW
62	0.153964 MW
63	-1.79987 MW
64	-0.0165408 MW
65	0.104986 MW
66	-0.167563 MW
67	-0.265014 MW
68	-0.401288 MW
69	-0.401288 MW
70	-0.138138 MW
71	-0.298138 MW
72	-0.341616 MW
73	-0.486522 MW
74	-0.320154 MW
75	-0.142254 MW
76	-0.0561663 MW
77	-0.603987 MW
78	-0.342254 MW
79	0.542095 MW
80	0.670008 MW
81	0.392484 MW
82	0.389786 MW
83	-1.16773 MW
84	-1.16773 MW
85	-0.507029 MW
86	0.372095 MW
87	0.293601 MW
88	0.206407 MW
89	0.113601 MW
90	-0.116399 MW
91	0.0699017 MW
92	0.162386 MW
93	-0.294205 MW
94	-0.224587 MW
95	-0.335511 MW
96	-0.252095 MW
97	-0.0864069 MW
98	-0.274948 MW
99	-0.288753 MW
100	-0.456856 MW
101	-0.543809 MW
102	1.66395 MW
103	-1.13534 MW
104	-0.101513 MW
105	0.256177 MW
106	0.594627 MW
107	-0.373129 MW
108	-0.242207 MW
109	-1.66395 MW
110	-2.25857 MW
111	0.336081 MW
112	-1.11817 MW
113	0.522207 MW
114	-0.719912 MW
115	-0.398251 MW
116	8.27322e-07 MW
117	0.993597 MW
118	1.01571 MW
119	0.486897 MW
120	0.101579 MW
121	0.146543 MW
122	-0.0161044 MW
123	0.101579 MW
124	-1.95634e-12 MW
125	-0.533457 MW
126	-0.373885 MW
127	0.37003 MW
128	-0.63997 MW
129	-0.0400297 MW
130	0.461236 MW
131	-0.934429 MW
132	-0.431617 MW
133	-0.232145 MW
134	-0.248767 MW
135	-0.638767 MW
136	-0.398251 MW
137	0.0847017 MW
138	0.157728 MW
139	0.131721 MW
140	-0.0802507 MW
141	-0.581538 MW
142	-0.190606 MW
143	-0.315654 MW
144	-0.465884 MW
145	-0.425654 MW
146	0.176482 MW
147	-0.554915 MW
148	-0.753106 MW
149	-0.0335176 MW
150	-1.03491 MW
151	0.320557 MW
152	0.604461 MW
153	1.79871 MW
154	0.57454 MW
155	0.145019 MW
156	0.145019 MW
157	0.618999 MW
158	0.563404 MW
159	0.275061 MW
160	0.410802 MW
161	0.498999 MW
162	0.546084 MW
163	0.352093 MW
164	-0.135774 MW
165	0.126084 MW
166	-0.00772791 MW
167	-0.208279 MW
168	-0.0802508 MW
169	-0.140802 MW
170	0.848115 MW
171	0.427917 MW
172	0.457134 MW
173	-0.360802 MW
174	0.270007 MW
175	0.337148 MW
176	0.346136 MW
177	0.317924 MW
178	0.0981908 MW
179	0.154675 MW
180	0.0922065 MW
181	0.125325 MW
182	0.0722065 MW
183	-0.00779363 MW
184	-0.301658 MW
185	0.25 MW
186	0.0212019 MW
Finished writing Internal Transmission lines' MW Flows
