
****************** INTERNAL NODE VOLTAGE PHASE ANGLE VALUES *********************
NODE ID	VOLTAGE PHASE ANGLE
1	3.00377
2	3.00389
3	3.00393
4	3.0046
5	3.00468
6	3.00421
7	3.00414
8	3.00554
9	3.00669
10	3.00791
11	3.00416
12	3.00408
13	3.00393
14	3.00399
15	3.004
16	3.00405
17	3.00444
18	3.00405
19	3.00398
20	3.0041
21	3.00434
22	3.00475
23	3.00558
24	3.00569
25	3.00664
26	3.00692
27	3.0046
28	3.00432
29	3.00418
30	3.00528
31	3.00421
32	3.00452
33	3.00403
34	3.00428
35	3.0042
36	3.0042
37	3.00438
38	3.00515
39	3.00411
40	3.00412
41	3.00407
42	3.00443
43	3.00421
44	3.00455
45	3.00482
46	3.00528
47	3.00569
48	3.00555
49	3.00572
50	3.00531
51	3.0048
52	3.00463
53	3.00445
54	3.00459
55	3.00454
56	3.00457
57	3.00482
58	3.00466
59	3.00526
60	3.00592
61	3.00608
62	3.00598
63	3.0059
64	3.00624
65	3.00692
66	3.00679
67	3.00626
68	3.0071
69	3.00737
70	3.0061
71	3.00607
72	3.00588
73	3.00607
74	3.00591
75	3.00613
76	3.00593
77	3.00688
78	3.00682
79	3.00688
80	3.00732
81	3.00718
82	3.00709
83	3.00731
84	3.00773
85	3.00801
86	3.00779
87	3.00786
88	3.00858
89	3.00932
90	3.00872
91	3.0086
92	3.00842
93	3.00789
94	3.00753
95	3.00728
96	3.0072
97	3.00719
98	3.00721
99	3.00732
100	3.00763
101	3.0078
102	3.00819
103	3.00718
104	3.00675
105	3.00663
106	3.00658
107	3.00635
108	3.00657
109	3.00655
110	3.00655
111	3.00678
112	3.00639
113	3.00445
114	3.00445
115	3.00445
116	3.0071
117	3.0038
118	3.00595
Finished writing Internal Node Voltage Phase Angles
