
****************** INTERNAL NODE VOLTAGE PHASE ANGLE VALUES *********************
NODE ID	VOLTAGE PHASE ANGLE
1	2.99521
2	2.99533
3	2.99538
4	2.99604
5	2.99612
6	2.99565
7	2.99558
8	2.99699
9	2.99814
10	2.99935
11	2.9956
12	2.99553
13	2.99537
14	2.99543
15	2.99544
16	2.99549
17	2.99588
18	2.99549
19	2.99541
20	2.99554
21	2.99579
22	2.9962
23	2.99704
24	2.99715
25	2.99809
26	2.99837
27	2.99605
28	2.99577
29	2.99563
30	2.99672
31	2.99566
32	2.99597
33	2.99546
34	2.99569
35	2.99562
36	2.99561
37	2.9958
38	2.99659
39	2.99555
40	2.99558
41	2.99554
42	2.99592
43	2.99539
44	2.9954
45	2.99555
46	2.99649
47	2.99714
48	2.99704
49	2.99729
50	2.99688
51	2.99636
52	2.99619
53	2.996
54	2.99614
55	2.99609
56	2.99612
57	2.99637
58	2.99621
59	2.9968
60	2.99746
61	2.99761
62	2.99752
63	2.99744
64	2.99777
65	2.99844
66	2.99834
67	2.9978
68	2.99861
69	2.99888
70	2.9976
71	2.99756
72	2.99737
73	2.99756
74	2.99741
75	2.99763
76	2.99743
77	2.99838
78	2.99833
79	2.99839
80	2.99884
81	2.99869
82	2.99858
83	2.9988
84	2.99921
85	2.99949
86	2.99927
87	2.99934
88	3.00005
89	3.00079
90	3.00019
91	3.00006
92	2.99988
93	2.99936
94	2.99899
95	2.99875
96	2.99868
97	2.99869
98	2.9987
99	2.999
100	2.99907
101	2.99925
102	2.99965
103	2.99862
104	2.9982
105	2.99808
106	2.99802
107	2.99779
108	2.99801
109	2.99799
110	2.998
111	2.99822
112	2.99784
113	2.99589
114	2.9959
115	2.9959
116	2.99861
117	2.99525
118	2.99745
Finished writing Internal Node Voltage Phase Angles
