
****************** INTERNAL TRANSMISSION LINES FLOWS *********************
TRANSMISSION LINE ID	MW FLOW
1	-0.122781 MW
2	-0.387219 MW
3	-0.322781 MW
4	-0.678901 MW
5	-0.0983186 MW
6	-0.92441 MW
7	0.624429 MW
8	0.850608 MW
9	3.19201 MW
10	0.738087 MW
11	0.330612 MW
12	0.140612 MW
13	-3.77075 MW
14	0.578733 MW
15	-3.77075 MW
16	0.370042 MW
17	0.29247 MW
18	0.112196 MW
19	0.0196185 MW
20	0.2 MW
21	-0.0475297 MW
22	-0.027804 MW
23	-0.969474 MW
24	0.000498169 MW
25	-0.0063615 MW
26	-0.230382 MW
27	0.721099 MW
28	1.90189 MW
29	0.023882 MW
30	-0.152955 MW
31	0.121099 MW
32	-0.214873 MW
33	-0.113531 MW
34	-0.394873 MW
35	-0.534872 MW
36	-0.634872 MW
37	-0.867878 MW
38	-0.994431 MW
39	1.15744 MW
40	-0.433939 MW
41	-0.433939 MW
42	0.413927 MW
43	1.26296 MW
44	2.2172 MW
45	0.357599 MW
46	0.0946235 MW
47	0.190741 MW
48	0.187599 MW
49	-0.0524027 MW
50	0.89404 MW
51	-0.399865 MW
52	0.152956 MW
53	0.109243 MW
54	-0.236362 MW
55	0.330305 MW
56	-0.67364 MW
57	-0.360173 MW
58	-0.0203167 MW
59	-0.30969 MW
60	0.89404 MW
61	-0.114706 MW
62	-0.210914 MW
64	-0.384706 MW
65	-0.260835 MW
66	-0.534784 MW
67	-0.630836 MW
68	-0.76781 MW
69	-0.76781 MW
70	-0.540173 MW
71	-0.700173 MW
72	-0.523483 MW
73	-0.706691 MW
74	-0.434002 MW
75	-0.210273 MW
76	-0.0854729 MW
77	-0.688528 MW
78	-0.410271 MW
79	0.478283 MW
80	0.59279 MW
81	0.327058 MW
82	0.32481 MW
83	-1.52388 MW
84	-1.52388 MW
85	-0.573861 MW
86	0.308284 MW
87	0.269409 MW
88	0.153382 MW
89	0.0894088 MW
90	-0.140591 MW
91	0.050529 MW
92	0.0990007 MW
93	-0.366045 MW
94	-0.17397 MW
95	-0.405499 MW
96	-0.188284 MW
97	-0.0333822 MW
98	-0.338166 MW
99	-0.355145 MW
100	-0.497735 MW
101	-0.588713 MW
102	1.8496 MW
103	-1.19521 MW
104	-0.0825113 MW
105	0.306023 MW
106	0.749247 MW
107	-0.338666 MW
108	-0.207823 MW
109	-1.8496 MW
110	-2.59885 MW
111	0.97952 MW
112	-0.302024 MW
113	0.487823 MW
114	-0.13006 MW
115	-0.171989 MW
116	1.21188e-05 MW
117	1.32952 MW
118	1.15609 MW
119	0.449066 MW
120	0.433938 MW
121	-0.00114814 MW
122	-0.197209 MW
123	0.433939 MW
124	-9.7817e-13 MW
125	-0.681149 MW
126	-0.478675 MW
127	0.286406 MW
128	-0.723593 MW
129	0.0435946 MW
130	0.414013 MW
131	-1.03879 MW
132	-0.479821 MW
133	-0.258628 MW
134	-0.295979 MW
135	-0.685981 MW
136	-0.171989 MW
137	0.0937945 MW
138	0.166826 MW
139	0.135869 MW
140	-0.0761075 MW
141	-0.586367 MW
142	-0.212258 MW
143	-0.317732 MW
144	-0.468637 MW
145	-0.427732 MW
146	0.176483 MW
147	-0.557329 MW
148	-0.755522 MW
149	-0.0335175 MW
150	-1.03733 MW
151	0.320353 MW
152	0.604076 MW
153	1.79549 MW
154	0.573511 MW
155	0.144429 MW
156	0.14443 MW
157	0.618101 MW
158	0.562505 MW
159	0.273545 MW
160	0.409282 MW
161	0.4981 MW
162	0.54771 MW
163	0.353928 MW
164	-0.141034 MW
165	0.12771 MW
166	-0.0168257 MW
167	-0.204131 MW
168	-0.0761075 MW
169	-0.139282 MW
170	0.848113 MW
171	0.427916 MW
172	0.457133 MW
173	-0.359282 MW
174	0.270006 MW
175	0.337147 MW
176	0.346135 MW
177	0.317922 MW
178	0.0981911 MW
179	0.154675 MW
180	0.0922071 MW
181	0.125325 MW
182	0.0722056 MW
183	-0.00779236 MW
184	-0.301658 MW
185	0.25 MW
186	0.0292457 MW
Finished writing Internal Transmission lines' MW Flows
