
****************** INTERNAL TRANSMISSION LINES FLOWS *********************
TRANSMISSION LINE ID	MW FLOW
1	-0.119619 MW
2	-0.390887 MW
3	-0.319619 MW
4	-0.687382 MW
5	-0.0941552 MW
6	-0.940678 MW
7	0.640744 MW
8	0.865107 MW
9	3.25011 MW
10	0.756449 MW
11	0.345195 MW
12	0.155195 MW
13	-3.77177 MW
14	0.521832 MW
15	-3.77177 MW
16	0.386871 MW
17	0.310805 MW
18	0.132864 MW
19	0.0374852 MW
20	0.2 MW
21	-0.0291952 MW
22	-0.00713636 MW
23	-0.987403 MW
24	0.0684506 MW
25	-0.0176959 MW
26	-0.212515 MW
27	0.755794 MW
28	2.1779 MW
29	0.145882 MW
30	-0.034138 MW
31	0.155758 MW
32	-0.103688 MW
33	-0.122457 MW
34	-0.284539 MW
35	-0.424088 MW
36	-0.524575 MW
37	-0.203545 MW
38	-1.31891 MW
39	0.927779 MW
40	-0.101639 MW
41	-0.101524 MW
42	0.727371 MW
43	1.25238 MW
44	1.90445 MW
45	0.322957 MW
46	0.110566 MW
47	0.198802 MW
48	0.153051 MW
49	-0.0871009 MW
50	0.24868 MW
51	-0.31284 MW
52	0.0344129 MW
53	0.100772 MW
54	-0.247693 MW
55	0.290229 MW
56	-1.04508 MW
57	0.0423024 MW
58	0.0198044 MW
59	-0.350098 MW
60	2.04932 MW
61	0.25334 MW
62	0.153901 MW
63	-1.80061 MW
64	-0.0165079 MW
65	0.104892 MW
66	-0.167585 MW
67	-0.265009 MW
68	-0.401304 MW
69	-0.401304 MW
70	-0.137796 MW
71	-0.298096 MW
72	-0.342002 MW
73	-0.487608 MW
74	-0.321093 MW
75	-0.142888 MW
76	-0.0566538 MW
77	-0.60462 MW
78	-0.342847 MW
79	0.542342 MW
80	0.671854 MW
81	0.392691 MW
82	0.389992 MW
83	-1.16916 MW
84	-1.16916 MW
85	-0.507477 MW
86	0.372255 MW
87	0.294159 MW
88	0.205571 MW
89	0.112808 MW
90	-0.117188 MW
91	0.0698852 MW
92	0.162429 MW
93	-0.294719 MW
94	-0.224483 MW
95	-0.336051 MW
96	-0.252303 MW
97	-0.0850337 MW
98	-0.275419 MW
99	-0.289248 MW
100	-0.45722 MW
101	-0.544193 MW
102	1.66529 MW
103	-1.13571 MW
104	-0.10163 MW
105	0.256136 MW
106	0.595409 MW
107	-0.373194 MW
108	-0.242236 MW
109	-1.66529 MW
110	-2.26088 MW
111	0.338108 MW
112	-1.12216 MW
113	0.522312 MW
114	-0.716541 MW
115	-0.405518 MW
116	-0.000121315 MW
117	0.994138 MW
118	1.01612 MW
119	0.488903 MW
120	0.101926 MW
121	0.146446 MW
122	-0.0162353 MW
123	0.101708 MW
124	0 MW
125	-0.533597 MW
126	-0.373122 MW
127	0.369322 MW
128	-0.638552 MW
129	-0.0396007 MW
130	0.454434 MW
131	-0.94975 MW
132	-0.438694 MW
133	-0.198873 MW
134	-0.25563 MW
135	-0.645745 MW
136	-0.405518 MW
137	0.0824479 MW
138	0.155492 MW
139	0.116361 MW
140	-0.0956422 MW
141	-0.472834 MW
142	-0.265914 MW
144	-0.67265 MW
145	-0.11 MW
146	0.176439 MW
147	-0.50051 MW
148	-0.698649 MW
149	-0.0335289 MW
150	-0.980538 MW
151	0.325171 MW
152	0.613161 MW
153	1.87221 MW
154	0.598019 MW
155	0.158528 MW
156	0.158504 MW
157	0.655837 MW
158	0.600305 MW
159	0.293649 MW
160	0.429596 MW
161	0.535972 MW
162	0.583484 MW
163	0.394241 MW
164	-0.141753 MW
165	0.16337 MW
166	-0.00545221 MW
167	-0.223702 MW
168	-0.0956143 MW
169	-0.159401 MW
170	0.848372 MW
171	0.428116 MW
172	0.457311 MW
173	-0.379426 MW
174	0.270178 MW
175	0.337365 MW
176	0.346259 MW
177	0.318135 MW
178	0.0980432 MW
179	0.154661 MW
180	0.0924523 MW
181	0.125356 MW
182	0.0720746 MW
183	-0.00813703 MW
184	-0.301721 MW
185	0.250009 MW
186	0.0207915 MW
Finished writing Internal Transmission lines' MW Flows
