
****************** INTERNAL NODE VOLTAGE PHASE ANGLE VALUES *********************
NODE ID	VOLTAGE PHASE ANGLE
1	3.01235
2	3.01247
3	3.01251
4	3.01318
5	3.01326
6	3.01279
7	3.01272
8	3.01412
9	3.01527
10	3.01649
11	3.01274
12	3.01266
13	3.01251
14	3.01257
15	3.01258
16	3.01263
17	3.01301
18	3.01263
19	3.01256
20	3.01267
21	3.01291
22	3.01332
23	3.01414
24	3.01423
25	3.01521
26	3.01549
27	3.01317
28	3.01289
29	3.01275
30	3.01386
31	3.01278
32	3.01308
33	3.01261
34	3.01287
35	3.01279
36	3.01279
37	3.01297
38	3.01374
39	3.0127
40	3.01271
41	3.01266
42	3.01302
43	3.0128
44	3.01315
45	3.01342
46	3.01388
47	3.01429
48	3.01415
49	3.01433
50	3.01392
51	3.01341
52	3.01324
53	3.01305
54	3.01319
55	3.01315
56	3.01318
57	3.01342
58	3.01326
59	3.01387
60	3.01453
61	3.01469
62	3.01459
63	3.01452
64	3.01485
65	3.01553
66	3.0154
67	3.01487
68	3.01572
69	3.01595
70	3.01459
71	3.01456
72	3.0144
73	3.01456
74	3.01434
75	3.01453
76	3.01446
77	3.01559
78	3.01553
79	3.01558
80	3.01601
81	3.01582
82	3.01577
83	3.01599
84	3.0164
85	3.01667
86	3.01646
87	3.01653
88	3.01724
89	3.01798
90	3.01737
91	3.01725
92	3.01707
93	3.01654
94	3.01617
95	3.01594
96	3.01587
97	3.01587
98	3.01588
99	3.01618
100	3.01625
101	3.01643
102	3.01684
103	3.01581
104	3.01538
105	3.01526
106	3.01521
107	3.01498
108	3.01519
109	3.01517
110	3.01518
111	3.01541
112	3.01502
113	3.01302
114	3.01302
115	3.01302
116	3.01572
117	3.01238
118	3.01441
Finished writing Internal Node Voltage Phase Angles
