
****************** INTERNAL NODE VOLTAGE PHASE ANGLE VALUES *********************
NODE ID	VOLTAGE PHASE ANGLE
1	0.0465897
2	0.0467046
3	0.0467571
4	0.0474329
5	0.0475095
6	0.0470328
7	0.0469573
8	0.0483952
9	0.0495453
10	0.0507595
11	0.046979
12	0.0468986
13	0.0467394
14	0.0467916
15	0.0467696
16	0.04684
17	0.0471636
18	0.0468049
19	0.0467506
20	0.0469148
21	0.0471868
22	0.0476333
23	0.0485243
24	0.0486149
25	0.0501677
26	0.0502481
27	0.046261
28	0.0462084
29	0.0463107
30	0.0481665
31	0.0464261
32	0.0466704
33	0.0468293
34	0.0471237
35	0.0470489
36	0.0470466
37	0.0472239
38	0.0480102
39	0.046959
40	0.0469711
41	0.0469217
42	0.0472842
43	0.0470605
44	0.0474101
45	0.0476825
46	0.0481487
47	0.0485573
48	0.0484185
49	0.0485916
50	0.0481842
51	0.0476743
52	0.0475018
53	0.0473163
54	0.0474584
55	0.0474091
56	0.047443
57	0.0476861
58	0.0475261
59	0.048134
60	0.0487968
61	0.0489501
62	0.0488537
63	0.0487767
64	0.0491097
65	0.0497924
66	0.0496667
67	0.0491369
68	0.0499735
69	0.0502432
70	0.0489938
71	0.0489612
72	0.0487954
73	0.0489612
74	0.0487945
75	0.0490095
76	0.0488076
77	0.0497517
78	0.0496944
79	0.0497549
80	0.0502039
81	0.0500548
82	0.0499493
83	0.0501624
84	0.050579
85	0.0508518
86	0.0506348
87	0.0507043
88	0.0514178
89	0.0521546
90	0.051552
91	0.0514307
92	0.0512463
93	0.0507213
94	0.050356
95	0.050119
96	0.0500501
97	0.0500567
98	0.0500617
99	0.0503694
100	0.0504347
101	0.0506125
102	0.0510166
103	0.0499895
104	0.0495618
105	0.0494416
106	0.0493879
107	0.0491586
108	0.0493768
109	0.049356
110	0.0493619
111	0.0495897
112	0.0492019
113	0.0470999
114	0.0464015
115	0.0463642
116	0.0499735
117	0.0466186
118	0.0488305
Finished writing Internal Node Voltage Phase Angles
