
****************** INTERNAL TRANSMISSION LINES FLOWS *********************
TRANSMISSION LINE ID	MW FLOW
1	-0.11449 MW
2	-0.39551 MW
3	-0.31449 MW
4	-0.697757 MW
5	-0.0877534 MW
6	-0.963596 MW
7	0.663594 MW
8	0.884864 MW
9	3.3284 MW
10	0.782181 MW
11	0.364864 MW
12	0.174864 MW
13	-3.77074 MW
14	0.442339 MW
15	-3.77074 MW
16	0.406758 MW
17	0.339016 MW
18	0.165108 MW
19	0.0565298 MW
20	0.2 MW
21	-0.000983602 MW
22	0.0251082 MW
23	-1.06862 MW
24	0.204494 MW
25	-0.0117507 MW
26	-0.19347 MW
27	0.845047 MW
28	2.51964 MW
29	0.224386 MW
30	0.0781213 MW
31	0.245047 MW
32	0.135933 MW
33	-0.136392 MW
34	-0.0440665 MW
35	-0.184067 MW
36	-0.284067 MW
37	-0.478198 MW
39	0.124131 MW
40	-0.239099 MW
41	-0.239099 MW
42	0.0212225 MW
43	1.86471 MW
44	2.60992 MW
45	0.385773 MW
46	0.472416 MW
47	0.386517 MW
48	0.215773 MW
49	-0.0242269 MW
50	0.532614 MW
51	-0.171184 MW
52	-0.0781208 MW
53	-0.0865158 MW
54	-0.241751 MW
55	0.286173 MW
56	-1.08072 MW
57	0.0681542 MW
58	0.0238268 MW
59	-0.353826 MW
60	2.13091 MW
61	0.277163 MW
62	0.177456 MW
63	-1.5983 MW
64	0.00716286 MW
65	0.128539 MW
66	-0.14392 MW
67	-0.241461 MW
68	-0.37769 MW
69	-0.37769 MW
70	-0.111846 MW
71	-0.271846 MW
72	-0.327685 MW
73	-0.474161 MW
74	-0.30793 MW
75	-0.140543 MW
76	-0.0744448 MW
77	-0.573486 MW
78	-0.340542 MW
79	0.542957 MW
80	0.671051 MW
81	0.393368 MW
82	0.390664 MW
83	-1.1629 MW
84	-1.1629 MW
85	-0.47735 MW
86	0.372957 MW
87	0.293928 MW
88	0.207123 MW
89	0.113928 MW
90	-0.116072 MW
91	0.0701642 MW
92	0.163246 MW
93	-0.293232 MW
94	-0.225272 MW
95	-0.334563 MW
96	-0.252957 MW
97	-0.0871236 MW
98	-0.274092 MW
99	-0.287854 MW
100	-0.456301 MW
101	-0.543199 MW
102	1.66142 MW
103	-1.13453 MW
104	-0.101768 MW
105	0.255505 MW
106	0.592517 MW
107	-0.373593 MW
108	-0.242669 MW
109	-1.66142 MW
110	-2.25394 MW
111	0.327354 MW
112	-0.903242 MW
113	0.522669 MW
114	-0.573693 MW
115	-0.329536 MW
116	-7.59102e-06 MW
117	1.13585 MW
118	1.07926 MW
119	0.487459 MW
120	0.239099 MW
121	0.086898 MW
122	-0.0892436 MW
123	0.239099 MW
124	-9.7817e-13 MW
125	-0.593102 MW
126	-0.412388 MW
127	0.339304 MW
128	-0.670697 MW
129	-0.00930359 MW
130	0.446902 MW
131	-0.966107 MW
132	-0.44625 MW
133	-0.24017 MW
134	-0.263099 MW
135	-0.653099 MW
136	-0.329536 MW
137	0.0874677 MW
138	0.160495 MW
139	0.132983 MW
140	-0.0789906 MW
141	-0.582989 MW
142	-0.197181 MW
143	-0.316278 MW
144	-0.466711 MW
145	-0.426278 MW
146	0.176482 MW
147	-0.55564 MW
148	-0.753831 MW
149	-0.0335181 MW
150	-1.03564 MW
151	0.320494 MW
152	0.604341 MW
153	1.79771 MW
154	0.57422 MW
155	0.144835 MW
156	0.144835 MW
157	0.618715 MW
158	0.56312 MW
159	0.274592 MW
160	0.410332 MW
161	0.498715 MW
162	0.546573 MW
163	0.352645 MW
164	-0.137384 MW
165	0.126573 MW
166	-0.0104954 MW
167	-0.207017 MW
168	-0.0789906 MW
169	-0.140332 MW
170	0.848108 MW
171	0.427916 MW
172	0.457133 MW
173	-0.360332 MW
174	0.270007 MW
175	0.337149 MW
176	0.346133 MW
177	0.317923 MW
178	0.0981921 MW
179	0.154675 MW
180	0.0922037 MW
181	0.125325 MW
182	0.0722036 MW
183	-0.00779647 MW
184	-0.301663 MW
185	0.25 MW
186	-0.166516 MW
Finished writing Internal Transmission lines' MW Flows
