
****************** INTERNAL NODE VOLTAGE PHASE ANGLE VALUES *********************
NODE ID	VOLTAGE PHASE ANGLE
1	3.01613
2	3.01625
3	3.01629
4	3.01696
5	3.01704
6	3.01657
7	3.0165
8	3.0179
9	3.01905
10	3.02027
11	3.01652
12	3.01644
13	3.01629
14	3.01635
15	3.01636
16	3.01641
17	3.01679
18	3.01641
19	3.01634
20	3.01645
21	3.01668
22	3.01709
23	3.01791
24	3.01799
25	3.01898
26	3.01926
27	3.01694
28	3.01666
29	3.01652
30	3.01764
31	3.01655
32	3.01685
33	3.01639
34	3.01665
35	3.01658
36	3.01658
37	3.01675
38	3.01752
39	3.01649
40	3.0165
41	3.01645
42	3.01681
43	3.01659
44	3.01694
45	3.01721
46	3.01767
47	3.01808
48	3.01794
49	3.01812
50	3.01771
51	3.0172
52	3.01703
53	3.01685
54	3.01699
55	3.01694
56	3.01697
57	3.01721
58	3.01706
59	3.01767
60	3.01833
61	3.01848
62	3.01839
63	3.01831
64	3.01865
65	3.01933
66	3.0192
67	3.01867
68	3.01952
69	3.01973
70	3.01832
71	3.01829
72	3.01814
73	3.01829
74	3.01803
75	3.01821
76	3.01736
77	3.01945
78	3.01938
79	3.01944
80	3.01986
81	3.01964
82	3.01963
83	3.01984
84	3.02025
85	3.02052
86	3.02031
87	3.02038
88	3.02109
89	3.02182
90	3.02122
91	3.0211
92	3.02091
93	3.02039
94	3.02002
95	3.01978
96	3.01972
97	3.01972
98	3.01972
99	3.02003
100	3.0201
101	3.02028
102	3.02068
103	3.01965
104	3.01922
105	3.0191
106	3.01905
107	3.01882
108	3.01904
109	3.01902
110	3.01902
111	3.01925
112	3.01886
113	3.0168
114	3.01679
115	3.01679
116	3.01952
117	3.01616
118	3.01773
Finished writing Internal Node Voltage Phase Angles
