
****************** INTERNAL NODE VOLTAGE PHASE ANGLE VALUES *********************
NODE ID	VOLTAGE PHASE ANGLE
1	2.97673
2	2.97685
3	2.9769
4	2.97757
5	2.97764
6	2.97717
7	2.9771
8	2.97851
9	2.97966
10	2.98087
11	2.97712
12	2.97705
13	2.9769
14	2.97696
15	2.97697
16	2.97702
17	2.9774
18	2.97702
19	2.97694
20	2.97706
21	2.97731
22	2.97772
23	2.97855
24	2.97865
25	2.9796
26	2.97988
27	2.97756
28	2.97729
29	2.97714
30	2.97824
31	2.97717
32	2.97748
33	2.97699
34	2.97725
35	2.97717
36	2.97717
37	2.97735
38	2.97811
39	2.97709
40	2.9771
41	2.97706
42	2.97743
43	2.9772
44	2.97756
45	2.97783
46	2.9783
47	2.9787
48	2.97858
49	2.97875
50	2.97676
51	2.97766
52	2.97746
53	2.97722
54	2.97731
55	2.97725
56	2.97727
57	2.97699
58	2.97744
59	2.97809
60	2.97881
61	2.97897
62	2.97888
63	2.97878
64	2.97913
65	2.97986
66	2.97976
67	2.9792
68	2.98004
69	2.98032
70	2.97906
71	2.97903
72	2.97884
73	2.97903
74	2.97887
75	2.97908
76	2.97888
77	2.97983
78	2.97977
79	2.97983
80	2.98028
81	2.98013
82	2.98002
83	2.98024
84	2.98065
85	2.98093
86	2.98071
87	2.98078
88	2.98149
89	2.98223
90	2.98163
91	2.9815
92	2.98132
93	2.9808
94	2.98043
95	2.98019
96	2.98012
97	2.98013
98	2.98014
99	2.98044
100	2.98051
101	2.98069
102	2.98109
103	2.98006
104	2.97964
105	2.97952
106	2.97946
107	2.97923
108	2.97945
109	2.97943
110	2.97944
111	2.97966
112	2.97928
113	2.97741
114	2.97742
115	2.97742
116	2.98004
117	2.97677
118	2.9789
Finished writing Internal Node Voltage Phase Angles
