
****************** INTERNAL NODE VOLTAGE PHASE ANGLE VALUES *********************
NODE ID	VOLTAGE PHASE ANGLE
1	5.98969
2	5.98981
3	5.98986
4	5.99052
5	5.9906
6	5.99013
7	5.99006
8	5.99147
9	5.99262
10	5.99383
11	5.99008
12	5.99001
13	5.98986
14	5.98991
15	5.98993
16	5.98998
17	5.99036
18	5.98998
19	5.9899
20	5.99002
21	5.99026
22	5.99068
23	5.99151
24	5.99161
25	5.99256
26	5.99284
27	5.99052
28	5.99025
29	5.9901
30	5.9912
31	5.99013
32	5.99044
33	5.98995
34	5.9902
35	5.99013
36	5.99012
37	5.9903
38	5.99107
39	5.99003
40	5.99004
41	5.98999
42	5.99035
43	5.99013
44	5.99047
45	5.99074
46	5.9912
47	5.99161
48	5.99147
49	5.99165
50	5.99124
51	5.99073
52	5.99055
53	5.99037
54	5.99051
55	5.99046
56	5.9905
57	5.99074
58	5.99058
59	5.99119
60	5.99185
61	5.992
62	5.99191
63	5.99183
64	5.99216
65	5.99284
66	5.99272
67	5.99219
68	5.99302
69	5.99329
70	5.99203
71	5.99199
72	5.99181
73	5.99199
74	5.99183
75	5.99205
76	5.99185
77	5.9928
78	5.99274
79	5.9928
80	5.99325
81	5.9931
82	5.993
83	5.99323
84	5.99366
85	5.99394
86	5.99372
87	5.99379
88	5.99452
89	5.99527
90	5.99402
91	5.99412
92	5.99427
93	5.99375
94	5.99339
95	5.99316
96	5.99309
97	5.9931
98	5.9931
99	5.99341
100	5.99347
101	5.99364
102	5.99404
103	5.99302
104	5.9926
105	5.99248
106	5.99242
107	5.99219
108	5.99241
109	5.99239
110	5.9924
111	5.99262
112	5.99224
113	5.99037
114	5.99038
115	5.99037
116	5.99302
117	5.98973
118	5.99187
Finished writing Internal Node Voltage Phase Angles
