
****************** INTERNAL NODE VOLTAGE PHASE ANGLE VALUES *********************
NODE ID	VOLTAGE PHASE ANGLE
1	5.89639
2	5.8965
3	5.89655
4	5.89722
5	5.89729
6	5.89683
7	5.89675
8	5.89816
9	5.89931
10	5.90052
11	5.89678
12	5.8967
13	5.89655
14	5.89661
15	5.89662
16	5.89667
17	5.89706
18	5.89667
19	5.8966
20	5.89671
21	5.89695
22	5.89736
23	5.89819
24	5.89829
25	5.89924
26	5.89952
27	5.89717
28	5.89682
29	5.89659
30	5.8979
31	5.89687
32	5.89712
33	5.89664
34	5.89689
35	5.89682
36	5.89682
37	5.89699
38	5.89776
39	5.89672
40	5.89673
41	5.89668
42	5.89704
43	5.89682
44	5.89716
45	5.89743
46	5.89789
47	5.8983
48	5.89816
49	5.89834
50	5.89793
51	5.89742
52	5.89724
53	5.89706
54	5.8972
55	5.89715
56	5.89719
57	5.89743
58	5.89727
59	5.89788
60	5.89854
61	5.89869
62	5.8986
63	5.89852
64	5.89885
65	5.89953
66	5.89941
67	5.89888
68	5.89971
69	5.89998
70	5.89871
71	5.89868
72	5.89849
73	5.89868
74	5.89852
75	5.89874
76	5.89854
77	5.89949
78	5.89943
79	5.89949
80	5.89994
81	5.89979
82	5.89968
83	5.8999
84	5.90031
85	5.90059
86	5.90037
87	5.90044
88	5.90115
89	5.90189
90	5.90129
91	5.90117
92	5.90098
93	5.90046
94	5.90009
95	5.89985
96	5.89978
97	5.89979
98	5.8998
99	5.9001
100	5.90017
101	5.90035
102	5.90075
103	5.89972
104	5.8993
105	5.89918
106	5.89912
107	5.89889
108	5.89911
109	5.89909
110	5.8991
111	5.89932
112	5.89894
113	5.89706
114	5.89704
115	5.89704
116	5.89971
117	5.89642
118	5.89856
Finished writing Internal Node Voltage Phase Angles
