
****************** INTERNAL NODE VOLTAGE PHASE ANGLE VALUES *********************
NODE ID	VOLTAGE PHASE ANGLE
1	3.01228
2	3.0124
3	3.01244
4	3.01311
5	3.01318
6	3.01272
7	3.01264
8	3.01405
9	3.0152
10	3.01642
11	3.01267
12	3.01259
13	3.01244
14	3.0125
15	3.01251
16	3.01256
17	3.01294
18	3.01256
19	3.01249
20	3.01261
21	3.01285
22	3.01326
23	3.01409
24	3.01419
25	3.01515
26	3.01543
27	3.01311
28	3.01283
29	3.01269
30	3.01379
31	3.01272
32	3.01302
33	3.01253
34	3.01279
35	3.01271
36	3.01271
37	3.01289
38	3.01365
39	3.01262
40	3.01263
41	3.01258
42	3.01293
43	3.01272
44	3.01306
45	3.01333
46	3.01379
47	3.0142
48	3.01406
49	3.01423
50	3.01382
51	3.01331
52	3.01314
53	3.01295
54	3.0131
55	3.01305
56	3.01308
57	3.01332
58	3.01316
59	3.01377
60	3.01443
61	3.01459
62	3.01449
63	3.01441
64	3.01475
65	3.01543
66	3.0153
67	3.01477
68	3.01561
69	3.01587
70	3.01461
71	3.01458
72	3.01439
73	3.01458
74	3.01442
75	3.01463
76	3.01443
77	3.01538
78	3.01532
79	3.01538
80	3.01583
81	3.01569
82	3.01558
83	3.01579
84	3.01621
85	3.01648
86	3.01626
87	3.01633
88	3.01705
89	3.01778
90	3.01718
91	3.01706
92	3.01688
93	3.01635
94	3.01599
95	3.01575
96	3.01568
97	3.01569
98	3.01569
99	3.016
100	3.01607
101	3.01624
102	3.01665
103	3.01564
104	3.01523
105	3.01512
106	3.0149
107	3.01475
108	3.01505
109	3.01502
110	3.01502
111	3.01525
112	3.01486
113	3.01295
114	3.01296
115	3.01296
116	3.01561
117	3.01231
118	3.01446
Finished writing Internal Node Voltage Phase Angles
