
****************** INTERNAL NODE VOLTAGE PHASE ANGLE VALUES *********************
NODE ID	VOLTAGE PHASE ANGLE
1	3.02093
2	3.02105
3	3.0211
4	3.02177
5	3.02184
6	3.02137
7	3.0213
8	3.02271
9	3.02386
10	3.02507
11	3.02133
12	3.02125
13	3.0211
14	3.02116
15	3.02117
16	3.02122
17	3.0216
18	3.02122
19	3.02114
20	3.02126
21	3.02151
22	3.02192
23	3.02275
24	3.02285
25	3.0238
26	3.02408
27	3.02176
28	3.02149
29	3.02134
30	3.02244
31	3.02137
32	3.02168
33	3.02119
34	3.02145
35	3.02137
36	3.02137
37	3.02155
38	3.02231
39	3.02128
40	3.0213
41	3.02125
42	3.02162
43	3.02139
44	3.02174
45	3.02202
46	3.02248
47	3.02289
48	3.02276
49	3.02293
50	3.02247
51	3.02189
52	3.0217
53	3.02146
54	3.02156
55	3.02153
56	3.02156
57	3.02187
58	3.0217
59	3.02233
60	3.02304
61	3.02319
62	3.0231
63	3.023
64	3.02335
65	3.02407
66	3.02396
67	3.02341
68	3.02425
69	3.02453
70	3.02326
71	3.02323
72	3.02305
73	3.02323
74	3.02307
75	3.02329
76	3.02308
77	3.02403
78	3.02397
79	3.02403
80	3.02448
81	3.02433
82	3.02423
83	3.02444
84	3.02486
85	3.02513
86	3.02491
87	3.02498
88	3.0257
89	3.02643
90	3.02583
91	3.02571
92	3.02552
93	3.025
94	3.02463
95	3.0244
96	3.02433
97	3.02434
98	3.02434
99	3.02465
100	3.02471
101	3.02489
102	3.02529
103	3.02427
104	3.02384
105	3.02372
106	3.02367
107	3.02344
108	3.02366
109	3.02363
110	3.02364
111	3.02387
112	3.02348
113	3.02161
114	3.02162
115	3.02162
116	3.02425
117	3.02097
118	3.02311
Finished writing Internal Node Voltage Phase Angles
