
****************** INTERNAL NODE VOLTAGE PHASE ANGLE VALUES *********************
NODE ID	VOLTAGE PHASE ANGLE
1	3.00729
2	3.00741
3	3.00745
4	3.00812
5	3.0082
6	3.00773
7	3.00766
8	3.00906
9	3.01021
10	3.01143
11	3.00768
12	3.00761
13	3.00745
14	3.00751
15	3.00753
16	3.00757
17	3.00796
18	3.00757
19	3.0075
20	3.00762
21	3.00786
22	3.00827
23	3.00911
24	3.00921
25	3.01016
26	3.01044
27	3.00812
28	3.00784
29	3.0077
30	3.0088
31	3.00773
32	3.00804
33	3.00755
34	3.0078
35	3.00772
36	3.00772
37	3.0079
38	3.00867
39	3.00763
40	3.00764
41	3.00759
42	3.00795
43	3.00773
44	3.00807
45	3.00834
46	3.0088
47	3.00921
48	3.00907
49	3.00924
50	3.00884
51	3.00833
52	3.00815
53	3.00797
54	3.00811
55	3.00806
56	3.00809
57	3.00834
58	3.00818
59	3.00878
60	3.00945
61	3.0096
62	3.0095
63	3.00943
64	3.00976
65	3.01044
66	3.01032
67	3.00979
68	3.01062
69	3.01089
70	3.00962
71	3.00959
72	3.00941
73	3.00959
74	3.00943
75	3.00965
76	3.00945
77	3.01039
78	3.01034
79	3.0104
80	3.01085
81	3.0107
82	3.01059
83	3.01081
84	3.01122
85	3.01149
86	3.01128
87	3.01135
88	3.01206
89	3.0128
90	3.0122
91	3.01207
92	3.01189
93	3.01136
94	3.011
95	3.01076
96	3.01069
97	3.0107
98	3.01071
99	3.01101
100	3.01108
101	3.01126
102	3.01166
103	3.01069
104	3.0101
105	3.00992
106	3.0099
107	3.00965
108	3.00962
109	3.00949
110	3.00924
111	3.00946
112	3.00908
113	3.00797
114	3.00797
115	3.00797
116	3.01062
117	3.00733
118	3.00947
Finished writing Internal Node Voltage Phase Angles
