
****************** INTERNAL TRANSMISSION LINES FLOWS *********************
TRANSMISSION LINE ID	MW FLOW
1	-0.0829057 MW
2	-0.427094 MW
3	-0.282906 MW
4	-0.769591 MW
5	-0.047503 MW
6	-0.3 MW
8	1.01536 MW
9	3.1626 MW
10	1.07765 MW
11	0.495362 MW
12	0.305362 MW
13	-3.77075 MW
14	0.608148 MW
15	-3.77075 MW
16	0.103043 MW
17	0.274607 MW
18	0.110547 MW
19	0.00969816 MW
20	0.2 MW
21	-0.0653926 MW
22	-0.0294534 MW
23	-1.01926 MW
24	0.0507667 MW
25	-0.0263505 MW
26	-0.240302 MW
27	0.762745 MW
28	2.23806 MW
29	0.142826 MW
30	-0.0370761 MW
31	0.162745 MW
32	-0.107687 MW
33	-0.128801 MW
34	-0.287687 MW
35	-0.427687 MW
36	-0.527687 MW
37	-0.204184 MW
38	-1.32349 MW
39	0.929985 MW
40	-0.102092 MW
41	-0.102092 MW
42	0.73563 MW
43	1.25561 MW
44	1.8955 MW
45	0.324142 MW
46	0.111812 MW
47	0.199656 MW
48	0.154142 MW
49	-0.0858578 MW
50	0.265591 MW
51	-0.314376 MW
52	0.037076 MW
53	0.100345 MW
54	-0.256351 MW
55	0.28955 MW
56	-1.04958 MW
57	0.0412268 MW
58	0.0204494 MW
59	-0.35045 MW
60	2.06285 MW
61	0.252979 MW
62	0.153488 MW
63	-1.79725 MW
64	-0.017021 MW
65	0.104509 MW
66	-0.168042 MW
67	-0.265491 MW
68	-0.401766 MW
69	-0.401766 MW
70	-0.138773 MW
71	-0.298773 MW
72	-0.341902 MW
73	-0.486871 MW
74	-0.32033 MW
75	-0.142364 MW
76	-0.0562285 MW
77	-0.604101 MW
78	-0.342364 MW
79	0.542004 MW
80	0.669898 MW
81	0.392391 MW
82	0.389694 MW
83	-1.16824 MW
84	-1.16824 MW
85	-0.507114 MW
86	0.372004 MW
87	0.293567 MW
88	0.206332 MW
89	0.113567 MW
90	-0.116433 MW
91	0.0698743 MW
92	0.162295 MW
93	-0.294307 MW
94	-0.224516 MW
95	-0.33561 MW
96	-0.252004 MW
97	-0.0863317 MW
98	-0.275038 MW
99	-0.288847 MW
100	-0.456914 MW
101	-0.543872 MW
102	1.66421 MW
103	-1.13543 MW
104	-0.101486 MW
105	0.256248 MW
106	0.594845 MW
107	-0.373081 MW
108	-0.242158 MW
109	-1.66421 MW
110	-2.25906 MW
111	0.336991 MW
112	-1.11695 MW
113	0.522158 MW
114	-0.71903 MW
115	-0.39791 MW
116	3.98046e-07 MW
117	0.994116 MW
118	1.01592 MW
119	0.486842 MW
120	0.102092 MW
121	0.146316 MW
122	-0.0163833 MW
123	0.102092 MW
124	-9.7817e-13 MW
125	-0.533684 MW
126	-0.374045 MW
127	0.369902 MW
128	-0.640098 MW
129	-0.0399016 MW
130	0.461161 MW
131	-0.934587 MW
132	-0.43169 MW
133	-0.232185 MW
134	-0.248838 MW
135	-0.638838 MW
136	-0.39791 MW
137	0.0847153 MW
138	0.157742 MW
139	0.131727 MW
140	-0.0802448 MW
141	-0.581546 MW
142	-0.190639 MW
143	-0.315658 MW
144	-0.465888 MW
145	-0.425658 MW
146	0.176482 MW
147	-0.554919 MW
148	-0.753109 MW
149	-0.0335176 MW
150	-1.03492 MW
151	0.320557 MW
152	0.604461 MW
153	1.7987 MW
154	0.574538 MW
155	0.145018 MW
156	0.145018 MW
157	0.618997 MW
158	0.563402 MW
159	0.275058 MW
160	0.4108 MW
161	0.498997 MW
162	0.546087 MW
163	0.352096 MW
164	-0.135783 MW
165	0.126087 MW
166	-0.00774147 MW
167	-0.208273 MW
168	-0.0802448 MW
169	-0.1408 MW
170	0.848115 MW
171	0.427917 MW
172	0.457134 MW
173	-0.3608 MW
174	0.270007 MW
175	0.337148 MW
176	0.346136 MW
177	0.317924 MW
178	0.098191 MW
179	0.154675 MW
180	0.0922065 MW
181	0.125325 MW
182	0.0722066 MW
183	-0.00779347 MW
184	-0.301658 MW
185	0.25 MW
186	0.020344 MW
Finished writing Internal Transmission lines' MW Flows
