
****************** INTERNAL NODE VOLTAGE PHASE ANGLE VALUES *********************
NODE ID	VOLTAGE PHASE ANGLE
1	2.99617
2	2.99628
3	2.99633
4	2.997
5	2.99707
6	2.99661
7	2.99653
8	2.99794
9	2.99909
10	3.0003
11	2.99656
12	2.99648
13	2.99633
14	2.99639
15	2.9964
16	2.99645
17	2.99683
18	2.99645
19	2.99637
20	2.9965
21	2.99674
22	2.99715
23	2.99798
24	2.99808
25	2.99904
26	2.99931
27	2.997
28	2.99672
29	2.99658
30	2.99768
31	2.9966
32	2.99691
33	2.99642
34	2.99668
35	2.9966
36	2.9966
37	2.99678
38	2.99754
39	2.99651
40	2.99652
41	2.99647
42	2.99684
43	2.99661
44	2.99696
45	2.99723
46	2.9977
47	2.9981
48	2.99797
49	2.99814
50	2.99772
51	2.99719
52	2.99701
53	2.99681
54	2.99694
55	2.99689
56	2.99693
57	2.99719
58	2.99703
59	2.99756
60	2.99815
61	2.99831
62	2.99813
63	2.99821
64	2.99854
65	2.99931
66	2.99927
67	2.9978
68	2.99949
69	2.99976
70	2.9985
71	2.99846
72	2.99828
73	2.99846
74	2.9983
75	2.99852
76	2.99832
77	2.99927
78	2.99921
79	2.99927
80	2.99972
81	2.99957
82	2.99946
83	2.99968
84	3.00009
85	3.00037
86	3.00015
87	3.00022
88	3.00093
89	3.00167
90	3.00107
91	3.00094
92	3.00076
93	3.00024
94	2.99987
95	2.99963
96	2.99956
97	2.99957
98	2.99958
99	2.99988
100	2.99995
101	3.00013
102	3.00053
103	2.9995
104	2.99908
105	2.99896
106	2.9989
107	2.99867
108	2.99889
109	2.99887
110	2.99888
111	2.9991
112	2.99872
113	2.99684
114	2.99685
115	2.99685
116	2.99949
117	2.9962
118	2.99834
Finished writing Internal Node Voltage Phase Angles
