
****************** INTERNAL TRANSMISSION LINES FLOWS *********************
TRANSMISSION LINE ID	MW FLOW
1	-0.119294 MW
2	-0.390706 MW
3	-0.319294 MW
4	-0.686831 MW
5	-0.0938749 MW
6	-0.940678 MW
7	0.640694 MW
8	0.865015 MW
9	3.24894 MW
10	0.756398 MW
11	0.345017 MW
12	0.155017 MW
13	-3.77073 MW
14	0.521798 MW
15	-3.77073 MW
16	0.386295 MW
17	0.31079 MW
18	0.132889 MW
19	0.0375045 MW
20	0.2 MW
21	-0.0292098 MW
22	-0.00711136 MW
23	-0.987439 MW
24	0.0681951 MW
25	-0.017074 MW
26	-0.212496 MW
27	0.755692 MW
28	2.17688 MW
29	0.14572 MW
30	-0.0344484 MW
31	0.15569 MW
32	-0.104286 MW
33	-0.121833 MW
34	-0.284286 MW
35	-0.424286 MW
36	-0.524286 MW
37	-0.204063 MW
38	-1.31812 MW
39	0.927902 MW
40	-0.102031 MW
41	-0.102031 MW
42	0.726833 MW
43	1.25217 MW
44	1.90428 MW
45	0.322879 MW
46	0.110377 MW
47	0.198909 MW
48	0.15288 MW
49	-0.0871204 MW
50	0.249199 MW
51	-0.312747 MW
52	0.0344464 MW
53	0.101082 MW
54	-0.247075 MW
55	0.290272 MW
56	-1.04285 MW
57	0.0407216 MW
58	0.0197297 MW
59	-0.349715 MW
60	2.05197 MW
61	0.27 MW
62	0.142355 MW
63	-1.80277 MW
65	0.107449 MW
66	-0.165091 MW
67	-0.262551 MW
68	-0.398821 MW
69	-0.398821 MW
70	-0.139278 MW
71	-0.299279 MW
72	-0.342077 MW
73	-0.487201 MW
74	-0.320348 MW
75	-0.142521 MW
76	-0.0567913 MW
77	-0.603556 MW
78	-0.34252 MW
79	0.542282 MW
80	0.670236 MW
81	0.392677 MW
82	0.389978 MW
83	-1.1667 MW
84	-1.1667 MW
85	-0.506538 MW
86	0.372284 MW
87	0.293672 MW
88	0.206564 MW
89	0.113672 MW
90	-0.116328 MW
91	0.0699583 MW
92	0.162577 MW
93	-0.293999 MW
94	-0.224731 MW
95	-0.33531 MW
96	-0.252284 MW
97	-0.0865627 MW
98	-0.274767 MW
99	-0.288563 MW
100	-0.456741 MW
101	-0.543681 MW
102	1.66342 MW
103	-1.13517 MW
104	-0.101571 MW
105	0.256028 MW
106	0.594191 MW
107	-0.373231 MW
108	-0.242308 MW
109	-1.66342 MW
110	-2.25762 MW
111	0.334236 MW
112	-1.11832 MW
113	0.522308 MW
114	-0.71996 MW
115	-0.398118 MW
116	1.90674e-05 MW
117	0.994085 MW
118	1.01595 MW
119	0.487006 MW
120	0.102032 MW
121	0.146355 MW
122	-0.0163333 MW
123	0.102031 MW
124	-9.7817e-13 MW
125	-0.533641 MW
126	-0.373978 MW
127	0.369954 MW
128	-0.640044 MW
129	-0.0399547 MW
130	0.461202 MW
131	-0.934462 MW
132	-0.431632 MW
133	-0.232138 MW
134	-0.248778 MW
135	-0.63878 MW
136	-0.398118 MW
137	0.0847128 MW
138	0.15774 MW
139	0.131732 MW
140	-0.08024 MW
141	-0.581527 MW
142	-0.190609 MW
143	-0.31565 MW
144	-0.465877 MW
145	-0.425649 MW
146	0.176482 MW
147	-0.55491 MW
148	-0.7531 MW
149	-0.0335174 MW
150	-1.03491 MW
151	0.320557 MW
152	0.60446 MW
153	1.7987 MW
154	0.574536 MW
155	0.145016 MW
156	0.145016 MW
157	0.618992 MW
158	0.563398 MW
159	0.275058 MW
160	0.410799 MW
161	0.498994 MW
162	0.546074 MW
163	0.352082 MW
164	-0.135772 MW
165	0.126074 MW
166	-0.00773847 MW
167	-0.208268 MW
168	-0.0802399 MW
169	-0.140799 MW
170	0.848118 MW
171	0.427918 MW
172	0.457135 MW
173	-0.3608 MW
174	0.270007 MW
175	0.337148 MW
176	0.346135 MW
177	0.317924 MW
178	0.0981915 MW
179	0.154675 MW
180	0.0922058 MW
181	0.125325 MW
182	0.0722036 MW
183	-0.00779351 MW
184	-0.301657 MW
185	0.25 MW
186	0.0210988 MW
Finished writing Internal Transmission lines' MW Flows
