
****************** INTERNAL TRANSMISSION LINES FLOWS *********************
TRANSMISSION LINE ID	MW FLOW
1	-0.118467 MW
2	-0.391536 MW
3	-0.318467 MW
4	-0.688713 MW
5	-0.0928205 MW
6	-0.944749 MW
7	0.644712 MW
8	0.868435 MW
9	3.26277 MW
10	0.760928 MW
11	0.348435 MW
12	0.158435 MW
13	-3.77073 MW
14	0.507954 MW
15	-3.77073 MW
16	0.389513 MW
17	0.316167 MW
18	0.139077 MW
19	0.0398447 MW
20	0.2 MW
21	-0.0238328 MW
22	-0.000923473 MW
23	-1.01095 MW
24	0.14022 MW
25	-0.0540324 MW
26	-0.210155 MW
27	0.794421 MW
28	2.22987 MW
29	0.142123 MW
30	-0.0377748 MW
31	0.194421 MW
32	-0.115349 MW
34	-0.29535 MW
35	-0.43535 MW
36	-0.535351 MW
37	-0.216548 MW
38	-1.32039 MW
39	0.931581 MW
40	-0.108272 MW
41	-0.108273 MW
42	0.732262 MW
43	1.25534 MW
44	1.89886 MW
45	0.324304 MW
46	0.111553 MW
47	0.199485 MW
48	0.154302 MW
49	-0.0856951 MW
50	0.176966 MW
51	-0.314923 MW
52	0.0377791 MW
53	0.100438 MW
54	-0.284034 MW
55	0.301557 MW
56	-0.938891 MW
57	0.0473156 MW
58	0.00844801 MW
59	-0.338453 MW
60	1.97565 MW
61	0.256892 MW
62	0.157366 MW
63	-1.79869 MW
64	-0.0131082 MW
65	0.108399 MW
66	-0.164137 MW
67	-0.261601 MW
68	-0.397868 MW
69	-0.397868 MW
70	-0.132684 MW
71	-0.292683 MW
72	-0.339031 MW
73	-0.483651 MW
74	-0.318334 MW
75	-0.141489 MW
76	-0.0569274 MW
77	-0.601403 MW
78	-0.341485 MW
79	0.542567 MW
80	0.670582 MW
81	0.39297 MW
82	0.390269 MW
83	-1.16507 MW
84	-1.16507 MW
85	-0.504666 MW
86	0.372571 MW
87	0.293781 MW
88	0.206802 MW
89	0.113781 MW
90	-0.11622 MW
91	0.0700544 MW
92	0.162895 MW
93	-0.293667 MW
94	-0.22498 MW
95	-0.33499 MW
96	-0.25257 MW
97	-0.0868024 MW
98	-0.274476 MW
99	-0.288258 MW
100	-0.456552 MW
101	-0.543476 MW
102	1.66256 MW
103	-1.13491 MW
104	-0.101652 MW
105	0.255813 MW
106	0.593455 MW
107	-0.373384 MW
108	-0.242461 MW
109	-1.66256 MW
110	-2.25599 MW
111	0.331254 MW
112	-1.10961 MW
113	0.522461 MW
114	-0.714363 MW
115	-0.395283 MW
116	4.83357e-05 MW
117	1.00058 MW
118	1.01889 MW
119	0.487198 MW
120	0.108267 MW
121	0.143665 MW
122	-0.019633 MW
123	0.108273 MW
124	0 MW
125	-0.536333 MW
126	-0.375677 MW
127	0.368596 MW
128	-0.641398 MW
129	-0.0385965 MW
130	0.460608 MW
131	-0.935788 MW
132	-0.432245 MW
133	-0.232479 MW
134	-0.249378 MW
135	-0.639381 MW
136	-0.395283 MW
137	0.0848285 MW
138	0.157854 MW
139	0.131785 MW
140	-0.0801875 MW
141	-0.581599 MW
142	-0.190877 MW
143	-0.315677 MW
144	-0.465914 MW
145	-0.425677 MW
146	0.176483 MW
147	-0.554941 MW
148	-0.753131 MW
149	-0.0335175 MW
150	-1.03494 MW
151	0.320554 MW
152	0.604456 MW
153	1.79866 MW
154	0.574524 MW
155	0.145009 MW
156	0.14501 MW
157	0.618986 MW
158	0.563391 MW
159	0.275041 MW
160	0.410782 MW
161	0.498986 MW
162	0.546098 MW
163	0.352107 MW
164	-0.135841 MW
165	0.126095 MW
166	-0.00785539 MW
167	-0.208217 MW
168	-0.0801897 MW
169	-0.140782 MW
170	0.848123 MW
171	0.42792 MW
172	0.457137 MW
173	-0.360782 MW
174	0.270007 MW
175	0.337149 MW
176	0.346137 MW
177	0.317924 MW
178	0.0981923 MW
179	0.154675 MW
180	0.0922097 MW
181	0.125325 MW
182	0.0722078 MW
183	-0.00779419 MW
184	-0.301656 MW
185	0.250001 MW
186	0.0204634 MW
Finished writing Internal Transmission lines' MW Flows
