
****************** INTERNAL TRANSMISSION LINES FLOWS *********************
TRANSMISSION LINE ID	MW FLOW
1	-0.119299 MW
2	-0.3907 MW
3	-0.319299 MW
4	-0.686819 MW
5	-0.0938823 MW
6	-0.940662 MW
7	0.640663 MW
8	0.864995 MW
9	3.24886 MW
10	0.756365 MW
11	0.344992 MW
12	0.154992 MW
13	-3.77075 MW
14	0.521895 MW
15	-3.77075 MW
16	0.386285 MW
17	0.310744 MW
18	0.132834 MW
19	0.0375111 MW
20	0.2 MW
21	-0.0292557 MW
22	-0.00716554 MW
23	-0.987069 MW
24	0.0681534 MW
25	-0.0175058 MW
26	-0.212489 MW
27	0.755512 MW
28	2.17669 MW
29	0.145894 MW
30	-0.0342785 MW
31	0.155513 MW
32	-0.104085 MW
33	-0.122249 MW
34	-0.284085 MW
35	-0.424085 MW
36	-0.524085 MW
37	-0.2032 MW
38	-1.31849 MW
39	0.927599 MW
40	-0.1016 MW
41	-0.1016 MW
42	0.727145 MW
43	1.25213 MW
44	1.90399 MW
45	0.322826 MW
46	0.110386 MW
47	0.198916 MW
48	0.152826 MW
49	-0.0871738 MW
50	0.249195 MW
51	-0.312625 MW
52	0.034278 MW
53	0.101083 MW
54	-0.247506 MW
55	0.290153 MW
56	-1.04398 MW
57	0.0415973 MW
58	0.0198358 MW
59	-0.349842 MW
60	2.04827 MW
61	0.253228 MW
62	0.153735 MW
63	-1.79908 MW
64	-0.016772 MW
65	0.104757 MW
66	-0.167794 MW
67	-0.265244 MW
68	-0.401518 MW
69	-0.401518 MW
70	-0.138402 MW
71	-0.298402 MW
72	-0.341709 MW
73	-0.486694 MW
74	-0.320165 MW
75	-0.142336 MW
76	-0.056455 MW
77	-0.603709 MW
78	-0.342335 MW
79	0.543404 MW
80	0.671592 MW
81	0.393827 MW
82	0.39112 MW
83	-1.17117 MW
84	-1.17117 MW
85	-0.506734 MW
86	0.373405 MW
87	0.294097 MW
88	0.207495 MW
89	0.114098 MW
90	-0.115902 MW
91	0.0703002 MW
92	0.16369 MW
93	-0.29273 MW
94	-0.225628 MW
95	-0.334075 MW
96	-0.253405 MW
97	-0.0874961 MW
98	-0.273651 MW
99	-0.28739 MW
100	-0.447948 MW
101	-0.543532 MW
102	1.66756 MW
103	-1.22795 MW
105	0.173295 MW
106	0.604081 MW
107	-0.363804 MW
108	-0.232903 MW
109	-1.66756 MW
110	-2.27165 MW
111	0.324318 MW
112	-1.1187 MW
113	0.512903 MW
114	-0.720342 MW
115	-0.398356 MW
116	-3.26827e-06 MW
117	0.993634 MW
118	1.01574 MW
119	0.486971 MW
120	0.1016 MW
121	0.146541 MW
122	-0.0161072 MW
123	0.1016 MW
124	-9.7817e-13 MW
125	-0.53346 MW
126	-0.373869 MW
127	0.370042 MW
128	-0.639957 MW
129	-0.0400422 MW
130	0.461251 MW
131	-0.934378 MW
132	-0.431594 MW
133	-0.23213 MW
134	-0.248744 MW
135	-0.638743 MW
136	-0.398356 MW
137	0.0846984 MW
138	0.157725 MW
139	0.131721 MW
140	-0.0802511 MW
141	-0.581535 MW
142	-0.190595 MW
143	-0.315653 MW
144	-0.465882 MW
145	-0.425653 MW
146	0.176482 MW
147	-0.554913 MW
148	-0.753104 MW
149	-0.0335176 MW
150	-1.03491 MW
151	0.320557 MW
152	0.604461 MW
153	1.79871 MW
154	0.57454 MW
155	0.145019 MW
156	0.145019 MW
157	0.618998 MW
158	0.563403 MW
159	0.275061 MW
160	0.410802 MW
161	0.498998 MW
162	0.546082 MW
163	0.35209 MW
164	-0.135769 MW
165	0.126082 MW
166	-0.0077246 MW
167	-0.208279 MW
168	-0.0802512 MW
169	-0.140803 MW
170	0.848117 MW
171	0.427918 MW
172	0.457135 MW
173	-0.360803 MW
174	0.270007 MW
175	0.337149 MW
176	0.346136 MW
177	0.317925 MW
178	0.0981907 MW
179	0.154675 MW
180	0.092207 MW
181	0.125325 MW
182	0.0722064 MW
183	-0.00779405 MW
184	-0.301658 MW
185	0.25 MW
186	0.0210817 MW
Finished writing Internal Transmission lines' MW Flows
